External_Id__c,Owner.External_Id__c,Case.External_Id__c,CreatedDate__c,LastModifiedDate__c,Subject,Type,TaskSubtype,CallDurationInSeconds,Status,Priority
W_Task.1067,W_Services_User.3,W_Case.1088,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Call,1080,In Progress,Normal
W_Task.1068,W_Services_User.3,W_Case.829,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Call,900,Completed,Normal
W_Task.1069,W_Services_User.16,W_Case.4523,2014-04-04 00:00:00,2014-04-04 00:00:00,Call,Call,Task,3600,Completed,Normal
W_Task.1070,W_Services_User.19,W_Case.7268,2014-12-23 00:00:00,2014-12-23 00:00:00,Other,Prep,Email,4320,On Hold,Normal
W_Task.1071,W_Services_User.20,W_Case.5728,2014-10-19 00:00:00,2014-10-19 00:00:00,Call,Call,Call,1440,In Progress,Normal
W_Task.1072,W_Services_User.7,W_Case.2642,2017-02-15 00:00:00,2017-02-15 00:00:00,Call,Call,Email,540,In Progress,Normal
W_Task.1073,W_Services_User.3,W_Case.2036,2017-04-27 00:00:00,2017-04-27 00:00:00,Other,Prep,Email,180,In Progress,Normal
W_Task.1074,W_Services_User.10,W_Case.4009,2015-08-11 00:00:00,2015-08-11 00:00:00,Call,Meeting,Call,900,In Progress,High
W_Task.1075,W_Services_User.15,W_Case.446,2015-10-24 00:00:00,2015-10-24 00:00:00,Send Letter,Email,Email,1440,Not Started,Normal
W_Task.1076,W_Services_User.11,W_Case.3970,2015-10-09 00:00:00,2015-10-09 00:00:00,Call,Call,Call,720,In Progress,Normal
W_Task.1077,W_Services_User.12,W_Case.386,2015-12-14 00:00:00,2015-12-14 00:00:00,Send Letter,Email,Call,2700,Not Started,Normal
W_Task.1078,W_Services_User.11,W_Case.2823,2016-01-04 00:00:00,2016-01-04 00:00:00,Call,Call,Task,2400,Completed,Normal
W_Task.1079,W_Services_User.2,W_Case.935,2015-07-18 00:00:00,2015-07-18 00:00:00,Send Letter,Email,Email,360,In Progress,Normal
W_Task.1080,W_Services_User.17,W_Case.233,2015-07-15 00:00:00,2015-07-15 00:00:00,Call,Meeting,Email,480,Completed,Normal
W_Task.1081,W_Services_User.5,W_Case.4251,2016-04-23 00:00:00,2016-04-23 00:00:00,Send Quote,Email,Email,810,In Progress,Normal
W_Task.1082,W_Services_User.18,W_Case.6035,2015-07-27 00:00:00,2015-07-27 00:00:00,Other,Prep,Call,3600,Completed,Normal
W_Task.1083,W_Services_User.20,W_Case.3441,2016-11-29 00:00:00,2016-11-29 00:00:00,Call,Call,Email,600,Not Started,Normal
W_Task.1084,W_Services_User.16,W_Case.750,2017-02-03 00:00:00,2017-02-03 00:00:00,Call,Call,Call,120,On Hold,Normal
W_Task.1085,W_Services_User.2,W_Case.1903,2014-10-03 00:00:00,2014-10-03 00:00:00,Send Letter,Email,Call,3240,Not Started,Normal
W_Task.1086,W_Services_User.9,W_Case.6948,2014-10-22 00:00:00,2014-10-22 00:00:00,Call,Meeting,Email,180,Completed,Normal
W_Task.1087,W_Services_User.7,W_Case.4691,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Email,450,In Progress,Normal
W_Task.1088,W_Services_User.8,W_Case.4477,2016-08-12 00:00:00,2016-08-12 00:00:00,Send Letter,Email,Call,1440,In Progress,Normal
W_Task.1089,W_Services_User.17,W_Case.1469,2016-12-19 00:00:00,2016-12-19 00:00:00,Send Letter,Email,Email,4320,On Hold,High
W_Task.1090,W_Services_User.9,W_Case.1457,2016-11-12 00:00:00,2016-11-12 00:00:00,Call,Call,Call,720,In Progress,Normal
W_Task.1091,W_Services_User.16,W_Case.6293,2016-12-10 00:00:00,2016-12-10 00:00:00,Other,Other,Task,720,In Progress,Normal
W_Task.1092,W_Services_User.13,W_Case.2513,2015-05-18 00:00:00,2015-05-18 00:00:00,Call,Call,Call,1080,In Progress,Normal
W_Task.1093,W_Services_User.6,W_Case.2795,2015-06-11 00:00:00,2015-06-11 00:00:00,Send Quote,Email,Call,1440,In Progress,High
W_Task.1094,W_Services_User.13,W_Case.1599,2015-05-08 00:00:00,2015-05-08 00:00:00,Call,Call,Task,120,Completed,Normal
W_Task.1095,W_Services_User.18,W_Case.3054,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Call,540,Completed,Normal
W_Task.1096,W_Services_User.9,W_Case.2813,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Email,180,On Hold,Normal
W_Task.1097,W_Services_User.18,W_Case.1130,2015-06-09 00:00:00,2015-06-09 00:00:00,Send Letter,Email,Call,1080,On Hold,Normal
W_Task.1098,W_Services_User.6,W_Case.574,2015-05-28 00:00:00,2015-05-28 00:00:00,Call,Call,Call,5400,Completed,High
W_Task.1099,W_Services_User.14,W_Case.56,2015-05-29 00:00:00,2015-05-29 00:00:00,Call,Call,Email,300,Completed,Normal
W_Task.1100,W_Services_User.18,W_Case.1239,2015-04-21 00:00:00,2015-04-21 00:00:00,Call,Call,Task,4500,Not Started,Normal
W_Task.1101,W_Services_User.1,W_Case.5958,2017-03-29 00:00:00,2017-03-29 00:00:00,Other,Other,Call,960,Not Started,High
W_Task.1102,W_Services_User.2,W_Case.634,2015-07-01 00:00:00,2015-07-01 00:00:00,Call,Call,Task,360,Completed,Normal
W_Task.1103,W_Services_User.17,W_Case.4812,2015-06-04 00:00:00,2015-06-04 00:00:00,Call,Meeting,Email,360,On Hold,Normal
W_Task.1104,W_Services_User.13,W_Case.1074,2015-07-28 00:00:00,2015-07-28 00:00:00,Call,Call,Task,1800,Not Started,Normal
W_Task.1105,W_Services_User.2,W_Case.5549,2016-06-23 00:00:00,2016-06-23 00:00:00,Call,Meeting,Call,810,Not Started,High
W_Task.1106,W_Services_User.3,W_Case.177,2016-06-14 00:00:00,2016-06-14 00:00:00,Call,Call,Email,2400,In Progress,Normal
W_Task.1107,W_Services_User.12,W_Case.2227,2016-04-13 00:00:00,2016-04-13 00:00:00,Other,Meeting,Task,120,Not Started,Normal
W_Task.1108,W_Services_User.3,W_Case.857,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Task,5400,Completed,Normal
W_Task.1109,W_Services_User.5,W_Case.4100,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Prep,Call,2160,Not Started,Normal
W_Task.1110,W_Services_User.12,W_Case.2592,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Task,4500,On Hold,Normal
W_Task.1111,W_Services_User.2,W_Case.6070,2016-10-27 00:00:00,2016-10-27 00:00:00,Send Letter,Email,Task,1080,Completed,Normal
W_Task.1112,W_Services_User.13,W_Case.220,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Meeting,Task,240,On Hold,Normal
W_Task.1113,W_Services_User.2,W_Case.2224,2014-08-13 00:00:00,2014-08-13 00:00:00,Send Letter,Email,Email,1440,Completed,High
W_Task.1114,W_Services_User.8,W_Case.1966,2015-12-17 00:00:00,2015-12-17 00:00:00,Send Quote,Email,Task,120,Completed,Normal
W_Task.1115,W_Services_User.17,W_Case.4062,2016-02-05 00:00:00,2016-02-05 00:00:00,Call,Call,Email,600,Completed,Normal
W_Task.1116,W_Services_User.15,W_Case.5573,2015-12-12 00:00:00,2015-12-12 00:00:00,Other,Meeting,Task,360,In Progress,Normal
W_Task.1117,W_Services_User.8,W_Case.1340,2014-12-21 00:00:00,2014-12-21 00:00:00,Call,Call,Task,1440,On Hold,Normal
W_Task.1118,W_Services_User.16,W_Case.501,2014-12-20 00:00:00,2014-12-20 00:00:00,Send Letter,Email,Call,240,In Progress,Normal
W_Task.1119,W_Services_User.2,W_Case.2034,2014-08-11 00:00:00,2014-08-11 00:00:00,Call,Call,Call,1800,In Progress,Normal
W_Task.1120,W_Services_User.5,W_Case.3897,2014-08-18 00:00:00,2014-08-18 00:00:00,Send Letter,Email,Email,2700,On Hold,Normal
W_Task.1121,W_Services_User.20,W_Case.1624,2014-08-20 00:00:00,2014-08-20 00:00:00,Other,Meeting,Email,2160,Completed,Normal
W_Task.1122,W_Services_User.9,W_Case.3454,2013-11-30 00:00:00,2013-11-30 00:00:00,Send Letter,Email,Call,2700,Completed,Normal
W_Task.1123,W_Services_User.4,W_Case.6951,2014-01-21 00:00:00,2014-01-21 00:00:00,Call,Call,Call,1620,In Progress,Normal
W_Task.1124,W_Services_User.19,W_Case.1867,2015-10-06 00:00:00,2015-10-06 00:00:00,Other,Other,Task,360,On Hold,Normal
W_Task.1125,W_Services_User.8,W_Case.652,2015-11-17 00:00:00,2015-11-17 00:00:00,Send Letter,Email,Call,540,In Progress,Normal
W_Task.1126,W_Services_User.8,W_Case.1348,2015-03-24 00:00:00,2015-03-24 00:00:00,Call,Call,Task,2700,On Hold,Normal
W_Task.1127,W_Services_User.5,W_Case.6414,2015-05-04 00:00:00,2015-05-04 00:00:00,Other,Other,Email,240,Not Started,Normal
W_Task.1128,W_Services_User.6,W_Case.5741,2016-12-07 00:00:00,2016-12-07 00:00:00,Call,Call,Email,900,In Progress,Normal
W_Task.1129,W_Services_User.1,W_Case.3933,2017-01-09 00:00:00,2017-01-09 00:00:00,Other,Meeting,Call,1200,On Hold,Normal
W_Task.1130,W_Services_User.12,W_Case.5621,2015-04-14 00:00:00,2015-04-14 00:00:00,Send Letter,Email,Task,5400,On Hold,Normal
W_Task.1131,W_Services_User.10,W_Case.6696,2015-05-19 00:00:00,2015-05-19 00:00:00,Call,Call,Task,4320,In Progress,Normal
W_Task.1132,W_Services_User.16,W_Case.665,2014-12-03 00:00:00,2014-12-03 00:00:00,Call,Call,Email,2880,Completed,Normal
W_Task.1133,W_Services_User.5,W_Case.6831,2014-05-25 00:00:00,2014-05-25 00:00:00,Call,Meeting,Task,720,On Hold,Normal
W_Task.1134,W_Services_User.7,W_Case.2537,2014-06-18 00:00:00,2014-06-18 00:00:00,Send Letter,Email,Task,120,On Hold,Normal
W_Task.1135,W_Services_User.6,W_Case.6374,2014-07-21 00:00:00,2014-07-21 00:00:00,Call,Call,Task,90,Completed,High
W_Task.1136,W_Services_User.12,W_Case.6818,2015-03-15 00:00:00,2015-03-15 00:00:00,Send Letter,Email,Email,1200,Not Started,Normal
W_Task.1137,W_Services_User.2,W_Case.3702,2015-04-21 00:00:00,2015-04-21 00:00:00,Send Letter,Email,Task,750,Completed,Normal
W_Task.1138,W_Services_User.15,W_Case.326,2015-05-09 00:00:00,2015-05-09 00:00:00,Send Letter,Email,Call,900,Not Started,Normal
W_Task.1139,W_Services_User.17,W_Case.1859,2015-10-21 00:00:00,2015-10-21 00:00:00,Send Quote,Email,Call,540,Not Started,Normal
W_Task.1140,W_Services_User.10,W_Case.7225,2015-10-19 00:00:00,2015-10-19 00:00:00,Call,Meeting,Call,240,Not Started,Normal
W_Task.1141,W_Services_User.18,W_Case.1147,2016-12-06 00:00:00,2016-12-06 00:00:00,Send Letter,Email,Task,1620,Completed,Normal
W_Task.1142,W_Services_User.19,W_Case.1219,2016-10-04 00:00:00,2016-10-04 00:00:00,Other,Meeting,Email,720,On Hold,High
W_Task.1143,W_Services_User.20,W_Case.4083,2014-10-22 00:00:00,2014-10-22 00:00:00,Send Letter,Email,Email,360,On Hold,Normal
W_Task.1144,W_Services_User.5,W_Case.3073,2016-02-05 00:00:00,2016-02-05 00:00:00,Call,Call,Email,2700,Completed,Normal
W_Task.1145,W_Services_User.8,W_Case.4038,2016-03-25 00:00:00,2016-03-25 00:00:00,Call,Call,Email,1440,Not Started,Normal
W_Task.1146,W_Services_User.12,W_Case.326,2016-04-26 00:00:00,2016-04-26 00:00:00,Send Quote,Email,Call,2700,Completed,Normal
W_Task.1147,W_Services_User.6,W_Case.5131,2015-07-21 00:00:00,2015-07-21 00:00:00,Other,Prep,Call,720,In Progress,High
W_Task.1148,W_Services_User.15,W_Case.545,2016-08-14 00:00:00,2016-08-14 00:00:00,Other,Other,Email,240,Completed,Normal
W_Task.1149,W_Services_User.2,W_Case.5077,2016-08-06 00:00:00,2016-08-06 00:00:00,Send Letter,Email,Email,4500,Not Started,High
W_Task.1150,W_Services_User.16,W_Case.612,2016-08-31 00:00:00,2016-08-31 00:00:00,Other,Prep,Call,5400,Not Started,Normal
W_Task.1151,W_Services_User.1,W_Case.2394,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Task,720,Not Started,High
W_Task.1152,W_Services_User.16,W_Case.3902,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Task,600,Not Started,Normal
W_Task.1153,W_Services_User.17,W_Case.24,2015-01-04 00:00:00,2015-01-04 00:00:00,Other,Prep,Email,540,In Progress,Normal
W_Task.1154,W_Services_User.9,W_Case.6574,2015-02-19 00:00:00,2015-02-19 00:00:00,Other,Other,Call,750,On Hold,Normal
W_Task.1155,W_Services_User.10,W_Case.4028,2013-12-23 00:00:00,2013-12-23 00:00:00,Call,Meeting,Task,1080,Not Started,Normal
W_Task.1156,W_Services_User.12,W_Case.1588,2013-11-22 00:00:00,2013-11-22 00:00:00,Other,Prep,Task,1800,In Progress,High
W_Task.1157,W_Services_User.7,W_Case.6079,2015-11-23 00:00:00,2015-11-23 00:00:00,Call,Call,Email,2400,Completed,Normal
W_Task.1158,W_Services_User.17,W_Case.9,2014-01-03 00:00:00,2014-01-03 00:00:00,Send Quote,Email,Task,180,On Hold,Normal
W_Task.1159,W_Services_User.8,W_Case.6306,2014-02-21 00:00:00,2014-02-21 00:00:00,Send Letter,Email,Email,150,On Hold,Normal
W_Task.1160,W_Services_User.9,W_Case.5209,2014-02-27 00:00:00,2014-02-27 00:00:00,Call,Call,Task,4500,Completed,High
W_Task.1161,W_Services_User.16,W_Case.6893,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Call,1440,Not Started,Normal
W_Task.1162,W_Services_User.18,W_Case.5466,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Prep,Task,180,In Progress,Normal
W_Task.1163,W_Services_User.3,W_Case.3143,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Task,1800,In Progress,Normal
W_Task.1164,W_Services_User.18,W_Case.6241,2016-04-10 00:00:00,2016-04-10 00:00:00,Send Letter,Email,Call,2400,Completed,Normal
W_Task.1165,W_Services_User.10,W_Case.427,2016-03-03 00:00:00,2016-03-03 00:00:00,Send Letter,Email,Email,180,Completed,High
W_Task.1166,W_Services_User.7,W_Case.6013,2016-06-04 00:00:00,2016-06-04 00:00:00,Call,Call,Email,2250,Not Started,Normal
W_Task.1167,W_Services_User.15,W_Case.778,2016-04-25 00:00:00,2016-04-25 00:00:00,Call,Call,Email,2250,On Hold,Normal
W_Task.1168,W_Services_User.1,W_Case.1596,2016-05-16 00:00:00,2016-05-16 00:00:00,Send Letter,Email,Task,1080,On Hold,Normal
W_Task.1169,W_Services_User.6,W_Case.2450,2016-01-23 00:00:00,2016-01-23 00:00:00,Call,Call,Task,240,In Progress,Normal
W_Task.1170,W_Services_User.15,W_Case.2546,2014-02-02 00:00:00,2014-02-02 00:00:00,Call,Call,Call,3240,Completed,Normal
W_Task.1171,W_Services_User.1,W_Case.1974,2014-01-28 00:00:00,2014-01-28 00:00:00,Send Letter,Email,Email,1440,On Hold,High
W_Task.1172,W_Services_User.14,W_Case.7062,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Email,1440,Completed,Normal
W_Task.1173,W_Services_User.10,W_Case.3620,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Task,1080,Not Started,High
W_Task.1174,W_Services_User.18,W_Case.5770,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Call,1080,Not Started,Normal
W_Task.1175,W_Services_User.1,W_Case.4819,2015-02-23 00:00:00,2015-02-23 00:00:00,Send Letter,Email,Task,4500,In Progress,Normal
W_Task.1176,W_Services_User.19,W_Case.5373,2015-02-27 00:00:00,2015-02-27 00:00:00,Send Quote,Email,Email,2880,In Progress,Normal
W_Task.1177,W_Services_User.20,W_Case.2172,2015-06-24 00:00:00,2015-06-24 00:00:00,Send Quote,Email,Task,1200,Completed,Normal
W_Task.1178,W_Services_User.15,W_Case.4351,2017-04-02 00:00:00,2017-04-02 00:00:00,Send Letter,Email,Task,1080,Completed,Normal
W_Task.1179,W_Services_User.2,W_Case.4767,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Email,1440,On Hold,Normal
W_Task.1180,W_Services_User.18,W_Case.503,2015-04-09 00:00:00,2015-04-09 00:00:00,Call,Meeting,Task,720,Completed,Normal
W_Task.1181,W_Services_User.6,W_Case.5534,2014-12-05 00:00:00,2014-12-05 00:00:00,Call,Meeting,Task,4500,Completed,Normal
W_Task.1182,W_Services_User.16,W_Case.1535,2014-02-22 00:00:00,2014-02-22 00:00:00,Call,Meeting,Email,1080,On Hold,Normal
W_Task.1183,W_Services_User.15,W_Case.5011,2016-08-22 00:00:00,2016-08-22 00:00:00,Call,Call,Task,600,On Hold,Normal
W_Task.1184,W_Services_User.14,W_Case.2844,2016-08-25 00:00:00,2016-08-25 00:00:00,Send Letter,Email,Email,180,On Hold,Normal
W_Task.1185,W_Services_User.9,W_Case.3630,2016-09-22 00:00:00,2016-09-22 00:00:00,Send Letter,Email,Call,60,In Progress,Normal
W_Task.1186,W_Services_User.6,W_Case.6000,2017-01-23 00:00:00,2017-01-23 00:00:00,Other,Meeting,Email,1800,Completed,Normal
W_Task.1187,W_Services_User.12,W_Case.6828,2016-12-26 00:00:00,2016-12-26 00:00:00,Other,Meeting,Email,360,Not Started,High
W_Task.1188,W_Services_User.4,W_Case.2798,2016-12-16 00:00:00,2016-12-16 00:00:00,Call,Call,Call,900,In Progress,Normal
W_Task.1189,W_Services_User.1,W_Case.7183,2014-01-23 00:00:00,2014-01-23 00:00:00,Call,Meeting,Email,900,Completed,Normal
W_Task.1190,W_Services_User.15,W_Case.3678,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Quote,Email,Call,120,Not Started,Normal
W_Task.1191,W_Services_User.6,W_Case.86,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Meeting,Task,540,Not Started,Normal
W_Task.1192,W_Services_User.2,W_Case.3564,2017-05-15 00:00:00,2017-05-15 00:00:00,Call,Call,Email,3600,Completed,Normal
W_Task.1193,W_Services_User.13,W_Case.1636,2014-12-27 00:00:00,2014-12-27 00:00:00,Send Quote,Email,Call,720,In Progress,Normal
W_Task.1194,W_Services_User.18,W_Case.6012,2014-12-25 00:00:00,2014-12-25 00:00:00,Send Quote,Email,Task,30,On Hold,Normal
W_Task.1195,W_Services_User.17,W_Case.5715,2016-02-17 00:00:00,2016-02-17 00:00:00,Send Letter,Email,Email,3240,Not Started,Normal
W_Task.1196,W_Services_User.3,W_Case.2411,2016-01-26 00:00:00,2016-01-26 00:00:00,Call,Call,Email,1440,Completed,Normal
W_Task.1197,W_Services_User.6,W_Case.2815,2016-06-19 00:00:00,2016-06-19 00:00:00,Send Letter,Email,Email,2700,In Progress,Normal
W_Task.1198,W_Services_User.7,W_Case.4319,2016-06-14 00:00:00,2016-06-14 00:00:00,Call,Meeting,Email,1920,In Progress,Normal
W_Task.1199,W_Services_User.16,W_Case.7068,2016-08-28 00:00:00,2016-08-28 00:00:00,Send Letter,Email,Task,4500,Not Started,Normal
W_Task.1200,W_Services_User.9,W_Case.1799,2016-07-04 00:00:00,2016-07-04 00:00:00,Send Letter,Email,Task,3240,On Hold,Normal
W_Task.1201,W_Services_User.11,W_Case.2488,2016-08-24 00:00:00,2016-08-24 00:00:00,Send Letter,Email,Call,1440,In Progress,Normal
W_Task.1202,W_Services_User.1,W_Case.6688,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Meeting,Task,3000,On Hold,Normal
W_Task.1203,W_Services_User.17,W_Case.1650,2017-01-29 00:00:00,2017-01-29 00:00:00,Other,Other,Call,300,Not Started,Normal
W_Task.1204,W_Services_User.3,W_Case.5945,2016-12-21 00:00:00,2016-12-21 00:00:00,Send Letter,Email,Call,900,Completed,Normal
W_Task.1205,W_Services_User.1,W_Case.2333,2017-01-28 00:00:00,2017-01-28 00:00:00,Send Letter,Email,Email,1440,In Progress,Normal
W_Task.1206,W_Services_User.20,W_Case.1409,2014-12-24 00:00:00,2014-12-24 00:00:00,Call,Call,Email,1440,In Progress,Normal
W_Task.1207,W_Services_User.9,W_Case.947,2015-01-19 00:00:00,2015-01-19 00:00:00,Other,Meeting,Email,3240,Completed,Normal
W_Task.1208,W_Services_User.1,W_Case.4127,2014-02-28 00:00:00,2014-02-28 00:00:00,Other,Other,Email,1440,Not Started,Normal
W_Task.1209,W_Services_User.1,W_Case.5094,2014-02-18 00:00:00,2014-02-18 00:00:00,Send Letter,Email,Task,2160,On Hold,Normal
W_Task.1210,W_Services_User.18,W_Case.5832,2014-05-02 00:00:00,2014-05-02 00:00:00,Call,Meeting,Email,360,Completed,Normal
W_Task.1211,W_Services_User.8,W_Case.2433,2016-09-16 00:00:00,2016-09-16 00:00:00,Call,Meeting,Task,180,Not Started,Normal
W_Task.1212,W_Services_User.4,W_Case.3586,2015-08-18 00:00:00,2015-08-18 00:00:00,Call,Call,Task,720,In Progress,Normal
W_Task.1213,W_Services_User.7,W_Case.2594,2015-08-03 00:00:00,2015-08-03 00:00:00,Other,Meeting,Task,720,Not Started,Normal
W_Task.1214,W_Services_User.11,W_Case.5055,2014-12-09 00:00:00,2014-12-09 00:00:00,Other,Prep,Call,60,On Hold,Normal
W_Task.1215,W_Services_User.7,W_Case.32,2014-02-26 00:00:00,2014-02-26 00:00:00,Send Letter,Email,Task,1080,On Hold,Normal
W_Task.1216,W_Services_User.2,W_Case.6963,2017-03-16 00:00:00,2017-03-16 00:00:00,Send Letter,Email,Call,1800,On Hold,Normal
W_Task.1217,W_Services_User.4,W_Case.5978,2013-12-28 00:00:00,2013-12-28 00:00:00,Send Letter,Email,Email,4320,On Hold,Normal
W_Task.1218,W_Services_User.5,W_Case.7115,2017-05-06 00:00:00,2017-05-06 00:00:00,Call,Call,Call,1440,In Progress,Normal
W_Task.1219,W_Services_User.6,W_Case.3809,2015-06-06 00:00:00,2015-06-06 00:00:00,Send Letter,Email,Task,6480,Not Started,Normal
W_Task.1220,W_Services_User.10,W_Case.4073,2017-05-15 00:00:00,2017-05-15 00:00:00,Send Letter,Email,Task,1080,In Progress,Normal
W_Task.1221,W_Services_User.9,W_Case.2401,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Other,Email,720,Not Started,Normal
W_Task.1222,W_Services_User.7,W_Case.2409,2016-08-26 00:00:00,2016-08-26 00:00:00,Send Letter,Email,Call,900,Completed,Normal
W_Task.1223,W_Services_User.9,W_Case.6958,2017-01-08 00:00:00,2017-01-08 00:00:00,Send Letter,Email,Call,900,Not Started,Normal
W_Task.1224,W_Services_User.10,W_Case.622,2016-11-27 00:00:00,2016-11-27 00:00:00,Call,Call,Call,600,Not Started,Normal
W_Task.1225,W_Services_User.7,W_Case.6427,2017-02-18 00:00:00,2017-02-18 00:00:00,Send Letter,Email,Call,2160,Not Started,Normal
W_Task.1226,W_Services_User.10,W_Case.1129,2016-07-22 00:00:00,2016-07-22 00:00:00,Other,Meeting,Email,750,Completed,Normal
W_Task.1227,W_Services_User.19,W_Case.848,2016-05-31 00:00:00,2016-05-31 00:00:00,Send Quote,Email,Email,3750,Completed,Normal
W_Task.1228,W_Services_User.8,W_Case.5948,2017-05-15 00:00:00,2017-05-15 00:00:00,Other,Prep,Email,1440,On Hold,High
W_Task.1229,W_Services_User.14,W_Case.1844,2016-09-10 00:00:00,2016-09-10 00:00:00,Send Letter,Email,Call,1200,In Progress,Normal
W_Task.1230,W_Services_User.13,W_Case.1322,2015-09-25 00:00:00,2015-09-25 00:00:00,Call,Meeting,Call,750,Completed,High
W_Task.1231,W_Services_User.13,W_Case.6685,2015-01-25 00:00:00,2015-01-25 00:00:00,Other,Meeting,Call,810,In Progress,Normal
W_Task.1232,W_Services_User.17,W_Case.5692,2015-02-21 00:00:00,2015-02-21 00:00:00,Call,Meeting,Call,360,In Progress,Normal
W_Task.1233,W_Services_User.20,W_Case.6253,2016-08-24 00:00:00,2016-08-24 00:00:00,Other,Other,Task,1080,Completed,Normal
W_Task.1234,W_Services_User.18,W_Case.821,2016-10-27 00:00:00,2016-10-27 00:00:00,Call,Meeting,Call,240,On Hold,Normal
W_Task.1235,W_Services_User.8,W_Case.1767,2015-07-19 00:00:00,2015-07-19 00:00:00,Send Letter,Email,Call,1800,Not Started,High
W_Task.1236,W_Services_User.20,W_Case.4151,2016-10-25 00:00:00,2016-10-25 00:00:00,Call,Call,Task,750,On Hold,Normal
W_Task.1237,W_Services_User.11,W_Case.1410,2015-03-15 00:00:00,2015-03-15 00:00:00,Call,Call,Email,2250,On Hold,High
W_Task.1238,W_Services_User.5,W_Case.1021,2015-04-03 00:00:00,2015-04-03 00:00:00,Send Quote,Email,Email,360,Not Started,Normal
