External_Id__c,Owner.External_Id__c,Account.External_Id__c,DateTimeCreated__c,CloseDate,Name,Products__c,StageName,Amount,Type
W_Services_Opportunity.550,W_Services_User.6,W_Services_Account.6,2016-03-13 06:46:24,2016-09-04 06:46:24,New Opportunity [2016-03-13 06:46:24],GC50000,Qualification,158400,New Business
W_Services_Opportunity.551,W_Services_User.15,W_Services_Account.832,2016-05-16 04:42:01,2016-08-03 04:42:01,New Opportunity [2016-05-16 04:42:01],GC50000,Closed Lost,77100,Services
W_Services_Opportunity.552,W_Services_User.9,W_Services_Account.460,2016-05-03 17:11:53,2016-07-05 17:11:53,New Opportunity [2016-05-03 17:11:53],GC1000 series,Negotiation,119300,Add-On Business
W_Services_Opportunity.553,W_Services_User.13,W_Services_Account.816,2015-01-18 20:29:17,2015-04-28 20:29:17,New Opportunity [2015-01-18 20:29:17],GC5000 series,Qualification,153300,New Business
W_Services_Opportunity.554,W_Services_User.5,W_Services_Account.182,2016-11-01 04:48:35,2017-01-05 04:48:35,New Opportunity [2016-11-01 04:48:35],GC1000 series,Needs Analysis,169000,Services
W_Services_Opportunity.555,W_Services_User.19,W_Services_Account.4,2015-04-05 01:45:30,2015-07-30 01:45:30,New Opportunity [2015-04-05 01:45:30],GC50000,Closed Lost,137500,New Business
W_Services_Opportunity.556,W_Services_User.1,W_Services_Account.544,2015-08-08 03:24:50,2015-12-07 03:24:50,New Opportunity [2015-08-08 03:24:50],GC50000,Qualification,158400,Add-On Business
W_Services_Opportunity.557,W_Services_User.14,W_Services_Account.339,2016-07-28 01:44:34,2017-02-18 01:44:34,New Opportunity [2016-07-28 01:44:34],GC1000 series,Closed Won,187800,Renewal
W_Services_Opportunity.558,W_Services_User.16,W_Services_Account.808,2016-11-23 09:45:33,2017-03-16 09:45:33,New Opportunity [2016-11-23 09:45:33],GC50000,Qualification,100400,New Business
W_Services_Opportunity.559,W_Services_User.2,W_Services_Account.304,2016-11-25 08:53:39,2017-06-21 08:53:39,New Opportunity [2016-11-25 08:53:39],GC10001,Closed Won,167700,Services
W_Services_Opportunity.560,W_Services_User.6,W_Services_Account.12,2016-01-15 09:54:20,2016-08-07 09:54:20,New Opportunity [2016-01-15 09:54:20],GC50000,Qualification,93900,Services
W_Services_Opportunity.561,W_Services_User.9,W_Services_Account.130,2016-08-12 22:49:04,2017-01-27 22:49:04,New Opportunity [2016-08-12 22:49:04],GC1000 series,Needs Analysis,105900,New Business
W_Services_Opportunity.562,W_Services_User.1,W_Services_Account.50,2015-10-14 04:02:34,2016-05-04 04:02:34,New Opportunity [2015-10-14 04:02:34],GC1000 series,Proposal/Quote,134600,Services
W_Services_Opportunity.563,W_Services_User.14,W_Services_Account.444,2015-08-17 10:03:31,2016-01-24 10:03:31,New Opportunity [2015-08-17 10:03:31],GC20002,Needs Analysis,152300,New Business
W_Services_Opportunity.564,W_Services_User.19,W_Services_Account.767,2015-04-22 13:04:39,2015-08-06 13:04:39,New Opportunity [2015-04-22 13:04:39],GC20002,Qualification,196700,New Business
W_Services_Opportunity.565,W_Services_User.13,W_Services_Account.219,2016-10-19 06:45:21,2017-02-25 06:45:21,New Opportunity [2016-10-19 06:45:21],GC1000 series,Needs Analysis,136300,New Business
W_Services_Opportunity.566,W_Services_User.16,W_Services_Account.751,2015-09-19 05:08:57,2015-12-07 05:08:57,New Opportunity [2015-09-19 05:08:57],GC5000 series,Negotiation,138700,Add-On Business
W_Services_Opportunity.567,W_Services_User.1,W_Services_Account.333,2015-02-07 19:29:12,2015-07-07 19:29:12,New Opportunity [2015-02-07 19:29:12],GC5000 series,Closed Lost,157400,New Business
W_Services_Opportunity.568,W_Services_User.15,W_Services_Account.558,2015-11-28 23:47:42,2016-05-11 23:47:42,New Opportunity [2015-11-28 23:47:42],GC10001,Proposal/Quote,197000,Add-On Business
W_Services_Opportunity.569,W_Services_User.18,W_Services_Account.855,2015-01-21 07:02:26,2015-08-12 07:02:26,New Opportunity [2015-01-21 07:02:26],GC5000 series,Needs Analysis,141500,Add-On Business
W_Services_Opportunity.570,W_Services_User.1,W_Services_Account.262,2016-07-12 12:43:42,2016-11-18 12:43:42,New Opportunity [2016-07-12 12:43:42],GC10001,Needs Analysis,160900,New Business
W_Services_Opportunity.571,W_Services_User.11,W_Services_Account.1053,2015-08-24 19:07:59,2016-02-16 19:07:59,New Opportunity [2015-08-24 19:07:59],GC50000,Proposal/Quote,175400,New Business
W_Services_Opportunity.572,W_Services_User.15,W_Services_Account.126,2016-03-11 07:52:55,2016-07-10 07:52:55,New Opportunity [2016-03-11 07:52:55],GC20002,Proposal/Quote,115000,Add-On Business
W_Services_Opportunity.573,W_Services_User.17,W_Services_Account.879,2016-08-05 22:56:03,2016-11-13 22:56:03,New Opportunity [2016-08-05 22:56:03],GC50000,Needs Analysis,55300,Add-On Business
W_Services_Opportunity.574,W_Services_User.13,W_Services_Account.544,2015-10-01 06:25:06,2016-03-21 06:25:06,New Opportunity [2015-10-01 06:25:06],GC50000,Needs Analysis,135600,Renewal
W_Services_Opportunity.575,W_Services_User.12,W_Services_Account.227,2016-05-14 05:22:11,2016-12-02 05:22:11,New Opportunity [2016-05-14 05:22:11],GC10001,Closed Won,147900,Add-On Business
W_Services_Opportunity.576,W_Services_User.8,W_Services_Account.1087,2016-11-13 02:39:18,2017-05-01 02:39:18,New Opportunity [2016-11-13 02:39:18],GC20002,Qualification,154900,New Business
W_Services_Opportunity.577,W_Services_User.8,W_Services_Account.623,2015-06-17 14:41:56,2015-09-26 14:41:56,New Opportunity [2015-06-17 14:41:56],GC5000 series,Closed Won,122900,Add-On Business
W_Services_Opportunity.578,W_Services_User.11,W_Services_Account.317,2016-09-10 00:35:41,2017-01-31 00:35:41,New Opportunity [2016-09-10 00:35:41],GC50000,Qualification,48700,Services
W_Services_Opportunity.579,W_Services_User.6,W_Services_Account.1089,2015-01-06 15:36:09,2015-05-17 15:36:09,New Opportunity [2015-01-06 15:36:09],GC20002,Closed Won,189400,Add-On Business
W_Services_Opportunity.580,W_Services_User.17,W_Services_Account.103,2016-03-15 02:13:45,2016-08-05 02:13:45,New Opportunity [2016-03-15 02:13:45],GC20002,Proposal/Quote,213600,Services
W_Services_Opportunity.581,W_Services_User.16,W_Services_Account.995,2015-10-11 17:12:54,2015-12-17 17:12:54,New Opportunity [2015-10-11 17:12:54],GC20002,Qualification,153500,New Business
W_Services_Opportunity.582,W_Services_User.14,W_Services_Account.374,2016-07-03 05:59:02,2016-11-03 05:59:02,New Opportunity [2016-07-03 05:59:02],GC1000 series,Proposal/Quote,135400,Renewal
W_Services_Opportunity.583,W_Services_User.8,W_Services_Account.1097,2015-04-25 23:37:27,2015-10-30 23:37:27,New Opportunity [2015-04-25 23:37:27],GC20002,Qualification,137400,Services
W_Services_Opportunity.584,W_Services_User.13,W_Services_Account.1016,2015-06-14 12:14:22,2015-09-05 12:14:22,New Opportunity [2015-06-14 12:14:22],GC10001,Needs Analysis,180700,Services
W_Services_Opportunity.585,W_Services_User.15,W_Services_Account.231,2016-02-08 19:42:23,2016-07-05 19:42:23,New Opportunity [2016-02-08 19:42:23],GC1000 series,Closed Lost,138500,Add-On Business
W_Services_Opportunity.586,W_Services_User.7,W_Services_Account.374,2016-05-14 13:22:05,2016-11-08 13:22:05,New Opportunity [2016-05-14 13:22:05],GC20002,Negotiation,133300,New Business
W_Services_Opportunity.587,W_Services_User.13,W_Services_Account.544,2015-07-19 12:53:44,2015-09-26 12:53:44,New Opportunity [2015-07-19 12:53:44],GC1000 series,Qualification,142300,Renewal
W_Services_Opportunity.588,W_Services_User.12,W_Services_Account.266,2016-04-15 04:59:59,2016-06-18 04:59:59,New Opportunity [2016-04-15 04:59:59],GC50000,Qualification,124900,Add-On Business
W_Services_Opportunity.589,W_Services_User.18,W_Services_Account.11,2015-05-18 16:01:37,2015-09-16 16:01:37,New Opportunity [2015-05-18 16:01:37],GC10001,Negotiation,177500,Add-On Business
W_Services_Opportunity.590,W_Services_User.12,W_Services_Account.445,2016-06-26 09:05:42,2016-12-07 09:05:42,New Opportunity [2016-06-26 09:05:42],GC50000,Proposal/Quote,96600,Add-On Business
W_Services_Opportunity.591,W_Services_User.6,W_Services_Account.186,2015-11-07 04:54:07,2016-03-07 04:54:07,New Opportunity [2015-11-07 04:54:07],GC10001,Closed Won,153200,Add-On Business
W_Services_Opportunity.592,W_Services_User.20,W_Services_Account.832,2016-11-26 05:26:14,2017-04-02 05:26:14,New Opportunity [2016-11-26 05:26:14],GC5000 series,Qualification,155800,New Business
W_Services_Opportunity.593,W_Services_User.14,W_Services_Account.342,2015-01-09 12:11:27,2015-06-09 12:11:27,New Opportunity [2015-01-09 12:11:27],GC50000,Qualification,125500,Add-On Business
W_Services_Opportunity.594,W_Services_User.20,W_Services_Account.936,2016-09-13 12:22:54,2017-03-29 12:22:54,New Opportunity [2016-09-13 12:22:54],GC20002,Negotiation,148200,Renewal
W_Services_Opportunity.595,W_Services_User.9,W_Services_Account.258,2016-09-26 16:12:38,2016-12-10 16:12:38,New Opportunity [2016-09-26 16:12:38],GC1000 series,Qualification,122100,New Business
W_Services_Opportunity.596,W_Services_User.13,W_Services_Account.130,2016-05-26 07:39:10,2016-09-20 07:39:10,New Opportunity [2016-05-26 07:39:10],GC20002,Closed Won,131900,Services
W_Services_Opportunity.597,W_Services_User.17,W_Services_Account.539,2015-12-31 21:16:22,2016-07-14 21:16:22,New Opportunity [2015-12-31 21:16:22],GC50000,Needs Analysis,138800,New Business
W_Services_Opportunity.598,W_Services_User.10,W_Services_Account.434,2015-02-06 02:13:03,2015-06-03 02:13:03,New Opportunity [2015-02-06 02:13:03],GC1000 series,Needs Analysis,213800,Add-On Business
W_Services_Opportunity.599,W_Services_User.13,W_Services_Account.639,2016-05-07 17:50:21,2016-11-26 17:50:21,New Opportunity [2016-05-07 17:50:21],GC10001,Qualification,76500,New Business
W_Services_Opportunity.600,W_Services_User.10,W_Services_Account.716,2016-12-11 06:28:27,2017-03-06 06:28:27,New Opportunity [2016-12-11 06:28:27],GC10001,Proposal/Quote,203000,Add-On Business
W_Services_Opportunity.601,W_Services_User.16,W_Services_Account.765,2016-09-08 05:11:36,2017-03-10 05:11:36,New Opportunity [2016-09-08 05:11:36],GC5000 series,Qualification,119100,New Business
W_Services_Opportunity.602,W_Services_User.10,W_Services_Account.424,2015-06-01 16:06:09,2015-08-13 16:06:09,New Opportunity [2015-06-01 16:06:09],GC50000,Closed Lost,65600,New Business
W_Services_Opportunity.603,W_Services_User.10,W_Services_Account.939,2016-03-30 01:45:25,2016-05-31 01:45:25,New Opportunity [2016-03-30 01:45:25],GC20002,Closed Won,114200,New Business
W_Services_Opportunity.604,W_Services_User.8,W_Services_Account.627,2015-03-15 04:27:42,2015-09-06 04:27:42,New Opportunity [2015-03-15 04:27:42],GC5000 series,Negotiation,144700,Services
W_Services_Opportunity.605,W_Services_User.4,W_Services_Account.264,2016-11-16 21:18:25,2017-06-13 21:18:25,New Opportunity [2016-11-16 21:18:25],GC10001,Closed Lost,120700,Services
W_Services_Opportunity.606,W_Services_User.11,W_Services_Account.768,2016-06-05 10:45:26,2016-12-31 10:45:26,New Opportunity [2016-06-05 10:45:26],GC20002,Needs Analysis,156300,New Business
W_Services_Opportunity.607,W_Services_User.15,W_Services_Account.917,2015-10-30 10:55:39,2016-01-10 10:55:39,New Opportunity [2015-10-30 10:55:39],GC10001,Proposal/Quote,165100,Renewal
W_Services_Opportunity.608,W_Services_User.4,W_Services_Account.965,2016-03-04 09:58:56,2016-07-21 09:58:56,New Opportunity [2016-03-04 09:58:56],GC5000 series,Qualification,210100,New Business
W_Services_Opportunity.609,W_Services_User.4,W_Services_Account.999,2015-02-27 07:47:12,2015-05-17 07:47:12,New Opportunity [2015-02-27 07:47:12],GC50000,Qualification,187800,New Business
W_Services_Opportunity.610,W_Services_User.11,W_Services_Account.510,2016-04-24 23:17:00,2016-10-30 23:17:00,New Opportunity [2016-04-24 23:17:00],GC1000 series,Needs Analysis,143200,Add-On Business
W_Services_Opportunity.611,W_Services_User.2,W_Services_Account.689,2015-09-22 08:30:44,2016-02-05 08:30:44,New Opportunity [2015-09-22 08:30:44],GC10001,Negotiation,173000,New Business
W_Services_Opportunity.612,W_Services_User.13,W_Services_Account.496,2016-11-24 18:10:17,2017-05-15 18:10:17,New Opportunity [2016-11-24 18:10:17],GC20002,Needs Analysis,129000,Add-On Business
W_Services_Opportunity.613,W_Services_User.16,W_Services_Account.101,2016-11-28 05:42:18,2017-02-19 05:42:18,New Opportunity [2016-11-28 05:42:18],GC20002,Closed Won,89000,New Business
W_Services_Opportunity.614,W_Services_User.15,W_Services_Account.223,2015-05-08 13:32:30,2015-09-16 13:32:30,New Opportunity [2015-05-08 13:32:30],GC20002,Needs Analysis,159400,New Business
W_Services_Opportunity.615,W_Services_User.20,W_Services_Account.444,2016-06-24 09:21:14,2016-12-19 09:21:14,New Opportunity [2016-06-24 09:21:14],GC50000,Qualification,130700,New Business
W_Services_Opportunity.616,W_Services_User.18,W_Services_Account.928,2016-12-04 19:16:17,2017-02-07 19:16:17,New Opportunity [2016-12-04 19:16:17],GC50000,Needs Analysis,241300,New Business
W_Services_Opportunity.617,W_Services_User.13,W_Services_Account.186,2015-09-26 15:10:38,2016-04-13 15:10:38,New Opportunity [2015-09-26 15:10:38],GC50000,Needs Analysis,81200,Services
W_Services_Opportunity.618,W_Services_User.5,W_Services_Account.727,2015-04-15 08:15:54,2015-06-28 08:15:54,New Opportunity [2015-04-15 08:15:54],GC1000 series,Needs Analysis,185700,Services
W_Services_Opportunity.619,W_Services_User.5,W_Services_Account.917,2016-10-14 03:00:23,2017-01-21 03:00:23,New Opportunity [2016-10-14 03:00:23],GC20002,Qualification,153900,Renewal
W_Services_Opportunity.620,W_Services_User.5,W_Services_Account.834,2016-05-06 23:55:53,2016-07-07 23:55:53,New Opportunity [2016-05-06 23:55:53],GC20002,Proposal/Quote,158300,New Business
W_Services_Opportunity.621,W_Services_User.18,W_Services_Account.1074,2016-06-25 17:37:35,2017-01-19 17:37:35,New Opportunity [2016-06-25 17:37:35],GC20002,Proposal/Quote,113200,Add-On Business
W_Services_Opportunity.622,W_Services_User.14,W_Services_Account.50,2015-11-21 18:23:51,2016-03-17 18:23:51,New Opportunity [2015-11-21 18:23:51],GC5000 series,Closed Lost,124500,New Business
W_Services_Opportunity.623,W_Services_User.8,W_Services_Account.839,2015-10-06 08:24:52,2016-04-12 08:24:52,New Opportunity [2015-10-06 08:24:52],GC5000 series,Closed Lost,117800,Add-On Business
W_Services_Opportunity.624,W_Services_User.17,W_Services_Account.763,2015-09-21 01:16:02,2016-04-09 01:16:02,New Opportunity [2015-09-21 01:16:02],GC20002,Qualification,117000,Add-On Business
W_Services_Opportunity.625,W_Services_User.8,W_Services_Account.294,2016-09-22 13:05:59,2017-01-17 13:05:59,New Opportunity [2016-09-22 13:05:59],GC5000 series,Closed Lost,126100,New Business
W_Services_Opportunity.626,W_Services_User.6,W_Services_Account.329,2016-04-23 22:42:39,2016-09-19 22:42:39,New Opportunity [2016-04-23 22:42:39],GC5000 series,Qualification,198500,Services
W_Services_Opportunity.627,W_Services_User.19,W_Services_Account.921,2015-04-02 05:23:57,2015-09-18 05:23:57,New Opportunity [2015-04-02 05:23:57],GC20002,Negotiation,148100,Add-On Business
W_Services_Opportunity.628,W_Services_User.17,W_Services_Account.305,2015-12-26 11:37:00,2016-02-26 11:37:00,New Opportunity [2015-12-26 11:37:00],GC50000,Needs Analysis,112900,New Business
W_Services_Opportunity.629,W_Services_User.5,W_Services_Account.161,2016-11-29 09:20:22,2017-05-22 09:20:22,New Opportunity [2016-11-29 09:20:22],GC50000,Closed Lost,204600,Add-On Business
W_Services_Opportunity.630,W_Services_User.8,W_Services_Account.417,2016-06-03 17:15:54,2016-09-10 17:15:54,New Opportunity [2016-06-03 17:15:54],GC5000 series,Needs Analysis,92900,Renewal
W_Services_Opportunity.631,W_Services_User.15,W_Services_Account.302,2016-12-25 15:55:12,2017-05-21 15:55:12,New Opportunity [2016-12-25 15:55:12],GC50000,Proposal/Quote,130100,Add-On Business
W_Services_Opportunity.632,W_Services_User.11,W_Services_Account.82,2016-03-02 20:18:00,2016-07-02 20:18:00,New Opportunity [2016-03-02 20:18:00],GC1000 series,Qualification,134700,New Business
W_Services_Opportunity.633,W_Services_User.10,W_Services_Account.22,2016-08-07 04:00:13,2016-12-27 04:00:13,New Opportunity [2016-08-07 04:00:13],GC5000 series,Closed Won,207600,Services
W_Services_Opportunity.634,W_Services_User.17,W_Services_Account.1007,2016-11-17 08:03:26,2017-03-13 08:03:26,New Opportunity [2016-11-17 08:03:26],GC20002,Needs Analysis,164400,Add-On Business
W_Services_Opportunity.635,W_Services_User.10,W_Services_Account.644,2015-05-17 16:24:34,2015-10-07 16:24:34,New Opportunity [2015-05-17 16:24:34],GC5000 series,Closed Won,146500,Add-On Business
W_Services_Opportunity.636,W_Services_User.9,W_Services_Account.182,2015-09-19 12:42:59,2016-03-29 12:42:59,New Opportunity [2015-09-19 12:42:59],GC5000 series,Needs Analysis,193400,Add-On Business
W_Services_Opportunity.637,W_Services_User.3,W_Services_Account.23,2015-03-22 11:43:11,2015-06-28 11:43:11,New Opportunity [2015-03-22 11:43:11],GC20002,Qualification,143000,New Business
W_Services_Opportunity.638,W_Services_User.14,W_Services_Account.267,2015-10-15 03:56:40,2016-03-18 03:56:40,New Opportunity [2015-10-15 03:56:40],GC5000 series,Qualification,125900,Renewal
W_Services_Opportunity.639,W_Services_User.2,W_Services_Account.727,2015-11-25 13:10:36,2016-03-03 13:10:36,New Opportunity [2015-11-25 13:10:36],GC50000,Needs Analysis,141600,New Business
W_Services_Opportunity.640,W_Services_User.6,W_Services_Account.30,2015-02-11 23:20:36,2015-04-21 23:20:36,New Opportunity [2015-02-11 23:20:36],GC1000 series,Closed Lost,109200,New Business
W_Services_Opportunity.641,W_Services_User.10,W_Services_Account.766,2015-08-31 23:37:24,2015-11-05 23:37:24,New Opportunity [2015-08-31 23:37:24],GC10001,Qualification,115900,Add-On Business
W_Services_Opportunity.642,W_Services_User.5,W_Services_Account.999,2016-02-21 23:45:15,2016-06-17 23:45:15,New Opportunity [2016-02-21 23:45:15],GC10001,Needs Analysis,138400,Renewal
W_Services_Opportunity.643,W_Services_User.7,W_Services_Account.727,2016-08-12 08:25:17,2017-01-06 08:25:17,New Opportunity [2016-08-12 08:25:17],GC10001,Proposal/Quote,111500,New Business
W_Services_Opportunity.644,W_Services_User.12,W_Services_Account.743,2016-09-03 16:42:10,2016-11-15 16:42:10,New Opportunity [2016-09-03 16:42:10],GC20002,Proposal/Quote,170400,New Business
W_Services_Opportunity.645,W_Services_User.20,W_Services_Account.310,2016-12-07 05:06:16,2017-03-05 05:06:16,New Opportunity [2016-12-07 05:06:16],GC50000,Negotiation,211700,New Business
