External_Id__c,RequestDateTime__c,CreatedDate__c,AssignedDateTime__c,AcceptDateTime__c,CloseDateTime__c,ActiveTime__c,AgentCapacityWhenDeclined__c,CancelDateTime__c,CapacityPercentage__c,CapacityWeight__c,DeclineDateTime__c,DeclineReason__c,HandleTime__c,OriginalQueue.DeveloperName,PushTimeout__c,PushTimeoutDateTime__c,ServiceChannel.DeveloperName,SpeedToAnswer__c,Status__c,User.External_Id__c,Case.External_Id__c
W_AgentWork.223,2017-02-03 22:13:48,2017-02-03 22:50:48,2017-02-03 22:52:14,2017-02-03 22:57:58,2017-02-03 23:00:14,136,1610,2017-02-03 22:52:52,40,4,2017-02-03 22:55:50,Vivamus in felis eu sapien cursus vestibulum.,136,UnassignedPartnerLeads,17,2017-02-03 22:51:30,LiveMessage,2650,Closed,W_Services_User.11,W_Case.387
W_AgentWork.224,2016-11-07 09:58:10,2016-11-07 10:22:10,2016-11-07 10:23:30,2016-11-07 10:26:38,2016-11-07 10:48:50,1332,1302,2016-11-07 10:26:51,58,2,2016-11-07 10:24:06,Praesent lectus.,1332,GeneralQueue,5,2016-11-07 10:22:34,sfdc_sos,1708,Unavailable,W_Services_User.18,W_Case.245
W_AgentWork.225,2016-07-01 07:55:18,2016-07-01 08:45:18,2016-07-01 08:45:43,2016-07-01 08:54:21,2016-07-01 09:23:16,1735,1054,2016-07-01 08:51:55,32,5,2016-07-01 08:52:29,Etiam faucibus cursus urna.,1735,Tier3Queue,41,2016-07-01 08:45:25,Cases,3543,Declined,W_Services_User.12,W_Case.249
W_AgentWork.226,2016-08-01 22:50:52,2016-08-01 23:35:52,2016-08-01 23:36:15,2016-08-01 23:41:44,2016-08-01 23:46:30,286,1101,2016-08-01 23:37:54,54,3,2016-08-01 23:39:39,Suspendisse potenti.,286,GeneralQueue,7,2016-08-01 23:36:15,LiveMessage,3052,Canceled,W_Services_User.1,W_Case.311
W_AgentWork.227,2016-09-16 11:21:53,2016-09-16 11:32:53,2016-09-16 11:34:28,2016-09-16 11:37:22,2016-09-16 11:48:23,661,597,2016-09-16 11:37:58,89,2,2016-09-16 11:39:41,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",661,Knowledge_Translations,100,2016-09-16 11:33:25,LiveMessage,929,Canceled,W_Services_User.15,W_Case.412
W_AgentWork.228,2017-02-15 04:03:40,2017-02-15 04:41:40,2017-02-15 04:43:39,2017-02-15 04:51:30,2017-02-15 05:01:58,628,1744,2017-02-15 04:47:57,67,6,2017-02-15 04:44:45,In sagittis dui vel nisl.,628,UnassignedPartnerLeads,43,2017-02-15 04:42:14,Leads,2870,Closed,W_Services_User.6,W_Case.256
W_AgentWork.229,2016-10-14 17:32:38,2016-10-14 18:52:38,2016-10-14 18:52:53,2016-10-14 18:54:01,2016-10-14 18:55:25,84,1002,2016-10-14 18:53:27,93,1,2016-10-14 18:56:56,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",84,InternationalQueue,33,2016-10-14 18:54:16,LiveMessage,4883,Opened,W_Services_User.2,W_Case.227
W_AgentWork.230,2017-03-14 06:50:38,2017-03-14 08:42:38,2017-03-14 08:44:05,2017-03-14 08:51:19,2017-03-14 08:55:43,264,467,2017-03-14 08:48:54,42,3,2017-03-14 08:48:02,Proin interdum mauris non ligula pellentesque ultrices.,264,Time_Off_Manager_Payroll,10,2017-03-14 08:42:42,sfdc_sos,7241,Assigned,W_Services_User.20,W_Case.10
W_AgentWork.231,2016-09-29 03:42:31,2016-09-29 05:21:31,2016-09-29 05:21:57,2016-09-29 05:24:52,2016-09-29 05:28:55,243,858,2016-09-29 05:24:08,47,4,2016-09-29 05:28:52,Ut at dolor quis odio consequat varius.,243,Tier1Queue,98,2016-09-29 05:22:20,Leads,6141,Opened,W_Services_User.16,W_Case.257
W_AgentWork.232,2016-10-16 18:07:27,2016-10-16 19:47:27,2016-10-16 19:47:39,2016-10-16 19:56:51,2016-10-16 20:24:58,1687,142,2016-10-16 19:54:51,65,1,2016-10-16 19:55:38,Curabitur gravida nisi at nibh.,1687,Tier1Queue,23,2016-10-16 19:47:36,sfdc_sos,6564,Declined,W_Services_User.8,W_Case.469
W_AgentWork.233,2016-12-19 17:52:37,2016-12-19 18:12:37,2016-12-19 18:13:17,2016-12-19 18:16:14,2016-12-19 18:26:46,632,1367,2016-12-19 18:19:59,63,1,2016-12-19 18:15:28,Donec ut mauris eget massa tempor convallis.,632,UnassignedPartnerLeads,62,2016-12-19 18:13:57,sfdc_sos,1417,Closed,W_Services_User.5,W_Case.421
W_AgentWork.234,2017-03-18 07:05:02,2017-03-18 07:15:02,2017-03-18 07:15:26,2017-03-18 07:18:12,2017-03-18 07:24:26,374,831,2017-03-18 07:21:53,88,2,2017-03-18 07:23:23,In hac habitasse platea dictumst.,374,Tier2Queue,7,2017-03-18 07:16:39,Cases,790,DeclinedOnPushTimeout,W_Services_User.14,W_Case.445
W_AgentWork.235,2016-07-13 03:05:29,2016-07-13 03:31:29,2016-07-13 03:32:37,2016-07-13 03:35:46,2016-07-13 03:54:34,1128,923,2016-07-13 03:33:38,12,2,2016-07-13 03:40:07,Nullam varius.,1128,InternationalQueue,79,2016-07-13 03:31:40,Cases,1817,Declined,W_Services_User.6,W_Case.217
W_AgentWork.236,2016-12-24 02:39:48,2016-12-24 04:26:48,2016-12-24 04:27:48,2016-12-24 04:34:34,2016-12-24 04:39:17,283,1730,2016-12-24 04:37:33,55,6,2016-12-24 04:37:20,In hac habitasse platea dictumst.,283,GeneralQueue,34,2016-12-24 04:27:09,Cases,6886,Closed,W_Services_User.10,W_Case.352
W_AgentWork.237,2017-01-16 07:44:16,2017-01-16 09:30:16,2017-01-16 09:31:58,2017-01-16 09:37:10,2017-01-16 09:45:08,478,690,2017-01-16 09:35:17,30,2,2017-01-16 09:36:12,Duis mattis egestas metus.,478,Tier1Queue,92,2017-01-16 09:31:37,sfdc_sos,6774,Unavailable,W_Services_User.13,W_Case.159
W_AgentWork.238,2016-09-24 01:10:48,2016-09-24 03:03:48,2016-09-24 03:03:57,2016-09-24 03:12:15,2016-09-24 03:40:10,1675,1410,2016-09-24 03:11:11,79,3,2016-09-24 03:10:25,Vestibulum rutrum rutrum neque.,1675,InternationalQueue,87,2016-09-24 03:04:15,sfdc_sos,7287,Unavailable,W_Services_User.16,W_Case.366
W_AgentWork.239,2016-10-28 09:19:47,2016-10-28 10:08:47,2016-10-28 10:10:21,2016-10-28 10:16:13,2016-10-28 10:23:11,418,733,2016-10-28 10:13:33,63,1,2016-10-28 10:13:49,Integer non velit.,418,GeneralQueue,59,2016-10-28 10:08:55,LiveMessage,3386,Unavailable,W_Services_User.19,W_Case.403
W_AgentWork.240,2016-12-21 05:41:43,2016-12-21 06:58:43,2016-12-21 07:00:02,2016-12-21 07:09:29,2016-12-21 07:15:49,380,1009,2016-12-21 07:04:03,81,6,2016-12-21 07:09:19,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",380,TargetCampaign,5,2016-12-21 06:59:13,Leads,5266,Assigned,W_Services_User.4,W_Case.497
W_AgentWork.241,2017-02-15 19:48:26,2017-02-15 20:08:26,2017-02-15 20:09:04,2017-02-15 20:15:16,2017-02-15 20:37:44,1348,546,2017-02-15 20:18:54,54,6,2017-02-15 20:18:16,Suspendisse potenti.,1348,Knowledge_Translations,11,2017-02-15 20:09:29,Cases,1610,Assigned,W_Services_User.10,W_Case.372
W_AgentWork.242,2017-02-28 17:42:32,2017-02-28 18:34:32,2017-02-28 18:36:02,2017-02-28 18:40:44,2017-02-28 19:07:56,1632,309,2017-02-28 18:43:31,1,4,2017-02-28 18:36:57,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",1632,Social_Queue,55,2017-02-28 18:35:07,Leads,3492,Unavailable,W_Services_User.19,W_Case.367
W_AgentWork.243,2016-09-30 06:15:58,2016-09-30 07:38:58,2016-09-30 07:39:15,2016-09-30 07:49:03,2016-09-30 08:04:57,954,1752,2016-09-30 07:47:27,77,2,2016-09-30 07:41:16,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,954,UnassignedPartnerLeads,46,2016-09-30 07:40:24,LiveMessage,5585,Declined,W_Services_User.3,W_Case.92
W_AgentWork.244,2016-08-07 19:18:47,2016-08-07 20:35:47,2016-08-07 20:36:06,2016-08-07 20:38:48,2016-08-07 20:58:14,1166,281,2016-08-07 20:40:12,20,2,2016-08-07 20:37:35,Nunc rhoncus dui vel sem.,1166,Tier1Queue,29,2016-08-07 20:37:09,Leads,4801,Declined,W_Services_User.6,W_Case.493
W_AgentWork.245,2016-11-16 13:58:12,2016-11-16 14:11:12,2016-11-16 14:11:15,2016-11-16 14:19:41,2016-11-16 14:26:38,417,1126,2016-11-16 14:11:45,58,1,2016-11-16 14:14:58,Maecenas pulvinar lobortis est.,417,Social_Queue,94,2016-11-16 14:12:44,LiveMessage,1289,Opened,W_Services_User.16,W_Case.427
W_AgentWork.246,2017-01-09 06:25:03,2017-01-09 07:44:03,2017-01-09 07:44:13,2017-01-09 07:52:32,2017-01-09 08:17:17,1485,954,2017-01-09 07:46:54,44,1,2017-01-09 07:46:56,Nulla suscipit ligula in lacus.,1485,Social_Queue,37,2017-01-09 07:44:25,sfdc_liveagent,5249,Opened,W_Services_User.1,W_Case.1
W_AgentWork.247,2016-07-16 07:25:51,2016-07-16 08:07:51,2016-07-16 08:08:08,2016-07-16 08:18:04,2016-07-16 08:38:24,1220,55,2016-07-16 08:12:31,39,3,2016-07-16 08:09:31,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",1220,Tier1Queue,28,2016-07-16 08:09:25,LiveMessage,3133,DeclinedOnPushTimeout,W_Services_User.2,W_Case.57
W_AgentWork.248,2016-08-23 22:17:22,2016-08-23 23:14:22,2016-08-23 23:16:06,2016-08-23 23:17:57,2016-08-23 23:21:26,209,677,2016-08-23 23:25:24,27,2,2016-08-23 23:25:26,Cras in purus eu magna vulputate luctus.,209,Time_Off_Manager_Payroll,1,2016-08-23 23:14:34,sfdc_liveagent,3635,Canceled,W_Services_User.13,W_Case.197
W_AgentWork.249,2017-01-05 11:30:39,2017-01-05 12:49:39,2017-01-05 12:50:18,2017-01-05 12:52:59,2017-01-05 12:58:02,303,357,2017-01-05 12:59:55,5,6,2017-01-05 12:59:04,Vivamus in felis eu sapien cursus vestibulum.,303,Tier3Queue,94,2017-01-05 12:49:42,sfdc_sos,4940,Unavailable,W_Services_User.17,W_Case.60
W_AgentWork.250,2017-03-05 05:44:32,2017-03-05 06:25:32,2017-03-05 06:26:23,2017-03-05 06:29:24,2017-03-05 06:54:48,1524,795,2017-03-05 06:26:59,55,1,2017-03-05 06:28:15,In blandit ultrices enim.,1524,UnassignedPartnerLeads,60,2017-03-05 06:25:59,sfdc_sos,2692,Opened,W_Services_User.9,W_Case.377
W_AgentWork.251,2017-01-26 05:02:51,2017-01-26 05:44:51,2017-01-26 05:44:56,2017-01-26 05:47:33,2017-01-26 06:06:44,1151,720,2017-01-26 05:51:47,55,3,2017-01-26 05:49:29,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",1151,InternationalQueue,64,2017-01-26 05:45:33,LiveMessage,2682,Opened,W_Services_User.3,W_Case.209
W_AgentWork.252,2016-12-24 19:38:20,2016-12-24 21:06:20,2016-12-24 21:07:16,2016-12-24 21:12:30,2016-12-24 21:24:49,739,781,2016-12-24 21:07:51,90,5,2016-12-24 21:08:57,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",739,Time_Off_Manager_Payroll,60,2016-12-24 21:06:34,sfdc_liveagent,5650,Declined,W_Services_User.16,W_Case.198
W_AgentWork.253,2017-03-23 07:16:17,2017-03-23 09:05:17,2017-03-23 09:05:52,2017-03-23 09:15:08,2017-03-23 09:40:48,1540,536,2017-03-23 09:10:47,41,3,2017-03-23 09:11:58,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",1540,Tier1Queue,75,2017-03-23 09:06:15,sfdc_liveagent,7131,DeclinedOnPushTimeout,W_Services_User.20,W_Case.259
W_AgentWork.254,2016-08-27 06:01:37,2016-08-27 06:21:37,2016-08-27 06:23:19,2016-08-27 06:29:38,2016-08-27 06:41:14,696,1114,2016-08-27 06:25:10,71,1,2016-08-27 06:26:41,Morbi porttitor lorem id ligula.,696,GeneralQueue,75,2016-08-27 06:22:22,sfdc_sos,1681,Declined,W_Services_User.16,W_Case.303
W_AgentWork.255,2016-11-04 05:08:51,2016-11-04 05:39:51,2016-11-04 05:41:26,2016-11-04 05:42:40,2016-11-04 06:07:38,1498,1078,2016-11-04 05:50:00,22,5,2016-11-04 05:44:24,Nulla facilisi.,1498,TargetCampaign,14,2016-11-04 05:40:24,sfdc_sos,2029,DeclinedOnPushTimeout,W_Services_User.19,W_Case.42
W_AgentWork.256,2016-07-09 07:12:39,2016-07-09 08:25:39,2016-07-09 08:27:12,2016-07-09 08:37:06,2016-07-09 08:54:27,1041,808,2016-07-09 08:29:54,12,4,2016-07-09 08:30:25,Duis mattis egestas metus.,1041,Tier3Queue,55,2016-07-09 08:27:10,sfdc_sos,5067,Declined,W_Services_User.11,W_Case.414
W_AgentWork.257,2016-11-04 00:57:43,2016-11-04 02:15:43,2016-11-04 02:17:32,2016-11-04 02:23:14,2016-11-04 02:31:49,515,86,2016-11-04 02:19:29,68,5,2016-11-04 02:24:05,Suspendisse potenti.,515,TargetCampaign,28,2016-11-04 02:17:16,LiveMessage,5131,Declined,W_Services_User.1,W_Case.3
W_AgentWork.258,2017-01-21 09:20:52,2017-01-21 10:44:52,2017-01-21 10:44:54,2017-01-21 10:53:17,2017-01-21 11:01:01,464,690,2017-01-21 10:50:06,93,3,2017-01-21 10:53:41,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",464,GeneralQueue,4,2017-01-21 10:45:05,sfdc_sos,5545,Canceled,W_Services_User.9,W_Case.365
W_AgentWork.259,2016-12-10 09:53:02,2016-12-10 10:01:02,2016-12-10 10:01:09,2016-12-10 10:08:09,2016-12-10 10:31:25,1396,457,2016-12-10 10:02:15,7,1,2016-12-10 10:09:16,Vestibulum sed magna at nunc commodo placerat.,1396,InternationalQueue,59,2016-12-10 10:01:29,LiveMessage,907,Opened,W_Services_User.8,W_Case.274
W_AgentWork.260,2016-11-27 11:31:19,2016-11-27 12:28:19,2016-11-27 12:29:58,2016-11-27 12:37:47,2016-11-27 12:57:24,1177,277,2016-11-27 12:33:12,50,2,2016-11-27 12:36:40,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",1177,Time_Off_Manager_Payroll,36,2016-11-27 12:28:26,Cases,3988,Assigned,W_Services_User.12,W_Case.122
W_AgentWork.261,2017-01-05 13:43:20,2017-01-05 15:15:20,2017-01-05 15:15:47,2017-01-05 15:21:36,2017-01-05 15:34:15,759,832,2017-01-05 15:24:39,27,1,2017-01-05 15:24:02,Donec quis orci eget orci vehicula condimentum.,759,Tier3Queue,46,2017-01-05 15:16:17,Cases,5896,Assigned,W_Services_User.20,W_Case.405
W_AgentWork.262,2016-09-07 01:19:01,2016-09-07 02:57:01,2016-09-07 02:57:29,2016-09-07 03:01:33,2016-09-07 03:05:15,222,338,2016-09-07 03:07:13,74,2,2016-09-07 02:59:19,Praesent lectus.,222,Knowledge_Translations,65,2016-09-07 02:57:31,sfdc_liveagent,6152,Opened,W_Services_User.18,W_Case.5
W_AgentWork.263,2016-12-14 21:38:10,2016-12-14 23:05:10,2016-12-14 23:07:07,2016-12-14 23:08:15,2016-12-14 23:16:45,510,1426,2016-12-14 23:13:48,9,4,2016-12-14 23:13:23,Cras pellentesque volutpat dui.,510,Time_Off_Manager_Payroll,60,2016-12-14 23:06:16,sfdc_sos,5405,Assigned,W_Services_User.2,W_Case.450
W_AgentWork.264,2016-11-06 21:09:59,2016-11-06 22:48:59,2016-11-06 22:50:49,2016-11-06 22:58:09,2016-11-06 23:15:32,1043,878,2016-11-06 22:55:03,73,6,2016-11-06 22:52:19,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",1043,Tier3Queue,55,2016-11-06 22:50:26,sfdc_liveagent,6490,DeclinedOnPushTimeout,W_Services_User.4,W_Case.60
W_AgentWork.265,2016-10-14 12:53:49,2016-10-14 13:49:49,2016-10-14 13:50:23,2016-10-14 13:55:59,2016-10-14 14:01:49,350,1070,2016-10-14 13:56:30,95,6,2016-10-14 13:54:13,Suspendisse potenti.,350,Time_Off_Manager_Payroll,49,2016-10-14 13:50:42,sfdc_sos,3730,Assigned,W_Services_User.2,W_Case.60
W_AgentWork.266,2016-08-09 20:33:30,2016-08-09 21:16:30,2016-08-09 21:17:57,2016-08-09 21:20:15,2016-08-09 21:29:20,545,145,2016-08-09 21:21:01,62,4,2016-08-09 21:23:54,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",545,Tier3Queue,32,2016-08-09 21:17:28,Leads,2805,Unavailable,W_Services_User.14,W_Case.378
W_AgentWork.267,2016-11-30 14:21:03,2016-11-30 15:36:03,2016-11-30 15:37:47,2016-11-30 15:43:03,2016-11-30 15:43:45,42,607,2016-11-30 15:38:26,82,2,2016-11-30 15:46:36,Praesent lectus.,42,GeneralQueue,0,2016-11-30 15:36:56,sfdc_liveagent,4920,Canceled,W_Services_User.2,W_Case.159
W_AgentWork.268,2016-12-04 13:07:41,2016-12-04 13:26:41,2016-12-04 13:27:41,2016-12-04 13:33:17,2016-12-04 13:36:16,179,309,2016-12-04 13:36:56,72,3,2016-12-04 13:35:28,Aliquam non mauris.,179,Tier1Queue,3,2016-12-04 13:27:38,sfdc_liveagent,1536,Unavailable,W_Services_User.20,W_Case.457
W_AgentWork.269,2016-08-14 13:56:56,2016-08-14 14:33:56,2016-08-14 14:34:25,2016-08-14 14:37:10,2016-08-14 14:40:31,201,704,2016-08-14 14:39:28,51,1,2016-08-14 14:38:42,Suspendisse accumsan tortor quis turpis.,201,UnassignedPartnerLeads,12,2016-08-14 14:35:27,Leads,2414,Assigned,W_Services_User.18,W_Case.489
W_AgentWork.270,2016-09-10 19:05:19,2016-09-10 19:07:19,2016-09-10 19:07:52,2016-09-10 19:10:47,2016-09-10 19:22:00,673,1161,2016-09-10 19:15:22,48,6,2016-09-10 19:12:36,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",673,TargetCampaign,49,2016-09-10 19:07:50,LiveMessage,328,Closed,W_Services_User.19,W_Case.108
W_AgentWork.271,2016-10-06 11:19:26,2016-10-06 12:28:26,2016-10-06 12:28:30,2016-10-06 12:31:19,2016-10-06 12:59:19,1680,657,2016-10-06 12:30:18,34,6,2016-10-06 12:35:17,Nulla ac enim.,1680,UnassignedPartnerLeads,53,2016-10-06 12:29:45,sfdc_liveagent,4313,Opened,W_Services_User.12,W_Case.309
W_AgentWork.272,2016-09-12 16:45:21,2016-09-12 17:31:21,2016-09-12 17:31:26,2016-09-12 17:38:06,2016-09-12 17:53:43,937,1052,2016-09-12 17:35:57,53,3,2016-09-12 17:34:46,Pellentesque at nulla.,937,Social_Queue,57,2016-09-12 17:32:55,sfdc_sos,3165,Declined,W_Services_User.16,W_Case.23
W_AgentWork.273,2017-02-23 06:54:56,2017-02-23 08:14:56,2017-02-23 08:16:29,2017-02-23 08:17:52,2017-02-23 08:41:41,1429,1671,2017-02-23 08:19:25,76,5,2017-02-23 08:23:39,Pellentesque ultrices mattis odio.,1429,InternationalQueue,48,2017-02-23 08:15:28,sfdc_sos,4976,Assigned,W_Services_User.18,W_Case.187
W_AgentWork.274,2016-07-24 11:40:16,2016-07-24 12:06:16,2016-07-24 12:07:21,2016-07-24 12:17:20,2016-07-24 12:34:43,1043,1128,2016-07-24 12:15:06,48,3,2016-07-24 12:13:36,In sagittis dui vel nisl.,1043,Tier3Queue,76,2016-07-24 12:07:16,LiveMessage,2224,Closed,W_Services_User.15,W_Case.18
W_AgentWork.275,2017-01-28 15:20:22,2017-01-28 16:34:22,2017-01-28 16:36:00,2017-01-28 16:40:42,2017-01-28 16:41:40,58,1236,2017-01-28 16:45:52,12,2,2017-01-28 16:42:39,Praesent blandit lacinia erat.,58,Tier2Queue,44,2017-01-28 16:35:17,sfdc_liveagent,4820,Closed,W_Services_User.16,W_Case.417
W_AgentWork.276,2016-09-24 20:56:52,2016-09-24 22:17:52,2016-09-24 22:18:19,2016-09-24 22:22:43,2016-09-24 22:27:46,303,187,2016-09-24 22:21:02,59,5,2016-09-24 22:22:29,In blandit ultrices enim.,303,Time_Off_Manager_Payroll,91,2016-09-24 22:18:35,Leads,5151,Unavailable,W_Services_User.20,W_Case.261
W_AgentWork.277,2016-10-04 10:03:01,2016-10-04 11:37:01,2016-10-04 11:37:45,2016-10-04 11:43:11,2016-10-04 11:56:17,786,501,2016-10-04 11:40:08,21,1,2016-10-04 11:40:52,Curabitur gravida nisi at nibh.,786,InternationalQueue,27,2016-10-04 11:37:27,Cases,6010,Opened,W_Services_User.13,W_Case.311
W_AgentWork.278,2016-12-14 11:49:48,2016-12-14 13:46:48,2016-12-14 13:47:43,2016-12-14 13:51:33,2016-12-14 13:54:52,199,1752,2016-12-14 13:49:06,9,3,2016-12-14 13:48:21,Etiam faucibus cursus urna.,199,Knowledge_Translations,80,2016-12-14 13:48:17,Cases,7305,Canceled,W_Services_User.15,W_Case.60
W_AgentWork.279,2016-12-23 06:57:01,2016-12-23 08:38:01,2016-12-23 08:39:15,2016-12-23 08:45:55,2016-12-23 09:01:51,956,933,2016-12-23 08:42:01,36,2,2016-12-23 08:49:15,Suspendisse potenti.,956,UnassignedPartnerLeads,59,2016-12-23 08:39:06,sfdc_liveagent,6534,Canceled,W_Services_User.13,W_Case.9
W_AgentWork.280,2017-03-28 07:46:39,2017-03-28 08:49:39,2017-03-28 08:51:27,2017-03-28 09:00:07,2017-03-28 09:01:12,65,972,2017-03-28 08:56:15,30,1,2017-03-28 08:59:44,Nam tristique tortor eu pede.,65,GeneralQueue,57,2017-03-28 08:51:18,LiveMessage,4408,Closed,W_Services_User.11,W_Case.318
W_AgentWork.281,2017-02-27 01:21:22,2017-02-27 02:22:22,2017-02-27 02:23:09,2017-02-27 02:29:28,2017-02-27 02:41:28,720,453,2017-02-27 02:29:32,84,3,2017-02-27 02:30:00,Aliquam non mauris.,720,InternationalQueue,19,2017-02-27 02:22:32,sfdc_sos,4086,Canceled,W_Services_User.4,W_Case.58
W_AgentWork.282,2016-08-22 04:33:50,2016-08-22 05:13:50,2016-08-22 05:15:38,2016-08-22 05:20:09,2016-08-22 05:26:57,408,94,2016-08-22 05:24:17,6,5,2016-08-22 05:19:13,Cras in purus eu magna vulputate luctus.,408,InternationalQueue,95,2016-08-22 05:15:23,sfdc_sos,2779,Opened,W_Services_User.7,W_Case.246
W_AgentWork.283,2017-02-08 01:15:36,2017-02-08 02:36:36,2017-02-08 02:37:06,2017-02-08 02:41:05,2017-02-08 03:05:07,1442,681,2017-02-08 02:38:38,40,5,2017-02-08 02:42:01,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",1442,Social_Queue,98,2017-02-08 02:36:51,LiveMessage,5129,Canceled,W_Services_User.16,W_Case.332
W_AgentWork.284,2016-08-11 23:45:49,2016-08-11 23:59:49,2016-08-12 00:01:31,2016-08-12 00:08:57,2016-08-12 00:20:53,716,1681,2016-08-12 00:05:04,16,2,2016-08-12 00:02:37,Mauris ullamcorper purus sit amet nulla.,716,Time_Off_Manager_Payroll,71,2016-08-11 23:59:49,LiveMessage,1388,Canceled,W_Services_User.1,W_Case.231
W_AgentWork.285,2017-01-17 11:48:17,2017-01-17 12:26:17,2017-01-17 12:26:57,2017-01-17 12:35:21,2017-01-17 12:37:09,108,1437,2017-01-17 12:29:10,96,6,2017-01-17 12:34:52,Cras pellentesque volutpat dui.,108,TargetCampaign,97,2017-01-17 12:27:54,sfdc_liveagent,2824,Assigned,W_Services_User.14,W_Case.307
W_AgentWork.286,2017-01-15 13:09:10,2017-01-15 14:28:10,2017-01-15 14:28:46,2017-01-15 14:30:02,2017-01-15 14:34:37,275,608,2017-01-15 14:34:41,66,3,2017-01-15 14:37:49,Donec vitae nisi.,275,Time_Off_Manager_Payroll,34,2017-01-15 14:28:50,sfdc_liveagent,4852,DeclinedOnPushTimeout,W_Services_User.16,W_Case.43
W_AgentWork.287,2016-10-01 11:20:16,2016-10-01 12:43:16,2016-10-01 12:44:35,2016-10-01 12:47:29,2016-10-01 13:12:55,1526,1544,2016-10-01 12:53:14,44,6,2016-10-01 12:52:42,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",1526,InternationalQueue,64,2016-10-01 12:43:29,sfdc_sos,5233,DeclinedOnPushTimeout,W_Services_User.20,W_Case.213
W_AgentWork.288,2016-08-06 14:40:07,2016-08-06 16:30:07,2016-08-06 16:31:13,2016-08-06 16:39:43,2016-08-06 16:59:48,1205,1633,2016-08-06 16:40:54,8,6,2016-08-06 16:36:27,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",1205,UnassignedPartnerLeads,96,2016-08-06 16:31:28,sfdc_liveagent,7176,Canceled,W_Services_User.13,W_Case.106
W_AgentWork.289,2017-03-11 10:04:46,2017-03-11 11:36:46,2017-03-11 11:37:05,2017-03-11 11:38:02,2017-03-11 11:56:20,1098,1341,2017-03-11 11:46:51,55,5,2017-03-11 11:38:08,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.,1098,TargetCampaign,20,2017-03-11 11:37:31,sfdc_liveagent,5596,Closed,W_Services_User.11,W_Case.75
W_AgentWork.290,2017-03-28 20:47:08,2017-03-28 21:19:08,2017-03-28 21:19:33,2017-03-28 21:24:27,2017-03-28 21:40:00,933,1310,2017-03-28 21:24:06,31,5,2017-03-28 21:26:56,Praesent lectus.,933,UnassignedPartnerLeads,31,2017-03-28 21:19:35,sfdc_sos,2239,Declined,W_Services_User.1,W_Case.268
W_AgentWork.291,2017-01-02 15:31:54,2017-01-02 16:05:54,2017-01-02 16:07:50,2017-01-02 16:12:53,2017-01-02 16:18:00,307,749,2017-01-02 16:10:21,49,3,2017-01-02 16:16:36,Morbi non lectus.,307,Knowledge_Translations,36,2017-01-02 16:06:11,Cases,2459,Closed,W_Services_User.17,W_Case.90
W_AgentWork.292,2017-02-11 20:43:16,2017-02-11 20:55:16,2017-02-11 20:56:53,2017-02-11 21:00:14,2017-02-11 21:25:18,1504,1328,2017-02-11 21:04:52,74,3,2017-02-11 21:06:32,Morbi a ipsum.,1504,Social_Queue,96,2017-02-11 20:56:45,Leads,1018,Canceled,W_Services_User.10,W_Case.188
W_AgentWork.293,2017-01-06 05:16:19,2017-01-06 05:23:19,2017-01-06 05:24:35,2017-01-06 05:25:56,2017-01-06 05:40:58,902,478,2017-01-06 05:26:53,8,4,2017-01-06 05:25:30,Morbi porttitor lorem id ligula.,902,Knowledge_Translations,42,2017-01-06 05:24:48,Leads,577,Closed,W_Services_User.18,W_Case.60
W_AgentWork.294,2016-09-26 05:38:11,2016-09-26 05:55:11,2016-09-26 05:56:08,2016-09-26 06:01:13,2016-09-26 06:19:29,1096,1043,2016-09-26 05:59:02,24,6,2016-09-26 05:56:47,Phasellus id sapien in sapien iaculis congue.,1096,GeneralQueue,41,2016-09-26 05:55:32,Leads,1382,Assigned,W_Services_User.13,W_Case.76
