External_Id__c,Owner.External_Id__c,CreatedDate__c,Subject,DurationInMinutes,ActivityDateTime
W_Event.1122,W_Services_User.20,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1123,W_Services_User.3,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1124,W_Services_User.20,2016-10-01 00:00:00,Send Quote,34,2017-04-13 23:45:38
W_Event.1125,W_Services_User.3,2016-09-14 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1126,W_Services_User.2,2016-12-01 00:00:00,Other,44,2017-04-13 23:45:38
W_Event.1127,W_Services_User.14,2016-12-27 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1128,W_Services_User.9,2017-01-05 00:00:00,Send Quote,39,2017-04-13 23:45:38
W_Event.1129,W_Services_User.2,2016-12-06 00:00:00,Other,13,2017-04-13 23:45:38
W_Event.1130,W_Services_User.12,2017-01-31 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1131,W_Services_User.5,2016-03-20 00:00:00,Call,28,2017-04-13 23:45:38
W_Event.1132,W_Services_User.3,2016-02-04 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1133,W_Services_User.17,2016-02-06 00:00:00,Call,60,2017-04-13 23:45:38
W_Event.1134,W_Services_User.13,2017-05-15 00:00:00,Send Letter,35,2017-04-13 23:45:38
W_Event.1135,W_Services_User.17,2015-02-27 00:00:00,Send Quote,0,2017-04-13 23:45:38
W_Event.1136,W_Services_User.11,2015-02-24 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1137,W_Services_User.5,2015-02-19 00:00:00,Other,58,2017-04-13 23:45:38
W_Event.1138,W_Services_User.17,2016-03-02 00:00:00,Other,55,2017-04-13 23:45:38
W_Event.1139,W_Services_User.1,2014-11-23 00:00:00,Other,12,2017-04-13 23:45:38
W_Event.1140,W_Services_User.15,2015-05-25 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1141,W_Services_User.19,2015-06-06 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1142,W_Services_User.14,2015-06-15 00:00:00,Send Letter,53,2017-04-13 23:45:38
W_Event.1143,W_Services_User.17,2017-02-12 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1144,W_Services_User.17,2013-12-11 00:00:00,Other,0,2017-04-13 23:45:38
W_Event.1145,W_Services_User.20,2014-02-21 00:00:00,Send Letter,23,2017-04-13 23:45:38
W_Event.1146,W_Services_User.5,2013-12-22 00:00:00,Call,45,2017-04-13 23:45:38
W_Event.1147,W_Services_User.10,2017-05-15 00:00:00,Send Quote,44,2017-04-13 23:45:38
W_Event.1148,W_Services_User.20,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:38
W_Event.1149,W_Services_User.10,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1150,W_Services_User.5,2014-12-20 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1151,W_Services_User.13,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1152,W_Services_User.8,2017-05-15 00:00:00,Send Letter,47,2017-04-13 23:45:38
W_Event.1153,W_Services_User.5,2015-05-17 00:00:00,Send Letter,39,2017-04-13 23:45:38
W_Event.1154,W_Services_User.19,2015-07-15 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1155,W_Services_User.3,2015-07-07 00:00:00,Send Letter,8,2017-04-13 23:45:38
W_Event.1156,W_Services_User.20,2017-02-14 00:00:00,Other,0,2017-04-13 23:45:38
W_Event.1157,W_Services_User.11,2014-10-13 00:00:00,Call,16,2017-04-13 23:45:38
W_Event.1158,W_Services_User.12,2014-10-05 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1159,W_Services_User.1,2014-10-03 00:00:00,Send Quote,0,2017-04-13 23:45:38
W_Event.1160,W_Services_User.2,2014-08-25 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1161,W_Services_User.19,2014-11-06 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1162,W_Services_User.6,2014-03-22 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1163,W_Services_User.10,2014-04-03 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1164,W_Services_User.19,2014-06-10 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1165,W_Services_User.17,2014-03-11 00:00:00,Other,0,2017-04-13 23:45:38
W_Event.1166,W_Services_User.17,2014-04-06 00:00:00,Other,42,2017-04-13 23:45:38
W_Event.1167,W_Services_User.20,2015-03-13 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1168,W_Services_User.9,2015-04-03 00:00:00,Send Quote,0,2017-04-13 23:45:38
W_Event.1169,W_Services_User.14,2015-07-10 00:00:00,Send Letter,54,2017-04-13 23:45:38
W_Event.1170,W_Services_User.8,2015-06-23 00:00:00,Send Letter,54,2017-04-13 23:45:38
W_Event.1171,W_Services_User.10,2015-07-04 00:00:00,Call,29,2017-04-13 23:45:38
W_Event.1172,W_Services_User.18,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:38
W_Event.1173,W_Services_User.16,2015-12-24 00:00:00,Send Quote,41,2017-04-13 23:45:38
W_Event.1174,W_Services_User.1,2015-11-05 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1175,W_Services_User.18,2015-11-12 00:00:00,Other,46,2017-04-13 23:45:38
W_Event.1176,W_Services_User.20,2015-12-04 00:00:00,Send Letter,49,2017-04-13 23:45:38
W_Event.1177,W_Services_User.15,2017-05-15 00:00:00,Call,26,2017-04-13 23:45:38
W_Event.1178,W_Services_User.18,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1179,W_Services_User.18,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1180,W_Services_User.3,2014-02-01 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1181,W_Services_User.14,2016-06-17 00:00:00,Call,2,2017-04-13 23:45:38
W_Event.1182,W_Services_User.4,2016-07-09 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1183,W_Services_User.7,2014-06-12 00:00:00,Other,37,2017-04-13 23:45:38
W_Event.1184,W_Services_User.11,2014-06-10 00:00:00,Send Quote,9,2017-04-13 23:45:38
W_Event.1185,W_Services_User.14,2015-01-09 00:00:00,Send Quote,0,2017-04-13 23:45:38
W_Event.1186,W_Services_User.7,2014-10-29 00:00:00,Call,16,2017-04-13 23:45:38
W_Event.1187,W_Services_User.8,2015-06-11 00:00:00,Send Letter,9,2017-04-13 23:45:38
W_Event.1188,W_Services_User.7,2015-04-05 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1189,W_Services_User.8,2015-06-20 00:00:00,Send Letter,22,2017-04-13 23:45:38
W_Event.1190,W_Services_User.14,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1191,W_Services_User.17,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1192,W_Services_User.9,2017-05-15 00:00:00,Send Letter,25,2017-04-13 23:45:38
W_Event.1193,W_Services_User.17,2015-12-02 00:00:00,Other,56,2017-04-13 23:45:38
W_Event.1194,W_Services_User.10,2014-12-30 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1195,W_Services_User.4,2015-01-14 00:00:00,Send Letter,14,2017-04-13 23:45:38
W_Event.1196,W_Services_User.12,2014-11-29 00:00:00,Other,2,2017-04-13 23:45:38
W_Event.1197,W_Services_User.14,2015-12-22 00:00:00,Send Quote,0,2017-04-13 23:45:38
W_Event.1198,W_Services_User.7,2016-01-07 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1199,W_Services_User.1,2017-05-15 00:00:00,Send Quote,0,2017-04-13 23:45:38
W_Event.1200,W_Services_User.7,2014-12-14 00:00:00,Send Letter,1,2017-04-13 23:45:38
W_Event.1201,W_Services_User.20,2017-03-09 00:00:00,Other,0,2017-04-13 23:45:38
W_Event.1202,W_Services_User.19,2015-08-24 00:00:00,Send Quote,0,2017-04-13 23:45:38
W_Event.1203,W_Services_User.18,2015-06-17 00:00:00,Other,1,2017-04-13 23:45:38
W_Event.1204,W_Services_User.2,2015-06-27 00:00:00,Call,24,2017-04-13 23:45:38
W_Event.1205,W_Services_User.19,2017-01-29 00:00:00,Call,4,2017-04-13 23:45:38
W_Event.1206,W_Services_User.16,2017-01-09 00:00:00,Other,0,2017-04-13 23:45:38
W_Event.1207,W_Services_User.2,2014-07-22 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1208,W_Services_User.8,2014-05-31 00:00:00,Other,0,2017-04-13 23:45:38
W_Event.1209,W_Services_User.5,2014-05-31 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1210,W_Services_User.12,2015-03-19 00:00:00,Send Letter,55,2017-04-13 23:45:38
W_Event.1211,W_Services_User.2,2015-02-26 00:00:00,Other,0,2017-04-13 23:45:38
W_Event.1212,W_Services_User.13,2015-02-13 00:00:00,Send Letter,2,2017-04-13 23:45:38
W_Event.1213,W_Services_User.12,2015-08-20 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1214,W_Services_User.2,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1215,W_Services_User.18,2017-05-15 00:00:00,Other,21,2017-04-13 23:45:38
W_Event.1216,W_Services_User.14,2017-05-15 00:00:00,Other,23,2017-04-13 23:45:38
W_Event.1217,W_Services_User.12,2017-05-15 00:00:00,Send Quote,20,2017-04-13 23:45:38
W_Event.1218,W_Services_User.9,2014-10-05 00:00:00,Send Letter,18,2017-04-13 23:45:38
W_Event.1219,W_Services_User.4,2014-10-11 00:00:00,Other,10,2017-04-13 23:45:38
W_Event.1220,W_Services_User.15,2014-10-11 00:00:00,Other,0,2017-04-13 23:45:38
W_Event.1221,W_Services_User.1,2017-05-15 00:00:00,Send Letter,45,2017-04-13 23:45:38
W_Event.1222,W_Services_User.14,2017-01-01 00:00:00,Send Letter,5,2017-04-13 23:45:38
W_Event.1223,W_Services_User.2,2017-02-13 00:00:00,Send Letter,52,2017-04-13 23:45:38
W_Event.1224,W_Services_User.6,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:38
W_Event.1225,W_Services_User.8,2017-05-15 00:00:00,Send Quote,26,2017-04-13 23:45:38
W_Event.1226,W_Services_User.4,2017-05-15 00:00:00,Send Quote,41,2017-04-13 23:45:38
W_Event.1227,W_Services_User.13,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1228,W_Services_User.3,2017-05-15 00:00:00,Send Quote,20,2017-04-13 23:45:38
W_Event.1229,W_Services_User.3,2017-05-07 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1230,W_Services_User.4,2016-03-06 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1231,W_Services_User.13,2016-02-20 00:00:00,Send Letter,9,2017-04-13 23:45:38
W_Event.1232,W_Services_User.9,2016-02-09 00:00:00,Send Letter,19,2017-04-13 23:45:38
W_Event.1233,W_Services_User.19,2013-12-25 00:00:00,Send Letter,21,2017-04-13 23:45:38
W_Event.1234,W_Services_User.17,2014-03-03 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1235,W_Services_User.16,2016-09-30 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1236,W_Services_User.2,2016-09-24 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1237,W_Services_User.7,2015-02-15 00:00:00,Send Quote,0,2017-04-13 23:45:38
W_Event.1238,W_Services_User.8,2015-01-28 00:00:00,Other,51,2017-04-13 23:45:38
W_Event.1239,W_Services_User.10,2015-03-22 00:00:00,Other,13,2017-04-13 23:45:38
W_Event.1240,W_Services_User.10,2015-04-05 00:00:00,Other,4,2017-04-13 23:45:38
W_Event.1241,W_Services_User.17,2015-02-19 00:00:00,Other,40,2017-04-13 23:45:38
W_Event.1242,W_Services_User.18,2017-04-08 00:00:00,Call,49,2017-04-13 23:45:38
W_Event.1243,W_Services_User.20,2017-01-25 00:00:00,Send Letter,43,2017-04-13 23:45:38
W_Event.1244,W_Services_User.9,2017-03-30 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1245,W_Services_User.20,2014-02-14 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1246,W_Services_User.3,2014-02-07 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1247,W_Services_User.14,2015-08-15 00:00:00,Call,25,2017-04-13 23:45:38
W_Event.1248,W_Services_User.10,2014-08-04 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1249,W_Services_User.8,2014-08-09 00:00:00,Other,0,2017-04-13 23:45:38
W_Event.1250,W_Services_User.2,2014-12-28 00:00:00,Other,0,2017-04-13 23:45:38
W_Event.1251,W_Services_User.5,2016-12-26 00:00:00,Other,0,2017-04-13 23:45:38
W_Event.1252,W_Services_User.1,2016-11-27 00:00:00,Other,9,2017-04-13 23:45:38
W_Event.1253,W_Services_User.4,2016-11-08 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1254,W_Services_User.20,2017-01-03 00:00:00,Call,42,2017-04-13 23:45:38
W_Event.1255,W_Services_User.7,2017-01-22 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1256,W_Services_User.19,2016-12-25 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1257,W_Services_User.9,2016-04-06 00:00:00,Other,0,2017-04-13 23:45:38
W_Event.1258,W_Services_User.11,2015-10-30 00:00:00,Call,58,2017-04-13 23:45:38
W_Event.1259,W_Services_User.7,2015-10-13 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1260,W_Services_User.20,2017-05-15 00:00:00,Call,44,2017-04-13 23:45:38
W_Event.1261,W_Services_User.2,2017-05-15 00:00:00,Call,19,2017-04-13 23:45:38
W_Event.1262,W_Services_User.8,2017-03-16 00:00:00,Send Quote,0,2017-04-13 23:45:38
W_Event.1263,W_Services_User.13,2017-02-07 00:00:00,Other,43,2017-04-13 23:45:38
W_Event.1264,W_Services_User.9,2017-03-19 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1265,W_Services_User.2,2015-10-18 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1266,W_Services_User.14,2015-10-20 00:00:00,Call,45,2017-04-13 23:45:38
W_Event.1267,W_Services_User.13,2015-12-04 00:00:00,Send Letter,57,2017-04-13 23:45:38
W_Event.1268,W_Services_User.19,2017-01-04 00:00:00,Send Letter,0,2017-04-13 23:45:38
W_Event.1269,W_Services_User.20,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:38
W_Event.1270,W_Services_User.10,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:39
W_Event.1271,W_Services_User.16,2017-05-04 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1272,W_Services_User.15,2017-04-15 00:00:00,Other,0,2017-04-13 23:45:39
W_Event.1273,W_Services_User.7,2017-03-13 00:00:00,Call,0,2017-04-13 23:45:39
W_Event.1274,W_Services_User.11,2017-05-15 00:00:00,Send Letter,5,2017-04-13 23:45:39
W_Event.1275,W_Services_User.1,2017-05-15 00:00:00,Send Quote,7,2017-04-13 23:45:39
W_Event.1276,W_Services_User.11,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:39
W_Event.1277,W_Services_User.1,2017-03-11 00:00:00,Call,5,2017-04-13 23:45:39
W_Event.1278,W_Services_User.4,2014-11-01 00:00:00,Other,0,2017-04-13 23:45:39
W_Event.1279,W_Services_User.16,2014-10-29 00:00:00,Other,0,2017-04-13 23:45:39
W_Event.1280,W_Services_User.2,2014-12-10 00:00:00,Call,0,2017-04-13 23:45:39
W_Event.1281,W_Services_User.8,2014-11-24 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1282,W_Services_User.20,2014-04-08 00:00:00,Send Letter,17,2017-04-13 23:45:39
W_Event.1283,W_Services_User.6,2014-04-09 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1284,W_Services_User.7,2014-03-29 00:00:00,Other,0,2017-04-13 23:45:39
W_Event.1285,W_Services_User.8,2014-01-02 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1286,W_Services_User.7,2014-01-02 00:00:00,Other,41,2017-04-13 23:45:39
W_Event.1287,W_Services_User.3,2014-02-12 00:00:00,Call,0,2017-04-13 23:45:39
W_Event.1288,W_Services_User.13,2014-05-05 00:00:00,Send Quote,0,2017-04-13 23:45:39
W_Event.1289,W_Services_User.12,2014-03-11 00:00:00,Send Letter,18,2017-04-13 23:45:39
W_Event.1290,W_Services_User.9,2016-04-12 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1291,W_Services_User.6,2014-05-05 00:00:00,Other,43,2017-04-13 23:45:39
W_Event.1292,W_Services_User.2,2015-02-28 00:00:00,Call,0,2017-04-13 23:45:39
W_Event.1293,W_Services_User.7,2015-03-02 00:00:00,Call,37,2017-04-13 23:45:39
W_Event.1294,W_Services_User.10,2015-08-08 00:00:00,Call,4,2017-04-13 23:45:39
W_Event.1295,W_Services_User.17,2015-06-09 00:00:00,Send Letter,44,2017-04-13 23:45:39
W_Event.1296,W_Services_User.12,2015-06-15 00:00:00,Call,0,2017-04-13 23:45:39
W_Event.1297,W_Services_User.4,2015-06-20 00:00:00,Other,0,2017-04-13 23:45:39
W_Event.1298,W_Services_User.1,2015-05-22 00:00:00,Call,40,2017-04-13 23:45:39
W_Event.1299,W_Services_User.19,2017-05-15 00:00:00,Other,16,2017-04-13 23:45:39
W_Event.1300,W_Services_User.7,2017-05-15 00:00:00,Other,8,2017-04-13 23:45:39
W_Event.1301,W_Services_User.2,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:39
W_Event.1302,W_Services_User.17,2015-08-04 00:00:00,Other,0,2017-04-13 23:45:39
W_Event.1303,W_Services_User.6,2014-04-01 00:00:00,Send Quote,0,2017-04-13 23:45:39
W_Event.1304,W_Services_User.7,2014-05-13 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1305,W_Services_User.6,2014-05-20 00:00:00,Call,21,2017-04-13 23:45:39
W_Event.1306,W_Services_User.6,2016-10-29 00:00:00,Other,0,2017-04-13 23:45:39
W_Event.1307,W_Services_User.19,2016-11-05 00:00:00,Send Letter,22,2017-04-13 23:45:39
W_Event.1308,W_Services_User.20,2016-04-17 00:00:00,Send Quote,12,2017-04-13 23:45:39
W_Event.1309,W_Services_User.3,2016-04-15 00:00:00,Send Quote,38,2017-04-13 23:45:39
W_Event.1310,W_Services_User.3,2016-03-27 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1311,W_Services_User.12,2015-06-28 00:00:00,Other,0,2017-04-13 23:45:39
W_Event.1312,W_Services_User.2,2015-06-28 00:00:00,Call,0,2017-04-13 23:45:39
W_Event.1313,W_Services_User.11,2015-05-29 00:00:00,Send Letter,60,2017-04-13 23:45:39
W_Event.1314,W_Services_User.11,2017-04-05 00:00:00,Call,0,2017-04-13 23:45:39
W_Event.1315,W_Services_User.15,2017-03-08 00:00:00,Call,0,2017-04-13 23:45:39
W_Event.1316,W_Services_User.14,2017-03-25 00:00:00,Other,12,2017-04-13 23:45:39
W_Event.1317,W_Services_User.14,2015-10-30 00:00:00,Send Quote,0,2017-04-13 23:45:39
W_Event.1318,W_Services_User.20,2015-10-10 00:00:00,Other,24,2017-04-13 23:45:39
W_Event.1319,W_Services_User.15,2015-09-07 00:00:00,Other,26,2017-04-13 23:45:39
W_Event.1320,W_Services_User.16,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1321,W_Services_User.10,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1322,W_Services_User.17,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1323,W_Services_User.18,2014-08-20 00:00:00,Other,0,2017-04-13 23:45:39
W_Event.1324,W_Services_User.4,2014-11-13 00:00:00,Call,0,2017-04-13 23:45:39
W_Event.1325,W_Services_User.6,2014-09-02 00:00:00,Send Quote,42,2017-04-13 23:45:39
W_Event.1326,W_Services_User.12,2016-01-25 00:00:00,Send Quote,51,2017-04-13 23:45:39
W_Event.1327,W_Services_User.10,2015-11-19 00:00:00,Other,60,2017-04-13 23:45:39
W_Event.1328,W_Services_User.10,2015-12-25 00:00:00,Send Letter,16,2017-04-13 23:45:39
W_Event.1329,W_Services_User.14,2016-11-13 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1330,W_Services_User.19,2016-10-31 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1331,W_Services_User.3,2016-10-28 00:00:00,Other,11,2017-04-13 23:45:39
W_Event.1332,W_Services_User.1,2014-01-07 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1333,W_Services_User.17,2013-12-14 00:00:00,Send Quote,49,2017-04-13 23:45:39
W_Event.1334,W_Services_User.16,2017-04-03 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1335,W_Services_User.14,2017-05-15 00:00:00,Call,50,2017-04-13 23:45:39
W_Event.1336,W_Services_User.15,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1337,W_Services_User.12,2017-05-15 00:00:00,Other,23,2017-04-13 23:45:39
W_Event.1338,W_Services_User.10,2016-03-22 00:00:00,Send Letter,60,2017-04-13 23:45:39
W_Event.1339,W_Services_User.17,2016-01-08 00:00:00,Call,55,2017-04-13 23:45:39
W_Event.1340,W_Services_User.9,2016-10-19 00:00:00,Call,31,2017-04-13 23:45:39
W_Event.1341,W_Services_User.19,2016-08-31 00:00:00,Send Letter,11,2017-04-13 23:45:39
W_Event.1342,W_Services_User.16,2016-08-12 00:00:00,Send Quote,32,2017-04-13 23:45:39
W_Event.1343,W_Services_User.15,2017-02-05 00:00:00,Call,37,2017-04-13 23:45:39
W_Event.1344,W_Services_User.15,2014-09-17 00:00:00,Other,21,2017-04-13 23:45:39
W_Event.1345,W_Services_User.11,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:39
W_Event.1346,W_Services_User.5,2017-05-15 00:00:00,Other,21,2017-04-13 23:45:39
W_Event.1347,W_Services_User.12,2017-02-16 00:00:00,Other,3,2017-04-13 23:45:39
W_Event.1348,W_Services_User.15,2017-02-18 00:00:00,Send Letter,36,2017-04-13 23:45:39
W_Event.1349,W_Services_User.5,2016-10-27 00:00:00,Call,0,2017-04-13 23:45:39
W_Event.1350,W_Services_User.14,2016-10-07 00:00:00,Send Quote,48,2017-04-13 23:45:39
W_Event.1351,W_Services_User.15,2016-08-13 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1352,W_Services_User.1,2016-10-12 00:00:00,Send Letter,5,2017-04-13 23:45:39
W_Event.1353,W_Services_User.8,2016-09-18 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1354,W_Services_User.16,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:39
W_Event.1355,W_Services_User.3,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1356,W_Services_User.15,2017-03-30 00:00:00,Call,0,2017-04-13 23:45:39
W_Event.1357,W_Services_User.2,2017-03-05 00:00:00,Call,54,2017-04-13 23:45:39
W_Event.1358,W_Services_User.2,2015-01-15 00:00:00,Call,54,2017-04-13 23:45:39
W_Event.1359,W_Services_User.10,2015-03-26 00:00:00,Call,32,2017-04-13 23:45:39
W_Event.1360,W_Services_User.2,2014-12-13 00:00:00,Call,0,2017-04-13 23:45:39
W_Event.1361,W_Services_User.3,2014-11-25 00:00:00,Other,26,2017-04-13 23:45:39
W_Event.1362,W_Services_User.3,2017-02-10 00:00:00,Call,0,2017-04-13 23:45:39
W_Event.1363,W_Services_User.3,2017-04-02 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1364,W_Services_User.19,2017-03-29 00:00:00,Call,0,2017-04-13 23:45:39
W_Event.1365,W_Services_User.5,2016-02-17 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1366,W_Services_User.4,2015-09-26 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1367,W_Services_User.7,2015-11-04 00:00:00,Other,55,2017-04-13 23:45:39
W_Event.1368,W_Services_User.10,2017-05-15 00:00:00,Call,53,2017-04-13 23:45:39
W_Event.1369,W_Services_User.1,2017-05-15 00:00:00,Send Letter,14,2017-04-13 23:45:39
W_Event.1370,W_Services_User.1,2014-02-01 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1371,W_Services_User.13,2014-01-13 00:00:00,Send Quote,0,2017-04-13 23:45:39
W_Event.1372,W_Services_User.6,2013-12-08 00:00:00,Call,0,2017-04-13 23:45:39
W_Event.1373,W_Services_User.16,2016-11-27 00:00:00,Call,32,2017-04-13 23:45:39
W_Event.1374,W_Services_User.10,2016-10-04 00:00:00,Send Letter,4,2017-04-13 23:45:39
W_Event.1375,W_Services_User.13,2016-09-08 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1376,W_Services_User.3,2016-07-19 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1377,W_Services_User.5,2015-03-13 00:00:00,Other,24,2017-04-13 23:45:39
W_Event.1378,W_Services_User.5,2017-03-06 00:00:00,Call,38,2017-04-13 23:45:39
W_Event.1379,W_Services_User.5,2016-03-16 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1380,W_Services_User.15,2014-02-10 00:00:00,Other,0,2017-04-13 23:45:39
W_Event.1381,W_Services_User.14,2014-02-24 00:00:00,Other,15,2017-04-13 23:45:39
W_Event.1382,W_Services_User.2,2015-12-14 00:00:00,Send Letter,0,2017-04-13 23:45:39
W_Event.1383,W_Services_User.8,2015-12-15 00:00:00,Other,50,2017-04-13 23:45:39
W_Event.1384,W_Services_User.7,2017-01-31 00:00:00,Send Letter,37,2017-04-13 23:45:39
W_Event.1385,W_Services_User.6,2015-11-23 00:00:00,Send Letter,0,2017-04-13 23:45:39
