Account.External_Id__c,Owner.External_Id__c,CreatedDate__c,External_Id__c,Contact.External_Id__c,IsEscalated,CSAT__c,Origin,Type,Subject,Priority,Status,ClosedDate__c
W_Account.2589,W_User.6,2016-10-24 00:00:00,W_Case.2516,W_Contact.2589,true,73,Facebook,Technical Issue,Can you help me get set up?,Medium,Closed,2016-11-02 00:00:00
W_Account.2589,W_User.6,2016-10-28 00:00:00,W_Case.2517,W_Contact.2589,false,77,Q&A,Account Support,How do I check my order status?,Critical,Closed,2016-11-05 00:00:00
W_Account.2589,W_User.6,2016-08-16 00:00:00,W_Case.2518,W_Contact.2589,false,75,Email,Technical Issue,How is my password stored?,Critical,Closed,2016-08-24 00:00:00
W_Account.2589,W_User.6,2016-10-19 00:00:00,W_Case.2519,W_Contact.2589,false,69,Facebook,Technical Issue,Customer called to make a payment,Medium,Closed,2016-10-25 00:00:00
W_Account.2589,W_User.6,2016-11-08 00:00:00,W_Case.2520,W_Contact.2589,false,71,Email,Account Support,How do I upgrade?,Low,Closed,2016-11-09 00:00:00
W_Account.2589,W_User.6,2016-11-08 00:00:00,W_Case.2521,W_Contact.2589,false,82,Email,Product Support,Shipping container appears damaged,Low,Closed,2016-11-08 00:00:00
W_Account.2589,W_User.6,2016-08-31 00:00:00,W_Case.2522,W_Contact.2589,false,47,LinkedIn,Account Support,How do I upgrade?,Low,Closed,2016-09-09 00:00:00
W_Account.2592,W_User.19,2016-12-29 00:00:00,W_Case.2523,W_Contact.2592,false,72,Chat,Product Support,Billing statement reprint,High,Closed,2017-01-07 00:00:00
W_Account.2596,W_User.4,2017-05-22 00:00:00,W_Case.2524,W_Contact.2596,false,64,Mobile Device,Technical Issue,Question about my last billing statement,Low,Closed,2017-05-22 00:00:00
W_Account.2596,W_User.4,2017-05-22 00:00:00,W_Case.2525,W_Contact.2596,false,76,LinkedIn,General,Setup Instructions are missing,Critical,Closed,2017-05-22 00:00:00
W_Account.2598,W_User.1,2017-03-16 00:00:00,W_Case.2526,W_Contact.2598,false,79,Google,General,I can't understand the installation instructions,Medium,Closed,2017-03-18 00:00:00
W_Account.2598,W_User.1,2017-05-14 00:00:00,W_Case.2527,W_Contact.2598,false,77,Community,Product Support,I have a product suggestion.,Medium,Closed,2017-05-16 00:00:00
W_Account.2598,W_User.1,2017-03-21 00:00:00,W_Case.2528,W_Contact.2598,false,65,LinkedIn,Technical Issue,Question about taxes on my order.,Low,Closed,2017-03-25 00:00:00
W_Account.2598,W_User.1,2017-04-03 00:00:00,W_Case.2529,W_Contact.2598,false,77,Q&A,Account Support,Can't understand installation instructions,Medium,Waiting on Customer,
W_Account.2598,W_User.1,2017-05-22 00:00:00,W_Case.2530,W_Contact.2598,false,72,LinkedIn,Account Support,How do I troubleshoot a product issue?,Low,Closed,2017-05-22 00:00:00
W_Account.2598,W_User.1,2017-03-09 00:00:00,W_Case.2531,W_Contact.2598,false,89,Phone,Account Support,Do you sell replacement parts?,Critical,Closed,2017-03-09 00:00:00
W_Account.2602,W_User.4,2017-02-16 00:00:00,W_Case.2532,W_Contact.2602,false,81,Website,Account Support,Question about my invoice,Critical,Closed,2017-02-20 00:00:00
W_Account.2602,W_User.4,2016-12-13 00:00:00,W_Case.2533,W_Contact.2602,false,56,Phone,Product Support,Troubleshooting issues with the product,Low,Closed,2016-12-20 00:00:00
W_Account.2606,W_User.3,2015-08-30 00:00:00,W_Case.2534,W_Contact.2606,false,77,Mobile Device,Product Support,What's included in your service contract?,High,Closed,2015-08-30 00:00:00
W_Account.2606,W_User.3,2015-10-18 00:00:00,W_Case.2535,W_Contact.2606,true,89,Instagram,Product Support,How much do I owe on my bill?,High,Closed,2015-10-26 00:00:00
W_Account.2606,W_User.3,2015-09-06 00:00:00,W_Case.2536,W_Contact.2606,false,84,Google,Technical Issue,Shipping container appears damaged,Medium,Closed,2015-09-06 00:00:00
W_Account.2606,W_User.3,2015-10-22 00:00:00,W_Case.2537,W_Contact.2606,false,84,Email,Account Support,Assembly instruction help,Medium,Closed,2015-10-30 00:00:00
W_Account.2606,W_User.3,2015-09-28 00:00:00,W_Case.2538,W_Contact.2606,false,66,Google,General,I have a question about my contract.,High,Closed,2015-10-04 00:00:00
W_Account.2606,W_User.3,2015-11-10 00:00:00,W_Case.2539,W_Contact.2606,false,95,Mobile Device,Product Support,Question about my invoice,Medium,Closed,2015-11-18 00:00:00
W_Account.2606,W_User.3,2015-08-19 00:00:00,W_Case.2540,W_Contact.2606,false,79,Email,Product Support,Can I access your community from my mobile device?,High,Closed,2015-08-27 00:00:00
W_Account.2606,W_User.3,2015-10-02 00:00:00,W_Case.2541,W_Contact.2606,false,89,Google,Product Support,I need to pay my invoice.,Critical,Closed,2015-10-04 00:00:00
W_Account.2606,W_User.3,2015-10-16 00:00:00,W_Case.2542,W_Contact.2606,true,67,LinkedIn,General,Is my personal information safe?,Low,Closed,2015-10-20 00:00:00
W_Account.2606,W_User.3,2015-11-07 00:00:00,W_Case.2543,W_Contact.2606,false,59,Twitter,Technical Issue,Need additional product information,High,Closed,2015-11-14 00:00:00
W_Account.2606,W_User.3,2015-11-02 00:00:00,W_Case.2544,W_Contact.2606,false,63,Mobile Device,General,How do I upgrade?,High,Closed,2015-11-10 00:00:00
W_Account.2606,W_User.3,2015-10-22 00:00:00,W_Case.2545,W_Contact.2606,false,83,Community,Account Support,How do I become a partner?,Low,Closed,2015-10-25 00:00:00
W_Account.2611,W_User.3,2016-10-10 00:00:00,W_Case.2546,W_Contact.2611,false,48,Google,Product Support,Billing statement reprint,Critical,Closed,2016-10-17 00:00:00
W_Account.2611,W_User.3,2016-10-23 00:00:00,W_Case.2547,W_Contact.2611,false,68,Chat,Product Support,How do I obtain your annual report?,Medium,Closed,2016-10-31 00:00:00
W_Account.2612,W_User.15,2015-09-11 00:00:00,W_Case.2548,W_Contact.2612,false,94,Mobile Device,General,How do I check my order status?,Medium,Closed,2015-09-12 00:00:00
W_Account.2612,W_User.15,2015-11-16 00:00:00,W_Case.2549,W_Contact.2612,false,73,Community,Account Support,Billing statement incorrect,Low,Closed,2015-11-19 00:00:00
W_Account.2612,W_User.15,2015-08-27 00:00:00,W_Case.2550,W_Contact.2612,false,59,Chat,Account Support,Where can I download your mobile app?,Medium,Closed,2015-08-28 00:00:00
W_Account.2612,W_User.15,2015-10-30 00:00:00,W_Case.2551,W_Contact.2612,false,72,LinkedIn,Product Support,Items missing from shipment.,Critical,New,
W_Account.2612,W_User.15,2015-09-23 00:00:00,W_Case.2552,W_Contact.2612,true,82,Community,Technical Issue,Purchase order question,Medium,Closed,2015-09-23 00:00:00
W_Account.2612,W_User.15,2015-10-22 00:00:00,W_Case.2553,W_Contact.2612,false,80,Mobile Device,General,How can I request a new feature?,Critical,Closed,2015-10-22 00:00:00
W_Account.2612,W_User.15,2015-09-01 00:00:00,W_Case.2554,W_Contact.2612,false,78,Email,Account Support,Where can I purchase your products?,High,Closed,2015-09-07 00:00:00
W_Account.2612,W_User.15,2015-11-12 00:00:00,W_Case.2555,W_Contact.2612,false,71,Q&A,Product Support,Product manual is missing,Low,Closed,2015-11-16 00:00:00
W_Account.2615,W_User.16,2016-03-12 00:00:00,W_Case.2556,W_Contact.2615,false,77,Instagram,Account Support,Purchase order question,Low,Closed,2016-03-12 00:00:00
W_Account.2615,W_User.16,2016-03-19 00:00:00,W_Case.2557,W_Contact.2615,false,81,Google,General,How do I check my order status?,Medium,Closed,2016-03-25 00:00:00
W_Account.2617,W_User.2,2016-10-23 00:00:00,W_Case.2558,W_Contact.2617,false,81,Facebook,Product Support,Bill payment clarification.,Medium,Closed,2016-10-29 00:00:00
W_Account.2617,W_User.2,2016-08-04 00:00:00,W_Case.2559,W_Contact.2617,false,69,Q&A,Account Support,I have a question about my contract.,High,Closed,2016-08-07 00:00:00
W_Account.2617,W_User.2,2016-09-27 00:00:00,W_Case.2560,W_Contact.2617,false,89,Phone,Technical Issue,How do I set up auto-payment?,Low,Closed,2016-10-05 00:00:00
W_Account.2618,W_User.19,2016-04-29 00:00:00,W_Case.2561,W_Contact.2618,false,83,Google,Account Support,Customer called to make a payment,Medium,Closed,2016-05-07 00:00:00
W_Account.2618,W_User.19,2016-04-28 00:00:00,W_Case.2562,W_Contact.2618,false,76,Q&A,Account Support,Shipping container appears damaged,Low,Closed,2016-05-04 00:00:00
W_Account.2618,W_User.19,2016-04-16 00:00:00,W_Case.2563,W_Contact.2618,false,62,Website,General,Where do I send my check?,Low,Closed,2016-04-18 00:00:00
W_Account.2622,W_User.17,2017-02-22 00:00:00,W_Case.2564,W_Contact.2622,false,53,Phone,Technical Issue,How much do I owe on my bill?,High,Closed,2017-03-01 00:00:00
W_Account.2624,W_User.19,2015-11-23 00:00:00,W_Case.2565,W_Contact.2624,false,74,Twitter,Account Support,Initiating return process.,Critical,Closed,2015-11-28 00:00:00
W_Account.2625,W_User.15,2016-10-25 00:00:00,W_Case.2566,W_Contact.2625,false,76,Google,Technical Issue,Initiating return process.,High,Closed,2016-10-31 00:00:00
W_Account.2625,W_User.15,2016-08-24 00:00:00,W_Case.2567,W_Contact.2625,false,85,Phone,Technical Issue,Can I access your community from my mobile device?,Medium,Closed,2016-08-29 00:00:00
W_Account.2625,W_User.15,2016-11-10 00:00:00,W_Case.2568,W_Contact.2625,false,79,Phone,General,What's included in your service contract?,Low,Closed,2016-11-12 00:00:00
W_Account.2626,W_User.1,2016-03-12 00:00:00,W_Case.2569,W_Contact.2626,false,80,Q&A,Product Support,Question about my invoice,Critical,Closed,2016-03-13 00:00:00
W_Account.2627,W_User.3,2015-09-24 00:00:00,W_Case.2570,W_Contact.2627,false,72,Website,Technical Issue,Expediting my order?,High,Closed,2015-09-30 00:00:00
W_Account.2628,W_User.2,2016-10-13 00:00:00,W_Case.2571,W_Contact.2628,false,58,Community,Product Support,Product is shutting down intermittently,Critical,Closed,2016-10-21 00:00:00
W_Account.2632,W_User.20,2016-08-24 00:00:00,W_Case.2572,W_Contact.2632,false,90,Facebook,Account Support,How do I become a partner?,Medium,Closed,2016-08-25 00:00:00
W_Account.2633,W_User.17,2017-05-14 00:00:00,W_Case.2573,W_Contact.2633,false,96,Community,General,Product manual is missing,Low,Closed,2017-05-22 00:00:00
W_Account.2638,W_User.17,2015-12-18 00:00:00,W_Case.2574,W_Contact.2638,false,73,Mobile Device,Technical Issue,Product setup issues,Medium,Closed,2015-12-20 00:00:00
W_Account.2639,W_User.4,2016-08-02 00:00:00,W_Case.2575,W_Contact.2639,false,87,Email,Product Support,I can't understand the installation instructions,Medium,Closed,2016-08-07 00:00:00
W_Account.2640,W_User.16,2016-06-29 00:00:00,W_Case.2576,W_Contact.2640,false,69,Facebook,Technical Issue,Where can I download your mobile app?,High,Closed,2016-07-03 00:00:00
W_Account.2641,W_User.6,2015-08-21 00:00:00,W_Case.2577,W_Contact.2641,false,62,Website,Technical Issue,Where can I purchase your products?,Medium,Closed,2015-08-28 00:00:00
W_Account.2641,W_User.6,2015-08-14 00:00:00,W_Case.2578,W_Contact.2641,false,83,Q&A,Account Support,How do I upgrade?,High,Closed,2015-08-18 00:00:00
W_Account.2641,W_User.6,2015-09-17 00:00:00,W_Case.2579,W_Contact.2641,false,65,Community,Product Support,Question on my most recent order.,Critical,Closed,2015-09-17 00:00:00
W_Account.2641,W_User.6,2015-08-02 00:00:00,W_Case.2580,W_Contact.2641,false,63,Q&A,Technical Issue,Customer called to make a payment,Medium,Closed,2015-08-05 00:00:00
W_Account.2641,W_User.6,2015-08-18 00:00:00,W_Case.2581,W_Contact.2641,false,60,Q&A,Account Support,What does your service contract cover?,Critical,Closed,2015-08-20 00:00:00
W_Account.2643,W_User.18,2015-09-23 00:00:00,W_Case.2582,W_Contact.2643,false,77,Instagram,Technical Issue,Need additional product information,Medium,Closed,2015-10-02 00:00:00
W_Account.2643,W_User.18,2015-12-04 00:00:00,W_Case.2583,W_Contact.2643,false,63,LinkedIn,Account Support,Product manual is missing,Low,Closed,2015-12-04 00:00:00
W_Account.2643,W_User.18,2015-11-05 00:00:00,W_Case.2584,W_Contact.2643,false,79,Google,Product Support,Need most recent invoice,Low,Closed,2015-11-14 00:00:00
W_Account.2644,W_User.18,2016-01-26 00:00:00,W_Case.2585,W_Contact.2644,false,72,Mobile Device,Product Support,Was our last payment correct?,High,Closed,2016-01-31 00:00:00
W_Account.2645,W_User.4,2015-12-17 00:00:00,W_Case.2586,W_Contact.2645,false,49,LinkedIn,Account Support,What does your service contract cover?,High,Closed,2015-12-17 00:00:00
W_Account.2651,W_User.16,2015-08-07 00:00:00,W_Case.2587,W_Contact.2651,false,73,Email,Technical Issue,How do I diagnose this product issue?,High,Closed,2015-08-12 00:00:00
W_Account.2651,W_User.16,2015-08-17 00:00:00,W_Case.2588,W_Contact.2651,false,48,Website,Product Support,How do I create a secure password?,High,Closed,2015-08-18 00:00:00
W_Account.2651,W_User.16,2015-08-12 00:00:00,W_Case.2589,W_Contact.2651,false,77,LinkedIn,Technical Issue,Please change my contact information.,Medium,Closed,2015-08-14 00:00:00
W_Account.2659,W_User.19,2016-07-10 00:00:00,W_Case.2590,W_Contact.2659,false,87,Chat,General,Customer would like to upgrade,High,Closed,2016-07-15 00:00:00
W_Account.2659,W_User.19,2016-08-11 00:00:00,W_Case.2591,W_Contact.2659,false,65,Twitter,General,Question about taxes on my order.,High,Closed,2016-08-13 00:00:00
W_Account.2659,W_User.19,2016-08-21 00:00:00,W_Case.2592,W_Contact.2659,false,85,Email,Technical Issue,Can you expedite my order?,Low,Closed,2016-08-25 00:00:00
W_Account.2659,W_User.19,2016-06-18 00:00:00,W_Case.2593,W_Contact.2659,false,67,Mobile Device,Account Support,Initiating return process.,Low,Closed,2016-06-23 00:00:00
W_Account.2659,W_User.19,2016-07-17 00:00:00,W_Case.2594,W_Contact.2659,true,65,Phone,Account Support,How do I upgrade?,Critical,Closed,2016-07-22 00:00:00
W_Account.2659,W_User.19,2016-08-20 00:00:00,W_Case.2595,W_Contact.2659,false,71,Website,Account Support,How do I sign up for your email newsletter?,Critical,Closed,2016-08-27 00:00:00
W_Account.2660,W_User.16,2016-12-13 00:00:00,W_Case.2596,W_Contact.2660,false,72,Chat,Product Support,Product setup issues,Medium,Closed,2016-12-13 00:00:00
W_Account.2661,W_User.17,2015-11-24 00:00:00,W_Case.2597,W_Contact.2661,false,80,Google,Account Support,How do I sign up for your email newsletter?,Critical,Closed,2015-11-29 00:00:00
W_Account.2661,W_User.17,2015-12-10 00:00:00,W_Case.2598,W_Contact.2661,false,87,Email,Account Support,How do I change my communication preferences?,Low,Closed,2015-12-15 00:00:00
W_Account.2662,W_User.6,2016-04-06 00:00:00,W_Case.2599,W_Contact.2662,false,73,LinkedIn,Technical Issue,Shipping container appears damaged,Critical,Closed,2016-04-09 00:00:00
W_Account.2662,W_User.6,2016-02-22 00:00:00,W_Case.2600,W_Contact.2662,false,72,Community,Account Support,Can you expedite my order?,Medium,Closed,2016-02-24 00:00:00
W_Account.2662,W_User.6,2016-03-07 00:00:00,W_Case.2601,W_Contact.2662,false,83,Community,Product Support,I received the wrong invoice.,Medium,Closed,2016-03-08 00:00:00
W_Account.2662,W_User.6,2016-03-13 00:00:00,W_Case.2602,W_Contact.2662,false,72,Facebook,Product Support,How do I set up auto-payment?,High,Closed,2016-03-17 00:00:00
W_Account.2664,W_User.1,2017-04-24 00:00:00,W_Case.2603,W_Contact.2664,false,40,Email,Product Support,Items missing from shipment.,Critical,Closed,2017-04-29 00:00:00
W_Account.2666,W_User.3,2015-12-12 00:00:00,W_Case.2604,W_Contact.2666,true,74,LinkedIn,Technical Issue,I can't understand the installation instructions,Critical,Closed,2015-12-16 00:00:00
W_Account.2668,W_User.20,2016-04-20 00:00:00,W_Case.2605,W_Contact.2668,false,76,Twitter,Product Support,Billing statement incorrect,High,Closed,2016-04-24 00:00:00
W_Account.2669,W_User.6,2016-03-20 00:00:00,W_Case.2606,W_Contact.2669,false,68,Q&A,Technical Issue,Assembly instruction help,Critical,Closed,2016-03-22 00:00:00
W_Account.2671,W_User.4,2016-05-26 00:00:00,W_Case.2607,W_Contact.2671,false,76,Website,Product Support,Can't understand installation instructions,Medium,Closed,2016-05-27 00:00:00
W_Account.2671,W_User.4,2016-05-20 00:00:00,W_Case.2608,W_Contact.2671,false,86,Twitter,Account Support,Shipping container appears damaged,Low,Closed,2016-05-24 00:00:00
W_Account.2671,W_User.4,2016-06-01 00:00:00,W_Case.2609,W_Contact.2671,false,71,Instagram,Product Support,Billing statement incorrect,High,Closed,2016-06-07 00:00:00
W_Account.2672,W_User.1,2015-09-10 00:00:00,W_Case.2610,W_Contact.2672,false,76,Phone,Account Support,Initiating return process.,Medium,Closed,2015-09-18 00:00:00
W_Account.2674,W_User.20,2016-06-19 00:00:00,W_Case.2611,W_Contact.2674,false,55,Q&A,Product Support,I have a question about my order.,Critical,Closed,2016-06-26 00:00:00
W_Account.2674,W_User.20,2016-08-27 00:00:00,W_Case.2612,W_Contact.2674,false,80,Email,Product Support,How do I diagnose this product issue?,Low,Closed,2016-09-05 00:00:00
W_Account.2675,W_User.15,2017-01-24 00:00:00,W_Case.2613,W_Contact.2675,false,78,Google,Product Support,Billing address change,High,Closed,2017-01-31 00:00:00
W_Account.2675,W_User.15,2017-03-09 00:00:00,W_Case.2614,W_Contact.2675,false,92,Email,Technical Issue,Where do I submit a product suggestion?,Low,Closed,2017-03-14 00:00:00
W_Account.2676,W_User.2,2016-10-18 00:00:00,W_Case.2615,W_Contact.2676,false,75,Google,Product Support,Billing statement incorrect,High,Closed,2016-10-18 00:00:00
W_Account.2677,W_User.17,2017-05-22 00:00:00,W_Case.2616,W_Contact.2677,false,59,Facebook,Product Support,Please expedite my order.,Low,Closed,2017-05-22 00:00:00
W_Account.2678,W_User.19,2015-12-29 00:00:00,W_Case.2617,W_Contact.2678,false,74,Instagram,Product Support,How do I troubleshoot a product issue?,High,Closed,2016-01-04 00:00:00
W_Account.2680,W_User.20,2015-08-13 00:00:00,W_Case.2618,W_Contact.2680,false,68,Instagram,Account Support,How is my password stored?,Medium,Closed,2015-08-13 00:00:00
W_Account.2681,W_User.2,2015-12-19 00:00:00,W_Case.2619,W_Contact.2681,false,81,Instagram,Technical Issue,Can't understand installation instructions,Medium,Closed,2015-12-20 00:00:00
W_Account.2681,W_User.2,2015-11-24 00:00:00,W_Case.2620,W_Contact.2681,false,72,LinkedIn,Technical Issue,Where can I purchase your products?,Low,Closed,2015-11-30 00:00:00
W_Account.2681,W_User.2,2016-02-16 00:00:00,W_Case.2621,W_Contact.2681,false,68,Facebook,Product Support,Bill payment clarification.,Critical,Closed,2016-02-19 00:00:00
W_Account.2682,W_User.1,2017-05-22 00:00:00,W_Case.2622,W_Contact.2682,false,79,Phone,Technical Issue,How much do I owe on my bill?,Critical,Closed,2017-05-22 00:00:00
W_Account.2684,W_User.16,2016-12-04 00:00:00,W_Case.2623,W_Contact.2684,false,62,Instagram,General,Does your app work on my mobile device?,Critical,Attention,
W_Account.2685,W_User.17,2016-07-09 00:00:00,W_Case.2624,W_Contact.2685,false,81,Website,Technical Issue,How do I sign up for your email newsletter?,Low,Closed,2016-07-10 00:00:00
