External_Id__c,Opportunity.External_Id__c,TotalPrice,PricebookEntry.External_Id__c,Quantity
W_OpportunityLineItem.1702,W_Opportunity.45093,4000,W_PricebookEntry.5,4
W_OpportunityLineItem.1703,W_Opportunity.45098,51154,W_PricebookEntry.3,46
W_OpportunityLineItem.1704,W_Opportunity.45104,200000,W_PricebookEntry.11,84
W_OpportunityLineItem.1705,W_Opportunity.45153,70000,W_PricebookEntry.9,56
W_OpportunityLineItem.1706,W_Opportunity.45164,600000,W_PricebookEntry.4,362
W_OpportunityLineItem.1707,W_Opportunity.45167,80000,W_PricebookEntry.9,64
W_OpportunityLineItem.1708,W_Opportunity.45179,30227,W_PricebookEntry.3,28
W_OpportunityLineItem.1709,W_Opportunity.45180,17865,W_PricebookEntry.9,15
W_OpportunityLineItem.1710,W_Opportunity.45194,41666,W_PricebookEntry.10,25
W_OpportunityLineItem.1711,W_Opportunity.45195,150000,W_PricebookEntry.8,136
W_OpportunityLineItem.1712,W_Opportunity.45260,60742,W_PricebookEntry.7,85
W_OpportunityLineItem.1713,W_Opportunity.45270,1272,W_PricebookEntry.10,1
W_OpportunityLineItem.1714,W_Opportunity.45283,279026,W_PricebookEntry.8,252
W_OpportunityLineItem.1715,W_Opportunity.45289,250000,W_PricebookEntry.11,104
W_OpportunityLineItem.1716,W_Opportunity.45290,115000,W_PricebookEntry.6,42
W_OpportunityLineItem.1717,W_Opportunity.45292,59210,W_PricebookEntry.6,22
W_OpportunityLineItem.1718,W_Opportunity.45329,1000,W_PricebookEntry.7,2
W_OpportunityLineItem.1719,W_Opportunity.45334,9202,W_PricebookEntry.9,8
W_OpportunityLineItem.1720,W_Opportunity.45349,203000,W_PricebookEntry.7,284
W_OpportunityLineItem.1721,W_Opportunity.45351,155014,W_PricebookEntry.10,93
W_OpportunityLineItem.1722,W_Opportunity.45359,37000,W_PricebookEntry.7,52
W_OpportunityLineItem.1723,W_Opportunity.45378,30000,W_PricebookEntry.7,42
W_OpportunityLineItem.1724,W_Opportunity.45408,90000,W_PricebookEntry.5,71
W_OpportunityLineItem.1725,W_Opportunity.45431,31002,W_PricebookEntry.7,44
W_OpportunityLineItem.1726,W_Opportunity.45432,69756,W_PricebookEntry.7,98
W_OpportunityLineItem.1727,W_Opportunity.45435,489000,W_PricebookEntry.9,388
W_OpportunityLineItem.1728,W_Opportunity.45448,61349,W_PricebookEntry.9,49
W_OpportunityLineItem.1729,W_Opportunity.45449,90000,W_PricebookEntry.10,54
W_OpportunityLineItem.1730,W_Opportunity.45456,200000,W_PricebookEntry.11,84
W_OpportunityLineItem.1731,W_Opportunity.45474,4385,W_PricebookEntry.3,4
W_OpportunityLineItem.1732,W_Opportunity.45488,5000,W_PricebookEntry.10,3
W_OpportunityLineItem.1733,W_Opportunity.45498,155014,W_PricebookEntry.9,123
W_OpportunityLineItem.1734,W_Opportunity.45532,15501,W_PricebookEntry.7,22
W_OpportunityLineItem.1735,W_Opportunity.45624,2240,W_PricebookEntry.3,3
W_OpportunityLineItem.1736,W_Opportunity.45636,17320,W_PricebookEntry.9,14
W_OpportunityLineItem.1737,W_Opportunity.45638,31201,W_PricebookEntry.7,44
W_OpportunityLineItem.1738,W_Opportunity.45647,9300,W_PricebookEntry.3,9
W_OpportunityLineItem.1739,W_Opportunity.45680,65106,W_PricebookEntry.3,59
W_OpportunityLineItem.1740,W_Opportunity.45719,1000,W_PricebookEntry.7,2
W_OpportunityLineItem.1741,W_Opportunity.45841,15000,W_PricebookEntry.2,9
W_OpportunityLineItem.1742,W_Opportunity.45880,50000,W_PricebookEntry.11,21
W_OpportunityLineItem.1743,W_Opportunity.46024,100000,W_PricebookEntry.11,42
W_OpportunityLineItem.1744,W_Opportunity.46033,15000,W_PricebookEntry.6,6
W_OpportunityLineItem.1745,W_Opportunity.46037,100000,W_PricebookEntry.8,91
W_OpportunityLineItem.1746,W_Opportunity.46125,36000,W_PricebookEntry.8,33
W_OpportunityLineItem.1747,W_Opportunity.46156,25000,W_PricebookEntry.7,35
W_OpportunityLineItem.1748,W_Opportunity.46161,90000,W_PricebookEntry.9,72
W_OpportunityLineItem.1749,W_Opportunity.46177,200000,W_PricebookEntry.6,73
W_OpportunityLineItem.1750,W_Opportunity.46196,20000,W_PricebookEntry.9,16
W_OpportunityLineItem.1751,W_Opportunity.46247,4000,W_PricebookEntry.5,4
W_OpportunityLineItem.1752,W_Opportunity.46253,188000,W_PricebookEntry.9,149
W_OpportunityLineItem.1753,W_Opportunity.46257,0,W_PricebookEntry.3,1
W_OpportunityLineItem.1754,W_Opportunity.46261,10000,W_PricebookEntry.8,10
W_OpportunityLineItem.1755,W_Opportunity.46292,90000,W_PricebookEntry.7,126
W_OpportunityLineItem.1756,W_Opportunity.46302,30000,W_PricebookEntry.10,18
W_OpportunityLineItem.1757,W_Opportunity.46303,56036,W_PricebookEntry.3,51
W_OpportunityLineItem.1758,W_Opportunity.46322,100000,W_PricebookEntry.3,90
W_OpportunityLineItem.1759,W_Opportunity.46349,0,W_PricebookEntry.10,1
W_OpportunityLineItem.1760,W_Opportunity.46391,10000,W_PricebookEntry.8,10
W_OpportunityLineItem.1761,W_Opportunity.46406,150000,W_PricebookEntry.11,63
W_OpportunityLineItem.1762,W_Opportunity.46434,150000,W_PricebookEntry.11,63
W_OpportunityLineItem.1763,W_Opportunity.46462,55000,W_PricebookEntry.3,50
W_OpportunityLineItem.1764,W_Opportunity.46482,5000,W_PricebookEntry.6,2
W_OpportunityLineItem.1765,W_Opportunity.46562,10000,W_PricebookEntry.7,14
W_OpportunityLineItem.1766,W_Opportunity.46567,70000,W_PricebookEntry.3,63
W_OpportunityLineItem.1767,W_Opportunity.46589,100000,W_PricebookEntry.6,37
W_OpportunityLineItem.1768,W_Opportunity.46604,35000,W_PricebookEntry.10,21
W_OpportunityLineItem.1769,W_Opportunity.46633,125000,W_PricebookEntry.3,113
W_OpportunityLineItem.1770,W_Opportunity.46641,29000,W_PricebookEntry.3,26
W_OpportunityLineItem.1771,W_Opportunity.46712,300000,W_PricebookEntry.3,269
W_OpportunityLineItem.1772,W_Opportunity.46725,40000,W_PricebookEntry.9,32
W_OpportunityLineItem.1773,W_Opportunity.46733,100000,W_PricebookEntry.11,42
W_OpportunityLineItem.1774,W_Opportunity.46807,100000,W_PricebookEntry.3,90
W_OpportunityLineItem.1775,W_Opportunity.46893,16840,W_PricebookEntry.3,16
W_OpportunityLineItem.1776,W_Opportunity.46931,100000,W_PricebookEntry.9,80
W_OpportunityLineItem.1777,W_Opportunity.46944,350000,W_PricebookEntry.10,210
W_OpportunityLineItem.1778,W_Opportunity.46952,5000,W_PricebookEntry.7,7
W_OpportunityLineItem.1779,W_Opportunity.46976,20000,W_PricebookEntry.9,16
W_OpportunityLineItem.1780,W_Opportunity.47095,200000,W_PricebookEntry.8,181
W_OpportunityLineItem.1781,W_Opportunity.47115,10000,W_PricebookEntry.10,6
W_OpportunityLineItem.1782,W_Opportunity.47129,4500,W_PricebookEntry.8,5
W_OpportunityLineItem.1783,W_Opportunity.47141,1200,W_PricebookEntry.9,1
W_OpportunityLineItem.1784,W_Opportunity.47208,38000,W_PricebookEntry.3,35
W_OpportunityLineItem.1785,W_Opportunity.47266,100000,W_PricebookEntry.11,42
W_OpportunityLineItem.1786,W_Opportunity.47294,40000,W_PricebookEntry.3,36
W_OpportunityLineItem.1787,W_Opportunity.47305,120000,W_PricebookEntry.3,108
W_OpportunityLineItem.1788,W_Opportunity.47309,90000,W_PricebookEntry.6,33
W_OpportunityLineItem.1789,W_Opportunity.47321,8000,W_PricebookEntry.8,8
W_OpportunityLineItem.1790,W_Opportunity.47412,10000,W_PricebookEntry.6,4
W_OpportunityLineItem.1791,W_Opportunity.47415,40000,W_PricebookEntry.10,24
W_OpportunityLineItem.1792,W_Opportunity.47497,32863,W_PricebookEntry.9,27
W_OpportunityLineItem.1793,W_Opportunity.47498,0,W_PricebookEntry.9,1
W_OpportunityLineItem.1794,W_Opportunity.47512,30000,W_PricebookEntry.10,18
W_OpportunityLineItem.1795,W_Opportunity.47609,0,W_PricebookEntry.5,1
W_OpportunityLineItem.1796,W_Opportunity.47678,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.1797,W_Opportunity.47705,20000,W_PricebookEntry.7,28
W_OpportunityLineItem.1798,W_Opportunity.47736,25000,W_PricebookEntry.3,23
W_OpportunityLineItem.1799,W_Opportunity.47745,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.1800,W_Opportunity.47793,6000,W_PricebookEntry.3,6
W_OpportunityLineItem.1801,W_Opportunity.47804,100000,W_PricebookEntry.7,140
W_OpportunityLineItem.1802,W_Opportunity.47809,40000,W_PricebookEntry.3,36
W_OpportunityLineItem.1803,W_Opportunity.47877,200000,W_PricebookEntry.9,159
W_OpportunityLineItem.1804,W_Opportunity.47960,20000,W_PricebookEntry.5,16
W_OpportunityLineItem.1805,W_Opportunity.47984,18000,W_PricebookEntry.7,26
W_OpportunityLineItem.1806,W_Opportunity.47999,0,W_PricebookEntry.10,1
W_OpportunityLineItem.1807,W_Opportunity.48009,28438,W_PricebookEntry.9,23
W_OpportunityLineItem.1808,W_Opportunity.48029,26880,W_PricebookEntry.5,21
W_OpportunityLineItem.1809,W_Opportunity.48131,20000,W_PricebookEntry.11,9
W_OpportunityLineItem.1810,W_Opportunity.48171,13448,W_PricebookEntry.8,13
W_OpportunityLineItem.1811,W_Opportunity.48239,30000,W_PricebookEntry.3,27
W_OpportunityLineItem.1812,W_Opportunity.48332,974,W_PricebookEntry.10,1
W_OpportunityLineItem.1813,W_Opportunity.48337,15000,W_PricebookEntry.7,21
W_OpportunityLineItem.1814,W_Opportunity.48410,50000,W_PricebookEntry.9,40
W_OpportunityLineItem.1815,W_Opportunity.48437,12000,W_PricebookEntry.10,8
W_OpportunityLineItem.1816,W_Opportunity.48618,20000,W_PricebookEntry.7,28
W_OpportunityLineItem.1817,W_Opportunity.48633,40000,W_PricebookEntry.9,32
W_OpportunityLineItem.1818,W_Opportunity.48647,12000,W_PricebookEntry.9,10
W_OpportunityLineItem.1819,W_Opportunity.48675,5198,W_PricebookEntry.7,8
W_OpportunityLineItem.1820,W_Opportunity.48679,15000,W_PricebookEntry.9,12
W_OpportunityLineItem.1821,W_Opportunity.48691,80000,W_PricebookEntry.10,48
W_OpportunityLineItem.1822,W_Opportunity.48810,0,W_PricebookEntry.3,1
W_OpportunityLineItem.1823,W_Opportunity.48850,100000,W_PricebookEntry.3,90
W_OpportunityLineItem.1824,W_Opportunity.49080,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.1825,W_Opportunity.49084,10000,W_PricebookEntry.7,14
W_OpportunityLineItem.1826,W_Opportunity.49166,10000,W_PricebookEntry.9,8
W_OpportunityLineItem.1827,W_Opportunity.49173,25000,W_PricebookEntry.3,23
W_OpportunityLineItem.1828,W_Opportunity.49213,50000,W_PricebookEntry.11,21
W_OpportunityLineItem.1829,W_Opportunity.49225,50000,W_PricebookEntry.5,39
W_OpportunityLineItem.1830,W_Opportunity.49268,20000,W_PricebookEntry.7,28
W_OpportunityLineItem.1831,W_Opportunity.49290,101000,W_PricebookEntry.9,80
W_OpportunityLineItem.1832,W_Opportunity.49374,25000,W_PricebookEntry.10,15
W_OpportunityLineItem.1833,W_Opportunity.49428,40000,W_PricebookEntry.9,32
W_OpportunityLineItem.1834,W_Opportunity.49548,250000,W_PricebookEntry.11,104
W_OpportunityLineItem.1835,W_Opportunity.49659,927,W_PricebookEntry.3,1
W_OpportunityLineItem.1836,W_Opportunity.49672,5000,W_PricebookEntry.7,7
W_OpportunityLineItem.1837,W_Opportunity.49685,50000,W_PricebookEntry.10,30
W_OpportunityLineItem.1838,W_Opportunity.49694,50000,W_PricebookEntry.9,40
W_OpportunityLineItem.1839,W_Opportunity.49795,3700,W_PricebookEntry.9,3
W_OpportunityLineItem.1840,W_Opportunity.49799,34000,W_PricebookEntry.3,31
W_OpportunityLineItem.1841,W_Opportunity.49906,14107,W_PricebookEntry.3,13
W_OpportunityLineItem.1842,W_Opportunity.49988,425000,W_PricebookEntry.11,177
W_OpportunityLineItem.1843,W_Opportunity.50060,50001,W_PricebookEntry.9,40
W_OpportunityLineItem.1844,W_Opportunity.50146,200000,W_PricebookEntry.6,73
W_OpportunityLineItem.1845,W_Opportunity.50161,5000,W_PricebookEntry.9,4
W_OpportunityLineItem.1846,W_Opportunity.50208,300000,W_PricebookEntry.3,269
W_OpportunityLineItem.1847,W_Opportunity.50349,12000,W_PricebookEntry.9,10
W_OpportunityLineItem.1848,W_Opportunity.50359,80000,W_PricebookEntry.10,48
W_OpportunityLineItem.1849,W_Opportunity.50364,80000,W_PricebookEntry.11,34
W_OpportunityLineItem.1850,W_Opportunity.50385,100000,W_PricebookEntry.7,140
W_OpportunityLineItem.1851,W_Opportunity.50493,10000,W_PricebookEntry.11,5
W_OpportunityLineItem.1852,W_Opportunity.50516,25000,W_PricebookEntry.4,16
W_OpportunityLineItem.1853,W_Opportunity.50583,10000,W_PricebookEntry.3,9
W_OpportunityLineItem.1854,W_Opportunity.50648,100000,W_PricebookEntry.3,90
W_OpportunityLineItem.1855,W_Opportunity.50672,3280,W_PricebookEntry.9,3
W_OpportunityLineItem.1856,W_Opportunity.50689,60000,W_PricebookEntry.10,36
W_OpportunityLineItem.1857,W_Opportunity.50695,3000,W_PricebookEntry.7,5
W_OpportunityLineItem.1858,W_Opportunity.50719,154935,W_PricebookEntry.3,139
W_OpportunityLineItem.1859,W_Opportunity.50737,50000,W_PricebookEntry.4,31
W_OpportunityLineItem.1860,W_Opportunity.50750,10000,W_PricebookEntry.11,5
W_OpportunityLineItem.1861,W_Opportunity.50752,15000,W_PricebookEntry.9,12
W_OpportunityLineItem.1862,W_Opportunity.50802,600000,W_PricebookEntry.9,476
W_OpportunityLineItem.1863,W_Opportunity.50820,0,W_PricebookEntry.7,1
W_OpportunityLineItem.1864,W_Opportunity.50822,30000,W_PricebookEntry.11,13
W_OpportunityLineItem.1865,W_Opportunity.50846,55000,W_PricebookEntry.5,43
W_OpportunityLineItem.1866,W_Opportunity.50849,30000,W_PricebookEntry.9,24
W_OpportunityLineItem.1867,W_Opportunity.50893,50000,W_PricebookEntry.9,40
W_OpportunityLineItem.1868,W_Opportunity.50932,250000,W_PricebookEntry.11,104
W_OpportunityLineItem.1869,W_Opportunity.50942,118000,W_PricebookEntry.3,106
W_OpportunityLineItem.1870,W_Opportunity.51107,10000,W_PricebookEntry.8,10
W_OpportunityLineItem.1871,W_Opportunity.51174,20000,W_PricebookEntry.9,16
W_OpportunityLineItem.1872,W_Opportunity.51177,30000,W_PricebookEntry.7,42
W_OpportunityLineItem.1873,W_Opportunity.51181,40000,W_PricebookEntry.3,36
W_OpportunityLineItem.1874,W_Opportunity.51183,25000,W_PricebookEntry.3,23
W_OpportunityLineItem.1875,W_Opportunity.51204,11000,W_PricebookEntry.6,4
W_OpportunityLineItem.1876,W_Opportunity.51248,500000,W_PricebookEntry.11,208
W_OpportunityLineItem.1877,W_Opportunity.51287,20000,W_PricebookEntry.1,11
W_OpportunityLineItem.1878,W_Opportunity.51291,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.1879,W_Opportunity.51331,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.1880,W_Opportunity.51355,0,W_PricebookEntry.3,1
W_OpportunityLineItem.1881,W_Opportunity.51364,150000,W_PricebookEntry.10,90
W_OpportunityLineItem.1882,W_Opportunity.51534,20000,W_PricebookEntry.7,28
W_OpportunityLineItem.1883,W_Opportunity.51594,25000,W_PricebookEntry.5,20
W_OpportunityLineItem.1884,W_Opportunity.51706,18272,W_PricebookEntry.8,17
W_OpportunityLineItem.1885,W_Opportunity.51708,6097,W_PricebookEntry.10,4
W_OpportunityLineItem.1886,W_Opportunity.51720,10000,W_PricebookEntry.11,5
W_OpportunityLineItem.1887,W_Opportunity.51740,10000,W_PricebookEntry.7,14
W_OpportunityLineItem.1888,W_Opportunity.51757,150000,W_PricebookEntry.10,90
W_OpportunityLineItem.1889,W_Opportunity.51806,5500,W_PricebookEntry.5,5
W_OpportunityLineItem.1890,W_Opportunity.51835,54000,W_PricebookEntry.8,49
W_OpportunityLineItem.1891,W_Opportunity.51861,5000,W_PricebookEntry.7,7
W_OpportunityLineItem.1892,W_Opportunity.51888,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.1893,W_Opportunity.51916,6000,W_PricebookEntry.7,9
W_OpportunityLineItem.1894,W_Opportunity.51926,30000,W_PricebookEntry.7,42
W_OpportunityLineItem.1895,W_Opportunity.51978,140000,W_PricebookEntry.11,59
W_OpportunityLineItem.1896,W_Opportunity.52095,50000,W_PricebookEntry.8,46
W_OpportunityLineItem.1897,W_Opportunity.52138,120000,W_PricebookEntry.4,73
W_OpportunityLineItem.1898,W_Opportunity.52142,50000,W_PricebookEntry.5,39
W_OpportunityLineItem.1899,W_Opportunity.52178,2000,W_PricebookEntry.9,2
W_OpportunityLineItem.1900,W_Opportunity.52232,60000,W_PricebookEntry.3,54
W_OpportunityLineItem.1901,W_Opportunity.52272,30000,W_PricebookEntry.8,28
W_OpportunityLineItem.1902,W_Opportunity.52293,19600,W_PricebookEntry.8,18
W_OpportunityLineItem.1903,W_Opportunity.52343,350000,W_PricebookEntry.11,146
W_OpportunityLineItem.1904,W_Opportunity.52418,20000,W_PricebookEntry.8,19
W_OpportunityLineItem.1905,W_Opportunity.52460,30000,W_PricebookEntry.3,27
W_OpportunityLineItem.1906,W_Opportunity.52481,400000,W_PricebookEntry.9,317
W_OpportunityLineItem.1907,W_Opportunity.52567,6500,W_PricebookEntry.7,10
W_OpportunityLineItem.1908,W_Opportunity.52628,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.1909,W_Opportunity.52691,90000,W_PricebookEntry.8,82
W_OpportunityLineItem.1910,W_Opportunity.52782,200000,W_PricebookEntry.8,181
W_OpportunityLineItem.1911,W_Opportunity.52811,1102,W_PricebookEntry.10,1
W_OpportunityLineItem.1912,W_Opportunity.52819,73170,W_PricebookEntry.11,31
W_OpportunityLineItem.1913,W_Opportunity.52824,37000,W_PricebookEntry.9,30
W_OpportunityLineItem.1914,W_Opportunity.52852,24000,W_PricebookEntry.9,20
W_OpportunityLineItem.1915,W_Opportunity.52890,3000,W_PricebookEntry.9,3
W_OpportunityLineItem.1916,W_Opportunity.52912,60000,W_PricebookEntry.8,55
W_OpportunityLineItem.1917,W_Opportunity.52969,700000,W_PricebookEntry.11,292
W_OpportunityLineItem.1918,W_Opportunity.52992,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.1919,W_Opportunity.52998,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.1920,W_Opportunity.53052,620000,W_PricebookEntry.7,866
W_OpportunityLineItem.1921,W_Opportunity.53154,150000,W_PricebookEntry.9,119
W_OpportunityLineItem.1922,W_Opportunity.53189,60000,W_PricebookEntry.5,47
W_OpportunityLineItem.1923,W_Opportunity.53296,55000,W_PricebookEntry.8,50
W_OpportunityLineItem.1924,W_Opportunity.53373,30000,W_PricebookEntry.10,18
W_OpportunityLineItem.1925,W_Opportunity.53396,30000,W_PricebookEntry.9,24
W_OpportunityLineItem.1926,W_Opportunity.53449,500000,W_PricebookEntry.7,699
W_OpportunityLineItem.1927,W_Opportunity.53534,15000,W_PricebookEntry.7,21
W_OpportunityLineItem.1928,W_Opportunity.53543,17198,W_PricebookEntry.7,25
W_OpportunityLineItem.1929,W_Opportunity.53554,50000,W_PricebookEntry.11,21
W_OpportunityLineItem.1930,W_Opportunity.53632,100000,W_PricebookEntry.10,60
W_OpportunityLineItem.1931,W_Opportunity.53643,100000,W_PricebookEntry.10,60
W_OpportunityLineItem.1932,W_Opportunity.53688,120000,W_PricebookEntry.3,108
W_OpportunityLineItem.1933,W_Opportunity.53742,110000,W_PricebookEntry.5,86
W_OpportunityLineItem.1934,W_Opportunity.53886,50000,W_PricebookEntry.7,70
W_OpportunityLineItem.1935,W_Opportunity.53888,50000,W_PricebookEntry.10,30
W_OpportunityLineItem.1936,W_Opportunity.54048,200000,W_PricebookEntry.11,84
W_OpportunityLineItem.1937,W_Opportunity.54058,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.1938,W_Opportunity.54105,20000,W_PricebookEntry.9,16
W_OpportunityLineItem.1939,W_Opportunity.54106,20000,W_PricebookEntry.9,16
W_OpportunityLineItem.1940,W_Opportunity.54109,30000,W_PricebookEntry.9,24
W_OpportunityLineItem.1941,W_Opportunity.54147,4000,W_PricebookEntry.8,4
W_OpportunityLineItem.1942,W_Opportunity.54186,212000,W_PricebookEntry.8,192
W_OpportunityLineItem.1943,W_Opportunity.54200,150000,W_PricebookEntry.11,63
W_OpportunityLineItem.1944,W_Opportunity.54201,100000,W_PricebookEntry.7,140
W_OpportunityLineItem.1945,W_Opportunity.54218,100000,W_PricebookEntry.4,61
W_OpportunityLineItem.1946,W_Opportunity.54299,15000,W_PricebookEntry.9,12
W_OpportunityLineItem.1947,W_Opportunity.54348,15000,W_PricebookEntry.10,9
W_OpportunityLineItem.1948,W_Opportunity.54361,9000,W_PricebookEntry.8,9
W_OpportunityLineItem.1949,W_Opportunity.54365,834480,W_PricebookEntry.11,347
W_OpportunityLineItem.1950,W_Opportunity.54379,20000,W_PricebookEntry.8,19
W_OpportunityLineItem.1951,W_Opportunity.54436,12000,W_PricebookEntry.9,10
W_OpportunityLineItem.1952,W_Opportunity.54484,15000,W_PricebookEntry.10,9
W_OpportunityLineItem.1953,W_Opportunity.54529,5000,W_PricebookEntry.9,4
W_OpportunityLineItem.1954,W_Opportunity.54563,2000,W_PricebookEntry.9,2
W_OpportunityLineItem.1955,W_Opportunity.54565,1136,W_PricebookEntry.3,2
W_OpportunityLineItem.1956,W_Opportunity.54628,20000,W_PricebookEntry.6,8
W_OpportunityLineItem.1957,W_Opportunity.54648,50000,W_PricebookEntry.11,21
W_OpportunityLineItem.1958,W_Opportunity.54748,7000,W_PricebookEntry.7,10
W_OpportunityLineItem.1959,W_Opportunity.54775,100000,W_PricebookEntry.11,42
W_OpportunityLineItem.1960,W_Opportunity.54815,15000,W_PricebookEntry.7,21
W_OpportunityLineItem.1961,W_Opportunity.54831,10000,W_PricebookEntry.10,6
W_OpportunityLineItem.1962,W_Opportunity.54865,40000,W_PricebookEntry.3,36
W_OpportunityLineItem.1963,W_Opportunity.54903,17374,W_PricebookEntry.3,16
W_OpportunityLineItem.1964,W_Opportunity.54914,15000,W_PricebookEntry.11,7
W_OpportunityLineItem.1965,W_Opportunity.54977,50000,W_PricebookEntry.5,39
W_OpportunityLineItem.1966,W_Opportunity.54995,110000,W_PricebookEntry.9,88
W_OpportunityLineItem.1967,W_Opportunity.55008,10000,W_PricebookEntry.9,8
W_OpportunityLineItem.1968,W_Opportunity.55070,2394,W_PricebookEntry.11,1
