What.External_Id__c,Owner.External_Id__c,CreatedDate__c,ActivityDate,External_Id__c,Subject,EventSubtype,DurationInMinutes,ActivityDateTime
W_Opportunity.22470,W_Sales_User.6,2016-07-22 02:14:53,2016-08-01,W_Sales_Event.758,Weekly Team Meeting,Event,50,2016-08-01 00:00:00
W_Opportunity.22470,W_Sales_User.6,2016-07-26 12:14:07,2016-08-02,W_Sales_Event.759,Onsite Account Review with Executive Team,Event,0,2016-08-02 00:00:00
W_Opportunity.22483,W_Sales_User.1,2015-10-19 22:39:42,2015-10-27,W_Sales_Event.760,Discovery and Qualification call,Event,22,2015-10-27 00:00:00
W_Opportunity.22488,W_Sales_User.6,2015-07-12 08:46:42,2015-07-21,W_Sales_Event.761,Discovery Meeting,Event,0,2015-07-21 00:00:00
W_Opportunity.22552,W_Sales_User.4,2016-03-15 12:33:03,2016-03-24,W_Sales_Event.762,Conference Call,Event,43,2016-03-24 00:00:00
W_Opportunity.22583,W_Sales_User.3,2016-12-31 14:52:08,2017-01-03,W_Sales_Event.763,Training Class,Event,0,2017-01-03 00:00:00
W_Opportunity.22583,W_Sales_User.3,2017-01-10 19:14:33,2017-01-17,W_Sales_Event.764,Week Wrap Up,Event,51,2017-01-17 00:00:00
W_Opportunity.22603,W_Sales_User.10,2015-10-01 23:44:14,2015-10-03,W_Sales_Event.765,Deal Review,Event,0,2015-10-03 00:00:00
W_Opportunity.22603,W_Sales_User.10,2015-10-05 23:58:59,2015-10-16,W_Sales_Event.766,Territory Plan Review,Event,0,2015-10-16 00:00:00
W_Opportunity.22625,W_Sales_User.1,2016-04-19 19:23:55,2016-04-24,W_Sales_Event.767,Customer Progress Check-In,Event,33,2016-04-24 00:00:00
W_Opportunity.22657,W_Sales_User.1,2015-07-25 06:42:23,2015-07-28,W_Sales_Event.768,Project Planning Meeting,Event,0,2015-07-28 00:00:00
W_Opportunity.22707,W_Sales_User.9,2016-01-21 22:46:25,2016-01-25,W_Sales_Event.769,Project stakeholder update,Event,54,2016-01-25 00:00:00
W_Opportunity.22707,W_Sales_User.9,2016-01-13 17:55:13,2016-01-17,W_Sales_Event.770,Demonstration to Board of Directors,Event,25,2016-01-17 00:00:00
W_Opportunity.22837,W_Sales_User.5,2016-11-09 01:06:35,2016-11-20,W_Sales_Event.771,Breakfast with CFO,Event,0,2016-11-20 00:00:00
W_Opportunity.22837,W_Sales_User.5,2016-11-07 22:15:05,2016-11-19,W_Sales_Event.772,Demonstration to Board of Directors,Event,3,2016-11-19 00:00:00
W_Opportunity.22922,W_Sales_User.3,2016-03-23 16:47:31,2016-03-27,W_Sales_Event.773,Account Strategy Meeting,Event,59,2016-03-27 00:00:00
W_Opportunity.22922,W_Sales_User.3,2016-03-08 21:43:51,2016-03-20,W_Sales_Event.774,Closing Meeting,Event,0,2016-03-20 00:00:00
W_Opportunity.22934,W_Sales_User.8,2017-02-05 21:19:13,2017-02-12,W_Sales_Event.775,Onsite Account Review with Executive Team,Event,0,2017-02-12 00:00:00
W_Opportunity.22995,W_Sales_User.4,2016-11-10 17:17:52,2016-11-15,W_Sales_Event.776,Develop Mutual Plan Document,Event,7,2016-11-15 00:00:00
W_Opportunity.23029,W_Sales_User.6,2015-08-02 15:50:01,2015-08-02,W_Sales_Event.777,Account Review,Event,0,2015-08-02 00:00:00
W_Opportunity.23029,W_Sales_User.6,2015-07-28 16:00:32,2015-08-06,W_Sales_Event.778,Executive Offsite,Event,0,2015-08-06 00:00:00
W_Opportunity.23066,W_Sales_User.8,2015-09-21 00:00:00,2015-10-04,W_Sales_Event.779,Pipeline Review,Event,0,2015-10-04 00:00:00
W_Opportunity.23087,W_Sales_User.1,2017-02-15 14:19:46,2017-02-27,W_Sales_Event.780,Account Planning,Event,53,2017-02-27 00:00:00
W_Opportunity.23088,W_Sales_User.5,2016-01-17 00:47:53,2016-01-19,W_Sales_Event.781,Demonstration to Board of Directors,Event,0,2016-01-19 00:00:00
W_Opportunity.23093,W_Sales_User.1,2015-10-11 06:24:07,2015-10-17,W_Sales_Event.782,Onsite customer workshop,Event,24,2015-10-17 00:00:00
W_Opportunity.23154,W_Sales_User.11,2015-08-28 03:24:44,2015-09-10,W_Sales_Event.783,Other,Event,27,2015-09-10 00:00:00
W_Opportunity.23154,W_Sales_User.11,2015-08-28 13:07:09,2015-09-02,W_Sales_Event.784,Territory Plan Review,Event,0,2015-09-02 00:00:00
W_Opportunity.23167,W_Sales_User.1,2017-04-25 07:14:06,2017-05-07,W_Sales_Event.785,Closing Meeting,Event,55,2017-05-07 00:00:00
W_Opportunity.23221,W_Sales_User.10,2016-07-05 05:40:58,2016-07-13,W_Sales_Event.786,Close plan review with customer,Event,0,2016-07-13 00:00:00
W_Opportunity.23221,W_Sales_User.10,2016-07-12 21:15:13,2016-07-19,W_Sales_Event.787,Discuss ideal candidate characteristics,Event,0,2016-07-19 00:00:00
W_Opportunity.23241,W_Sales_User.5,2016-01-15 12:57:35,2016-01-17,W_Sales_Event.788,Post-meeting follow-up,Event,23,2016-01-17 00:00:00
W_Opportunity.23250,W_Sales_User.5,2015-06-29 16:08:41,2015-07-09,W_Sales_Event.789,Discovery Meeting with CIO,Event,0,2015-07-09 00:00:00
W_Opportunity.23257,W_Sales_User.8,2015-10-20 22:31:16,2015-10-21,W_Sales_Event.790,Manager Off-Site,Event,0,2015-10-21 00:00:00
W_Opportunity.23257,W_Sales_User.8,2015-10-19 19:06:30,2015-10-25,W_Sales_Event.791,Executive Discovery Meeting,Event,0,2015-10-25 00:00:00
W_Opportunity.23267,W_Sales_User.4,2017-01-24 18:48:14,2017-01-31,W_Sales_Event.792,Onsite Account Review with Executive Team,Event,29,2017-01-31 00:00:00
W_Opportunity.23267,W_Sales_User.4,2017-02-03 18:20:34,2017-02-13,W_Sales_Event.793,Training,Event,0,2017-02-13 00:00:00
W_Opportunity.23306,W_Sales_User.3,2017-01-15 09:18:52,2017-01-16,W_Sales_Event.794,Close plan review with customer,Event,0,2017-01-16 00:00:00
W_Opportunity.23323,W_Sales_User.3,2015-11-01 20:13:58,2015-11-12,W_Sales_Event.795,Other,Event,39,2015-11-12 00:00:00
W_Opportunity.23323,W_Sales_User.3,2015-10-28 14:53:04,2015-10-29,W_Sales_Event.796,Onsite customer workshop,Event,37,2015-10-29 00:00:00
W_Opportunity.23329,W_Sales_User.2,2016-12-22 18:49:06,2017-01-02,W_Sales_Event.797,Close plan review with customer,Event,2,2017-01-02 00:00:00
W_Opportunity.23337,W_Sales_User.9,2015-11-29 17:29:06,2015-12-07,W_Sales_Event.798,Call,Event,29,2015-12-07 00:00:00
W_Opportunity.23337,W_Sales_User.9,2015-11-29 04:46:49,2015-11-30,W_Sales_Event.799,Next 1:1,Event,0,2015-11-30 00:00:00
W_Opportunity.23347,W_Sales_User.3,2017-01-10 17:53:23,2017-01-21,W_Sales_Event.800,Closing Meeting,Event,0,2017-01-21 00:00:00
W_Opportunity.23347,W_Sales_User.3,2017-01-08 03:30:07,2017-01-19,W_Sales_Event.801,Deal Review,Event,0,2017-01-19 00:00:00
W_Opportunity.23358,W_Sales_User.1,2016-02-06 04:59:16,2016-02-18,W_Sales_Event.802,Confirming Final Contract Details,Event,48,2016-02-18 00:00:00
W_Opportunity.23365,W_Sales_User.8,2016-01-17 14:07:34,2016-01-25,W_Sales_Event.803,Board presentation run-through,Event,0,2016-01-25 00:00:00
W_Opportunity.23365,W_Sales_User.8,2016-01-26 15:58:52,2016-02-07,W_Sales_Event.804,Project Planning Meeting,Event,0,2016-02-07 00:00:00
W_Opportunity.23367,W_Sales_User.10,2015-10-10 00:14:30,2015-10-20,W_Sales_Event.805,Executive Discovery Meeting,Event,0,2015-10-20 00:00:00
W_Opportunity.23412,W_Sales_User.9,2016-06-26 10:03:55,2016-06-29,W_Sales_Event.806,Customer Progress Check-In,Event,1,2016-06-29 00:00:00
W_Opportunity.23412,W_Sales_User.9,2016-06-27 08:07:02,2016-07-07,W_Sales_Event.807,Meeting with VP Sales,Event,0,2016-07-07 00:00:00
W_Opportunity.23453,W_Sales_User.8,2016-01-25 17:17:56,2016-02-06,W_Sales_Event.808,Post-meeting follow-up,Event,17,2016-02-06 00:00:00
W_Opportunity.23470,W_Sales_User.5,2015-07-04 06:15:41,2015-07-16,W_Sales_Event.809,Deal Review,Event,42,2015-07-16 00:00:00
W_Opportunity.23470,W_Sales_User.5,2015-07-19 20:19:41,2015-07-29,W_Sales_Event.810,Close plan review with customer,Event,0,2015-07-29 00:00:00
W_Opportunity.23485,W_Sales_User.4,2016-01-04 04:37:15,2016-01-15,W_Sales_Event.811,Phone Interview,Event,0,2016-01-15 00:00:00
W_Opportunity.23485,W_Sales_User.4,2016-01-05 00:38:22,2016-01-06,W_Sales_Event.812,Send Letter,Event,0,2016-01-06 00:00:00
W_Opportunity.23524,W_Sales_User.4,2016-01-31 01:59:23,2016-02-03,W_Sales_Event.813,Demonstration to Board of Directors,Event,24,2016-02-03 00:00:00
W_Opportunity.23524,W_Sales_User.4,2016-01-22 16:53:03,2016-01-22,W_Sales_Event.814,Send Letter,Event,50,2016-01-22 00:00:00
W_Opportunity.23558,W_Sales_User.11,2016-08-29 09:47:41,2016-09-10,W_Sales_Event.815,Follow up Meeting,Event,0,2016-09-10 00:00:00
W_Opportunity.23558,W_Sales_User.11,2016-08-25 12:17:35,2016-09-07,W_Sales_Event.816,Account Planning,Event,0,2016-09-07 00:00:00
W_Opportunity.23575,W_Sales_User.1,2016-04-18 11:30:05,2016-04-20,W_Sales_Event.817,Discovery Call with Customer,Event,20,2016-04-20 00:00:00
W_Opportunity.23592,W_Sales_User.6,2016-07-13 21:03:27,2016-07-13,W_Sales_Event.818,Account Strategy Meeting,Event,0,2016-07-13 00:00:00
W_Opportunity.23607,W_Sales_User.9,2016-06-22 15:22:50,2016-07-02,W_Sales_Event.819,Closing Meeting,Event,0,2016-07-02 00:00:00
W_Opportunity.23622,W_Sales_User.11,2015-12-02 01:17:02,2015-12-14,W_Sales_Event.820,Discovery Meeting,Event,0,2015-12-14 00:00:00
W_Opportunity.23652,W_Sales_User.11,2015-10-03 05:20:14,2015-10-07,W_Sales_Event.821,Review Final Presentation,Event,46,2015-10-07 00:00:00
W_Opportunity.23652,W_Sales_User.11,2015-10-13 16:14:23,2015-10-23,W_Sales_Event.822,Internal team strategy meeting,Event,0,2015-10-23 00:00:00
W_Opportunity.23661,W_Sales_User.5,2017-05-30 19:51:31,2017-06-04,W_Sales_Event.823,Executive Offsite,Event,0,2017-06-04 00:00:00
W_Opportunity.23676,W_Sales_User.11,2016-12-18 02:17:17,2016-12-28,W_Sales_Event.824,Onsite Account Review with Executive Team,Event,49,2016-12-28 00:00:00
W_Opportunity.23724,W_Sales_User.9,2016-04-17 10:58:24,2016-04-29,W_Sales_Event.825,Send Letter,Event,50,2016-04-29 00:00:00
W_Opportunity.23724,W_Sales_User.9,2016-04-22 21:20:23,2016-04-27,W_Sales_Event.826,Customer Briefing,Event,0,2016-04-27 00:00:00
W_Opportunity.23745,W_Sales_User.2,2017-03-03 10:08:28,2017-03-06,W_Sales_Event.827,Training Class,Event,26,2017-03-06 00:00:00
W_Opportunity.23746,W_Sales_User.4,2016-08-27 07:32:08,2016-09-04,W_Sales_Event.828,Discovery Meeting with CIO,Event,6,2016-09-04 00:00:00
W_Opportunity.23746,W_Sales_User.4,2016-09-10 18:37:20,2016-09-13,W_Sales_Event.829,Discovery and Qualification call,Event,0,2016-09-13 00:00:00
W_Opportunity.23754,W_Sales_User.2,2017-01-08 02:52:22,2017-01-15,W_Sales_Event.830,Executive Lunch Meeting,Event,0,2017-01-15 00:00:00
W_Opportunity.23761,W_Sales_User.2,2016-10-13 03:29:42,2016-10-22,W_Sales_Event.831,Project Planning Meeting,Event,17,2016-10-22 00:00:00
W_Opportunity.23766,W_Sales_User.11,2016-11-08 13:47:43,2016-11-20,W_Sales_Event.832,Team Best Practices Sharing,Event,22,2016-11-20 00:00:00
W_Opportunity.23766,W_Sales_User.11,2016-10-24 15:48:30,2016-11-02,W_Sales_Event.833,Onsite customer workshop,Event,6,2016-11-02 00:00:00
W_Opportunity.23782,W_Sales_User.11,2017-04-15 13:25:14,2017-04-27,W_Sales_Event.834,Discovery Call with Customer,Event,0,2017-04-27 00:00:00
W_Opportunity.23802,W_Sales_User.6,2017-01-01 09:27:47,2017-01-03,W_Sales_Event.835,Review Final Presentation,Event,52,2017-01-03 00:00:00
W_Opportunity.23802,W_Sales_User.6,2016-12-21 20:30:03,2017-01-02,W_Sales_Event.836,Account Planning,Event,0,2017-01-02 00:00:00
W_Opportunity.23803,W_Sales_User.1,2017-04-03 21:12:48,2017-04-06,W_Sales_Event.837,Training Class,Event,0,2017-04-06 00:00:00
W_Opportunity.23803,W_Sales_User.1,2017-04-09 15:15:36,2017-04-22,W_Sales_Event.838,Follow up Meeting,Event,0,2017-04-22 00:00:00
W_Opportunity.23810,W_Sales_User.5,2015-08-05 02:55:01,2015-08-07,W_Sales_Event.839,All Hands Meeting,Event,0,2015-08-07 00:00:00
W_Opportunity.23865,W_Sales_User.6,2016-01-21 20:44:41,2016-01-21,W_Sales_Event.840,Project Planning Meeting,Event,0,2016-01-21 00:00:00
W_Opportunity.23886,W_Sales_User.3,2016-06-17 21:58:47,2016-06-26,W_Sales_Event.841,Breakfast with CFO,Event,34,2016-06-26 00:00:00
W_Opportunity.23894,W_Sales_User.5,2016-03-10 08:05:51,2016-03-12,W_Sales_Event.842,Demonstration to Board of Directors,Event,14,2016-03-12 00:00:00
W_Opportunity.23914,W_Sales_User.3,2017-01-28 12:19:52,2017-01-29,W_Sales_Event.843,Executive Lunch Meeting,Event,0,2017-01-29 00:00:00
W_Opportunity.23914,W_Sales_User.3,2017-01-25 03:45:26,2017-01-31,W_Sales_Event.844,Project stakeholder update,Event,0,2017-01-31 00:00:00
W_Opportunity.23922,W_Sales_User.7,2016-05-03 01:17:55,2016-05-10,W_Sales_Event.845,Develop Mutual Plan Document,Event,8,2016-05-10 00:00:00
W_Opportunity.23922,W_Sales_User.7,2016-04-30 00:42:59,2016-05-13,W_Sales_Event.846,Investigate Open Case,Event,0,2016-05-13 00:00:00
W_Opportunity.23925,W_Sales_User.5,2017-01-16 02:44:00,2017-01-22,W_Sales_Event.847,Onsite Account Review with Executive Team,Event,49,2017-01-22 00:00:00
W_Opportunity.23925,W_Sales_User.5,2017-01-03 06:41:04,2017-01-03,W_Sales_Event.848,Quarterly Review,Event,40,2017-01-03 00:00:00
W_Opportunity.23930,W_Sales_User.4,2016-08-10 10:40:16,2016-08-12,W_Sales_Event.849,Post-meeting follow-up,Event,18,2016-08-12 00:00:00
W_Opportunity.23934,W_Sales_User.11,2017-02-18 09:16:29,2017-03-01,W_Sales_Event.850,Coaching 1:1,Event,59,2017-03-01 00:00:00
W_Opportunity.23934,W_Sales_User.11,2017-02-15 21:03:29,2017-02-21,W_Sales_Event.851,Discovery Call with Customer,Event,0,2017-02-21 00:00:00
W_Opportunity.23955,W_Sales_User.7,2016-12-29 12:34:58,2016-12-31,W_Sales_Event.852,Discovery Meeting,Event,50,2016-12-31 00:00:00
W_Opportunity.23997,W_Sales_User.6,2015-07-15 05:54:15,2015-07-16,W_Sales_Event.853,Executive Discovery Meeting,Event,25,2015-07-16 00:00:00
W_Opportunity.24034,W_Sales_User.2,2016-10-13 15:53:54,2016-10-17,W_Sales_Event.854,Deal Review,Event,7,2016-10-17 00:00:00
W_Opportunity.24042,W_Sales_User.7,2016-09-28 00:32:59,2016-10-10,W_Sales_Event.855,Discuss ideal candidate characteristics,Event,19,2016-10-10 00:00:00
W_Opportunity.24054,W_Sales_User.5,2015-10-04 01:06:17,2015-10-15,W_Sales_Event.856,Meeting with VP Sales,Event,0,2015-10-15 00:00:00
W_Opportunity.24065,W_Sales_User.10,2017-05-25 18:50:27,2017-06-02,W_Sales_Event.857,Weekly Team Meeting,Event,56,2017-06-02 00:00:00
W_Opportunity.24065,W_Sales_User.10,2017-05-24 07:13:42,2017-06-06,W_Sales_Event.858,Project Planning Meeting,Event,34,2017-06-06 00:00:00
W_Opportunity.24088,W_Sales_User.3,2016-10-19 19:01:43,2016-10-24,W_Sales_Event.859,Call with Director of Marketing,Event,17,2016-10-24 00:00:00
W_Opportunity.24088,W_Sales_User.3,2016-09-24 10:06:07,2016-09-25,W_Sales_Event.860,Deal Review,Event,0,2016-09-25 00:00:00
W_Opportunity.24092,W_Sales_User.1,2017-04-05 23:13:27,2017-04-13,W_Sales_Event.861,Week Wrap Up,Event,0,2017-04-13 00:00:00
W_Opportunity.24092,W_Sales_User.1,2017-04-02 16:47:50,2017-04-15,W_Sales_Event.862,Meeting with VP Sales,Event,0,2017-04-15 00:00:00
W_Opportunity.24111,W_Sales_User.7,2015-06-17 21:40:53,2015-06-17,W_Sales_Event.863,Discuss ideal candidate characteristics,Event,47,2015-06-17 00:00:00
W_Opportunity.24111,W_Sales_User.7,2015-06-16 06:04:32,2015-06-16,W_Sales_Event.864,Internal team strategy meeting,Event,0,2015-06-16 00:00:00
W_Opportunity.24127,W_Sales_User.1,2015-07-18 10:55:00,2015-07-31,W_Sales_Event.865,Call,Event,50,2015-07-31 00:00:00
W_Opportunity.24127,W_Sales_User.1,2015-07-18 16:48:40,2015-07-25,W_Sales_Event.866,All Hands Meeting,Event,0,2015-07-25 00:00:00
W_Opportunity.24174,W_Sales_User.3,2015-06-23 07:45:19,2015-06-24,W_Sales_Event.867,Mobile Best Practices Session,Event,47,2015-06-24 00:00:00
W_Opportunity.24174,W_Sales_User.3,2015-06-25 10:14:53,2015-07-06,W_Sales_Event.868,Review Final Presentation,Event,0,2015-07-06 00:00:00
W_Opportunity.24191,W_Sales_User.6,2015-11-20 11:43:06,2015-11-30,W_Sales_Event.869,Confirming Final Contract Details,Event,35,2015-11-30 00:00:00
W_Opportunity.24191,W_Sales_User.6,2015-11-20 11:33:17,2015-11-27,W_Sales_Event.870,Internal team strategy meeting,Event,0,2015-11-27 00:00:00
W_Opportunity.24199,W_Sales_User.6,2017-04-08 23:33:00,2017-04-14,W_Sales_Event.871,Send Quote,Event,30,2017-04-14 00:00:00
W_Opportunity.24203,W_Sales_User.5,2016-04-23 00:18:37,2016-05-01,W_Sales_Event.872,Pipeline Review,Event,33,2016-05-01 00:00:00
W_Opportunity.24203,W_Sales_User.5,2016-04-23 10:48:19,2016-05-01,W_Sales_Event.873,Breakfast with CFO,Event,35,2016-05-01 00:00:00
W_Opportunity.24214,W_Sales_User.4,2016-04-06 06:29:26,2016-04-07,W_Sales_Event.874,Close plan review with customer,Event,0,2016-04-07 00:00:00
W_Opportunity.24243,W_Sales_User.5,2017-03-21 13:19:39,2017-03-26,W_Sales_Event.875,Call,Event,0,2017-03-26 00:00:00
W_Opportunity.24279,W_Sales_User.2,2016-10-11 06:12:39,2016-10-18,W_Sales_Event.876,Send Letter,Event,0,2016-10-18 00:00:00
W_Opportunity.24279,W_Sales_User.2,2016-10-13 14:43:35,2016-10-19,W_Sales_Event.877,Team Best Practices Sharing,Event,10,2016-10-19 00:00:00
W_Opportunity.24294,W_Sales_User.11,2017-01-28 17:04:22,2017-02-03,W_Sales_Event.878,Pipeline Review,Event,13,2017-02-03 00:00:00
W_Opportunity.24294,W_Sales_User.11,2017-01-28 11:12:40,2017-02-10,W_Sales_Event.879,Account Strategy Meeting,Event,0,2017-02-10 00:00:00
W_Opportunity.24307,W_Sales_User.7,2015-08-21 07:16:18,2015-08-26,W_Sales_Event.880,Send Letter,Event,0,2015-08-26 00:00:00
W_Opportunity.24307,W_Sales_User.7,2015-08-17 23:56:28,2015-08-22,W_Sales_Event.881,Send Quote,Event,0,2015-08-22 00:00:00
W_Opportunity.24310,W_Sales_User.4,2017-02-06 17:34:30,2017-02-16,W_Sales_Event.882,Mobile Best Practices Session,Event,15,2017-02-16 00:00:00
W_Opportunity.24312,W_Sales_User.9,2016-09-13 00:00:00,2016-09-14,W_Sales_Event.883,Discovery Call with Customer,Event,0,2016-09-14 00:00:00
W_Opportunity.24327,W_Sales_User.10,2016-01-14 13:23:30,2016-01-14,W_Sales_Event.884,Discovery Meeting with CIO,Event,0,2016-01-14 00:00:00
W_Opportunity.24394,W_Sales_User.10,2016-08-31 14:13:28,2016-09-12,W_Sales_Event.885,Send Quote,Event,0,2016-09-12 00:00:00
W_Opportunity.24394,W_Sales_User.10,2016-08-25 21:28:19,2016-08-27,W_Sales_Event.886,Discovery Call with Customer,Event,48,2016-08-27 00:00:00
W_Opportunity.24407,W_Sales_User.1,2016-09-04 15:12:15,2016-09-15,W_Sales_Event.887,Executive Discovery Meeting,Event,0,2016-09-15 00:00:00
W_Opportunity.24407,W_Sales_User.1,2016-09-07 07:50:06,2016-09-16,W_Sales_Event.888,Deal Review,Event,0,2016-09-16 00:00:00
W_Opportunity.24412,W_Sales_User.5,2017-05-26 03:15:46,2017-06-02,W_Sales_Event.889,Week Wrap Up,Event,54,2017-06-02 00:00:00
W_Opportunity.24412,W_Sales_User.5,2017-05-11 06:30:28,2017-05-17,W_Sales_Event.890,Manager Off-Site,Event,0,2017-05-17 00:00:00
W_Opportunity.24425,W_Sales_User.6,2016-08-18 10:10:48,2016-08-22,W_Sales_Event.891,Discovery Meeting with CIO,Event,9,2016-08-22 00:00:00
W_Opportunity.24483,W_Sales_User.8,2015-12-24 18:58:40,2015-12-24,W_Sales_Event.892,Territory Plan Review,Event,0,2015-12-24 00:00:00
W_Opportunity.24483,W_Sales_User.8,2016-01-05 08:27:38,2016-01-05,W_Sales_Event.893,Next 1:1,Event,0,2016-01-05 00:00:00
W_Opportunity.24494,W_Sales_User.7,2015-08-04 23:17:51,2015-08-13,W_Sales_Event.894,Send Letter,Event,7,2015-08-13 00:00:00
W_Opportunity.24494,W_Sales_User.7,2015-07-27 08:02:00,2015-07-30,W_Sales_Event.895,Post-meeting follow-up,Event,31,2015-07-30 00:00:00
W_Opportunity.24497,W_Sales_User.6,2016-08-11 12:59:39,2016-08-15,W_Sales_Event.896,Discovery meeting with key executives,Event,42,2016-08-15 00:00:00
W_Opportunity.24497,W_Sales_User.6,2016-08-09 04:26:29,2016-08-22,W_Sales_Event.897,Executive Offsite,Event,0,2016-08-22 00:00:00
W_Opportunity.24500,W_Sales_User.10,2017-01-22 13:38:41,2017-01-27,W_Sales_Event.898,Onsite customer workshop,Event,0,2017-01-27 00:00:00
W_Opportunity.24500,W_Sales_User.10,2017-02-06 13:42:25,2017-02-10,W_Sales_Event.899,Discuss ideal candidate characteristics,Event,0,2017-02-10 00:00:00
W_Opportunity.24525,W_Sales_User.6,2017-05-28 11:32:44,2017-06-03,W_Sales_Event.900,Week Wrap Up,Event,47,2017-06-03 00:00:00
W_Opportunity.24525,W_Sales_User.6,2017-05-25 08:47:38,2017-05-25,W_Sales_Event.901,Internal team strategy meeting,Event,0,2017-05-25 00:00:00
W_Opportunity.24528,W_Sales_User.11,2015-11-26 15:56:43,2015-11-28,W_Sales_Event.902,Executive Discovery Meeting,Event,0,2015-11-28 00:00:00
W_Opportunity.24528,W_Sales_User.11,2015-11-27 02:22:28,2015-12-07,W_Sales_Event.903,Executive Discovery Meeting,Event,45,2015-12-07 00:00:00
W_Opportunity.24551,W_Sales_User.3,2017-01-03 01:16:05,2017-01-06,W_Sales_Event.904,Send Quote,Event,17,2017-01-06 00:00:00
W_Opportunity.24557,W_Sales_User.5,2016-10-19 04:02:16,2016-10-28,W_Sales_Event.905,Develop Mutual Plan Document,Event,9,2016-10-28 00:00:00
W_Opportunity.24557,W_Sales_User.5,2016-11-06 15:10:45,2016-11-12,W_Sales_Event.906,Discuss ideal candidate characteristics,Event,7,2016-11-12 00:00:00
W_Opportunity.24559,W_Sales_User.10,2016-02-14 00:23:19,2016-02-16,W_Sales_Event.907,Discuss ideal candidate characteristics,Event,52,2016-02-16 00:00:00
W_Opportunity.24559,W_Sales_User.10,2016-02-27 20:02:05,2016-03-04,W_Sales_Event.908,Team Best Practices Sharing,Event,0,2016-03-04 00:00:00
W_Opportunity.24588,W_Sales_User.10,2016-06-14 21:58:02,2016-06-24,W_Sales_Event.909,Discovery call,Event,0,2016-06-24 00:00:00
W_Opportunity.24588,W_Sales_User.10,2016-07-07 17:38:35,2016-07-14,W_Sales_Event.910,Next 1:1,Event,42,2016-07-14 00:00:00
W_Opportunity.24617,W_Sales_User.4,2015-10-01 12:21:49,2015-10-10,W_Sales_Event.911,Pipeline Review,Event,4,2015-10-10 00:00:00
W_Opportunity.24617,W_Sales_User.4,2015-10-05 21:49:24,2015-10-14,W_Sales_Event.912,Pipeline 1:1,Event,26,2015-10-14 00:00:00
W_Opportunity.24663,W_Sales_User.5,2016-05-18 02:37:04,2016-05-29,W_Sales_Event.913,Account Planning,Event,24,2016-05-29 00:00:00
