External_Id__c,Name,Owner.External_Id__c,NumberOfEmployees,AnnualRevenue,AccountSource,Type,Industry,BillingStreet,BillingCity,BillingState,BillingCountry,YearStarted,Ownership,Rating,CreatedDate__c
W_Account.2938,VANASSE HANGEN BRUSTLIN,W_Sales_User.4,98,8370000,Partner,Corporate,Communications,2305 Tony Neck,New Dalefurt,NV,USA,1998,Other,Hot,2015-11-08 00:00:00
W_Account.2939,Cyber-Ark Software,W_Sales_User.3,85,2619000,Inbound Call,Corporate,Banking,41071 Flores Flat,North Chelsea,MT,USA,1962,Private,Cool,2016-10-29 00:00:00
W_Account.2946,Optura,W_Sales_User.2,75,7889000,Partner,Corporate,Telecommunications,72425 Santos Glens,Millerton,NV,USA,1898,Private,Hot,2016-02-10 00:00:00
W_Account.2948,Kindermusik International,W_Sales_User.10,106,2570000,Partner,Corporate,Electronics,7835 John Grove,Rochahaven,OH,USA,1998,Private,Cool,2015-06-14 00:00:00
W_Account.2952,Disney Institute,W_Sales_User.8,65,9531000,Partner,Corporate,Construction,945 Harvey Estate,Coxbury,MN,USA,1933,Public,Hot,2016-02-20 00:00:00
W_Account.2956,Express Ticket Agency,W_Sales_User.9,212,9817000,Partner,Corporate,Consulting,98031 Alicia Squares,Jacksonfort,SD,USA,1906,Private,Hot,2016-08-28 00:00:00
W_Account.2959,Q/P Management Group,W_Sales_User.8,198,3231000,Community,Corporate,Agriculture,27271 David Estate,South Johnshire,MI,USA,1918,Public,Hot,2015-07-06 00:00:00
W_Account.2960,Martial Arts World,W_Sales_User.4,199,8705000,Community,Corporate,Utilities,8566 Angela Prairie,Rhondaport,CO,USA,1949,Private,Hot,2016-12-01 00:00:00
W_Account.2961,Alliance Fiber Optic Products,W_Sales_User.3,183,4772000,Inbound Call,Corporate,Chemicals,8954 Timothy Cliff,South Herbertchester,CA,USA,1987,Private,Warm,2016-03-08 00:00:00
W_Account.2964,Emagia Corporation,W_Sales_User.11,48,5211000,Cold Call,Corporate,Machinery,023 Cherry Rapid,New Stephen,MN,USA,1892,Other,Warm,2015-10-15 00:00:00
W_Account.2968,ESSI,W_Sales_User.5,29,5865000,Data.com,Corporate,Electronics,65562 Katelyn Valleys,West Sherri,CA,USA,1925,Private,Hot,2017-05-17 00:00:00
W_Account.2970,Johnson International Co.,W_Sales_User.5,16,3342000,Cold Call,Corporate,Hospitality,4944 Williams Place,Cooperbury,MT,USA,1998,Private,Hot,2015-11-14 00:00:00
W_Account.2971,Charles Rein Associates,W_Sales_User.5,74,7687000,Partner,Corporate,Telecommunications,10072 Mark Stravenue,Susanbury,OR,USA,1987,Private,Warm,2016-06-01 00:00:00
W_Account.2973,Fund For Global Awakening,W_Sales_User.1,162,2618000,Social Media,Corporate,Entertainment,45494 Trevor Harbor,West Troybury,CA,USA,1928,Private,Cool,2017-02-25 00:00:00
W_Account.2977,Brisa Goods,W_Sales_User.3,189,3370000,Partner,Corporate,Apparel,0033 Jonathan Islands,New Juan,OR,USA,1997,Private,Cool,2016-02-25 00:00:00
W_Account.2979,Anadigm,W_Sales_User.4,202,8456000,Cold Call,Corporate,Energy,82442 Jessica Points,Port Robertport,AK,USA,1906,Subsidiary,Cool,2015-12-17 00:00:00
W_Account.2980,WebCollage,W_Sales_User.9,32,8459000,Website,Corporate,Communications,27671 Bobby Motorway,Carlton,WI,USA,1955,Private,Cool,2016-02-19 00:00:00
W_Account.2987,Carolina Digital,W_Sales_User.11,71,7052000,Website,Corporate,Biotechnology,3538 Curtis Land,South Richardberg,KS,USA,1924,Public,Cool,2017-04-21 00:00:00
W_Account.2988,Transformyx,W_Sales_User.7,225,5368000,Referral,Corporate,Entertainment,650 Torres Camp,West Charles,MO,USA,1936,Other,Hot,2016-11-10 00:00:00
W_Account.2990,Velocity Express,W_Sales_User.3,44,9548000,Social Media,Corporate,Technology,19947 Cheyenne Trail,South Stephanieview,AK,USA,2008,Private,Cool,2016-08-15 00:00:00
W_Account.2992,iLanguage,W_Sales_User.8,61,6336000,Website,Corporate,Machinery,9898 Danielle Radial,Pamelashire,OH,USA,1953,Subsidiary,Hot,2015-06-02 00:00:00
W_Account.2993,Computer Sciences Corp Moorestown/Branch,W_Sales_User.8,185,9711000,Partner,Corporate,Food & Beverage,936 Poole Avenue,South Lindashire,IN,USA,1902,Private,Hot,2017-01-24 00:00:00
W_Account.2996,Aristocrat Technologies,W_Sales_User.5,245,2420000,Social Media,Corporate,Communications,36892 Miller Unions,South Christina,WA,USA,1932,Subsidiary,Cool,2016-10-21 00:00:00
W_Account.2998,NetSage Corporation,W_Sales_User.8,87,3812000,Referral,Corporate,Financial Services,401 Clark Wells,Port Paul,ND,USA,1921,Private,Hot,2016-07-25 00:00:00
W_Account.2999,Magis Networks,W_Sales_User.5,150,8393000,Data.com,Corporate,Communications,6840 Patrick Summit,East Allisonville,CA,USA,1960,Private,Warm,2015-10-21 00:00:00
W_Account.3001,Stanley Black & Decker,W_Sales_User.3,67,3283000,Partner,Corporate,Recreation,38578 Ruiz Meadow,Danielburgh,WA,USA,1893,Public,Cool,2016-03-15 00:00:00
W_Account.3002,BlastOff!,W_Sales_User.9,164,7329000,Website,Corporate,Healthcare & Life Sciences,06564 Amanda Rest,Turnerland,IL,USA,1921,Other,Hot,2015-08-12 00:00:00
W_Account.3004,Venicom Inc,W_Sales_User.10,206,2759000,Inbound Call,Corporate,Entertainment,253 Frye Road,Christophertown,IL,USA,1986,Private,Cool,2015-10-22 00:00:00
W_Account.3007,Koshish,W_Sales_User.10,80,3557000,Cold Call,Corporate,Healthcare & Life Sciences,32845 Travis Unions,East Aprilfort,MN,USA,1880,Private,Cool,2016-06-04 00:00:00
W_Account.3008,Framewise Inc,W_Sales_User.1,99,9367000,Cold Call,Corporate,Not For Profit,975 Hernandez View,Port Allison,CA,USA,1891,Other,Warm,2015-12-21 00:00:00
W_Account.3009,Tactica Technology Group,W_Sales_User.10,96,8888000,Website,Corporate,Recreation,834 John Village,South Nicholas,OH,USA,1936,Other,Hot,2017-02-19 00:00:00
W_Account.3011,Reece Supply Company of Dallas,W_Sales_User.7,230,7544000,Community,Corporate,Other,482 Wright Forge,East Elizabethport,ND,USA,1938,Public,Cool,2015-07-30 00:00:00
W_Account.3012,Flight Systems,W_Sales_User.3,85,3844000,Inbound Call,Corporate,Banking,742 Thomas Cliffs,Rogersland,WA,USA,1942,Private,Warm,2015-12-10 00:00:00
W_Account.3015,Global Imaging,W_Sales_User.10,62,4588000,Data.com,Corporate,Manufacturing,1710 Walton Street,East Noahside,IN,USA,1978,Private,Warm,2016-01-27 00:00:00
W_Account.3016,Tescom Corporation,W_Sales_User.2,232,9801000,Marketing Event,Corporate,Hospitality,2201 Timothy Mills,Jessicashire,OR,USA,1934,Private,Warm,2016-05-05 00:00:00
W_Account.3017,Splendora Inc,W_Sales_User.3,50,8259000,Community,Corporate,Retail,401 Aguilar Parkway,North Jessica,WA,USA,1951,Private,Hot,2015-08-05 00:00:00
W_Account.3018,Brown Realty Co,W_Sales_User.4,23,8150000,Inbound Call,Corporate,Government,30950 Felicia Lake,East Adamport,HI,USA,1974,Subsidiary,Cool,2016-02-26 00:00:00
W_Account.3022,Retirement Capital Group,W_Sales_User.1,172,8312000,Marketing Event,Corporate,Hospitality,13208 Jacob Garden,New Jessica,ID,USA,1891,Subsidiary,Warm,2017-05-07 00:00:00
W_Account.3023,Lyntegar Electric Cooperative,W_Sales_User.6,75,2182000,Community,Corporate,Biotechnology,807 Christopher Keys,Jasonberg,CA,USA,2004,Private,Cool,2016-08-18 00:00:00
W_Account.3024,King Load Manufacturing Co,W_Sales_User.2,209,5598000,Website,Corporate,Education,136 Pearson Forge,North Deborahstad,CO,USA,1951,Subsidiary,Warm,2017-02-14 00:00:00
W_Account.3025,Enbridge Energy Company,W_Sales_User.11,104,8228000,Data.com,Corporate,Recreation,2106 Parker Summit,New Keithberg,NE,USA,1881,Private,Cool,2015-07-04 00:00:00
W_Account.3029,Comprehensive Resources Inc,W_Sales_User.5,57,2086000,Partner,Corporate,Other,18593 Tamara Overpass,Timothyshire,WA,USA,1881,Public,Hot,2015-07-21 00:00:00
W_Account.3030,Psychic Horizons,W_Sales_User.3,38,8888000,Website,Corporate,Financial Services,992 Skinner Plains,Floresfurt,WA,USA,1921,Public,Cool,2016-02-26 00:00:00
W_Account.3031,Helix Diagnostics,W_Sales_User.4,160,7230000,Referral,Corporate,Environmental,202 Chase Manor,West Rachelfurt,NV,USA,1946,Other,Cool,2016-01-08 00:00:00
W_Account.3032,Yunker Industries,W_Sales_User.2,146,3429000,Referral,Corporate,Construction,983 Lori Path,Josephville,AZ,USA,1890,Private,Warm,2016-02-07 00:00:00
W_Account.3033,Datamax Consulting Corp,W_Sales_User.8,41,5096000,Referral,Corporate,Biotechnology,6609 Williams Green,East Daniel,IA,USA,1934,Other,Warm,2016-11-12 00:00:00
W_Account.3034,Cambridge Search Inc,W_Sales_User.1,195,5733000,Marketing Event,Corporate,Education,12791 Hughes Summit,North Jimmy,ID,USA,1904,Subsidiary,Cool,2016-05-06 00:00:00
W_Account.3036,VSE Corporation,W_Sales_User.5,48,8010000,Website,Corporate,Government,076 Cohen Cliffs,East Logan,ID,USA,1910,Public,Hot,2016-11-06 00:00:00
W_Account.3037,Premier Group,W_Sales_User.5,115,5211000,Data.com,Corporate,Chemicals,302 Brandon Glens,East Christopherside,AZ,USA,1890,Private,Hot,2017-02-26 00:00:00
W_Account.3041,designcube,W_Sales_User.2,182,4595000,Inbound Call,Corporate,Agriculture,201 Robert Mills,Armstrongmouth,HI,USA,1890,Subsidiary,Cool,2015-09-28 00:00:00
W_Account.3044,SIDS Alliance of Northern California,W_Sales_User.2,82,2959000,Data.com,Corporate,Consulting,846 Moore Prairie,Palmermouth,MT,USA,1923,Private,Warm,2017-03-15 00:00:00
W_Account.3051,Reliant Management Group,W_Sales_User.10,186,7575000,Data.com,Corporate,Engineering,824 Carter Run,New Ericton,OH,USA,1976,Private,Cool,2015-10-30 00:00:00
W_Account.3054,Platform Services Group( econception),W_Sales_User.8,62,9410000,Website,Corporate,Manufacturing,83765 Hill Villages,Smithville,IL,USA,1885,Private,Warm,2017-05-04 00:00:00
W_Account.3057,Omega World Travel,W_Sales_User.5,244,2985000,Data.com,Corporate,Engineering,0140 John Place,Port Daniel,CA,USA,1989,Private,Cool,2015-11-03 00:00:00
W_Account.3059,Desilva & Phillips,W_Sales_User.6,139,8967000,Inbound Call,Corporate,Shipping,2803 Harrell Junctions,Coreyview,WA,USA,1901,Private,Cool,2015-12-08 00:00:00
W_Account.3060,M&M Home Medical,W_Sales_User.6,40,8336000,Referral,Corporate,Transportation,03418 Donna Island,North Erica,OR,USA,1899,Public,Warm,2017-05-23 00:00:00
W_Account.3061,Hypertherm,W_Sales_User.3,192,3166000,Data.com,Corporate,Consulting,2980 Barton Plains,East Christianton,AZ,USA,1900,Private,Warm,2016-06-09 00:00:00
W_Account.3062,US Bank Home Mortgage,W_Sales_User.2,190,3951000,Data.com,Corporate,Utilities,98024 Michael Shoal,Martinezmouth,WY,USA,1932,Other,Hot,2016-02-17 00:00:00
W_Account.3063,Schult Industries,W_Sales_User.4,210,3440000,Cold Call,Corporate,Food & Beverage,720 Contreras Turnpike,Mosleyhaven,WA,USA,1946,Private,Hot,2017-01-27 00:00:00
W_Account.3065,KLEE DATA SYSTEM SA,W_Sales_User.6,22,2325000,Data.com,Corporate,Communications,10855 Greene Cape,South Billyside,AK,USA,1960,Private,Hot,2016-08-05 00:00:00
W_Account.3072,Security DBS Division,W_Sales_User.2,135,6662000,Partner,Corporate,Electronics,2455 Craig Fall,Lake Markmouth,ID,USA,1933,Public,Warm,2016-11-23 00:00:00
W_Account.3074,UCLA Anderson School of Management,W_Sales_User.5,241,8517000,Inbound Call,Corporate,Education,2978 Adams Plain,Lake Kevin,HI,USA,1955,Other,Cool,2015-11-27 00:00:00
W_Account.3077,Allegheny Technologies Incorporated,W_Sales_User.1,223,5354000,Marketing Event,Corporate,Not For Profit,17832 Smith Fork,East Renee,OR,USA,1920,Private,Hot,2016-02-10 00:00:00
W_Account.3078,EYEMG,W_Sales_User.5,148,6545000,Data.com,Corporate,Government,3621 Rodriguez Springs,Heatherport,AK,USA,1900,Other,Hot,2015-08-29 00:00:00
W_Account.3079,Ateb,W_Sales_User.5,51,4021000,Data.com,Corporate,Biotechnology,4887 Rodriguez Forest,West Geoffreymouth,AK,USA,1933,Private,Cool,2015-11-12 00:00:00
W_Account.3081,Grafico Inc,W_Sales_User.5,191,2824000,Community,Corporate,Banking,87038 Lisa Well,Jonesside,WA,USA,1967,Private,Warm,2016-01-11 00:00:00
W_Account.3088,The Providence Journal Company,W_Sales_User.8,153,5947000,Data.com,Corporate,Manufacturing,670 Myers Mountain,New Mary,ND,USA,1939,Subsidiary,Hot,2017-02-20 00:00:00
W_Account.3089,ArborComm,W_Sales_User.4,128,5020000,Social Media,Corporate,Other,54009 Ashley Haven,East Abigailchester,WA,USA,1933,Public,Warm,2017-01-29 00:00:00
W_Account.3092,Logos Corp.,W_Sales_User.1,33,7874000,Website,Corporate,Electronics,0863 Pamela Curve,Robertton,NV,USA,1944,Other,Warm,2015-08-20 00:00:00
W_Account.3096,Priority Health Managed Benefits - East Region,W_Sales_User.2,202,4584000,Marketing Event,Corporate,Media,4422 Tammy Light,East Anthonyfurt,CA,USA,1891,Other,Cool,2017-01-15 00:00:00
W_Account.3097,WorldMark by Wyndham,W_Sales_User.1,215,4572000,Social Media,Corporate,Other,43308 Garcia Corner,Ingramburgh,AK,USA,1946,Private,Hot,2017-04-26 00:00:00
W_Account.3107,CareerHarmony,W_Sales_User.3,211,7600000,Website,Corporate,Energy,33758 Frazier Ville,South Lauren,CA,USA,1933,Subsidiary,Cool,2015-11-23 00:00:00
W_Account.3109,Biosound Esaote,W_Sales_User.4,42,5603000,Data.com,Corporate,Government,07346 Sydney Village,Myersbury,AK,USA,1921,Private,Warm,2016-07-30 00:00:00
W_Account.3113,Boomerangit,W_Sales_User.6,69,2137000,Inbound Call,Corporate,Retail,4660 Jones Ramp,West Nicole,AK,USA,1965,Private,Hot,2016-07-22 00:00:00
W_Account.3117,Access Worldwide Express,W_Sales_User.6,195,4601000,Referral,Corporate,Communications,4805 Ashley Plains,Owensbury,HI,USA,1991,Other,Cool,2015-08-11 00:00:00
W_Account.3126,RSM US LLP,W_Sales_User.7,156,5134000,Community,Corporate,Insurance,8625 Jason Burgs,South Bethland,MN,USA,1893,Private,Cool,2017-04-04 00:00:00
W_Account.3127,D.R. Horton,W_Sales_User.11,167,7458000,Marketing Event,Corporate,Energy,67442 Ramos Cape,Freyside,IL,USA,1899,Public,Hot,2015-08-06 00:00:00
W_Account.3128,Jet-Acom,W_Sales_User.3,92,7856000,Social Media,Corporate,Electronics,382 Ricky Freeway,Johnside,OR,USA,1935,Other,Warm,2016-08-14 00:00:00
W_Account.3131,Transcontinental Realty,W_Sales_User.8,98,6988000,Referral,Corporate,Apparel,4006 Thomas Inlet,New Nathanside,ND,USA,1900,Private,Warm,2016-02-16 00:00:00
W_Account.3135,Timeline,W_Sales_User.1,231,6449000,Social Media,Corporate,Communications,2114 Lee Station,Anneborough,OR,USA,1903,Private,Hot,2015-08-04 00:00:00
W_Account.3136,Juno Lighting Group,W_Sales_User.4,5,4990000,Website,Corporate,Insurance,0135 Debra Mountains,West Charles,UT,USA,1915,Private,Hot,2015-10-25 00:00:00
W_Account.3138,IBM Software / IM / IPhase / Banter,W_Sales_User.3,163,6571000,Partner,Corporate,Healthcare & Life Sciences,2860 Darrell Pine,West Robertburgh,OR,USA,1880,Private,Warm,2016-02-18 00:00:00
W_Account.3140,Thermo Fisher Scientific,W_Sales_User.8,63,9094000,Marketing Event,Corporate,Engineering,557 Amber Orchard,Lake Monicaberg,MN,USA,1913,Public,Hot,2016-04-29 00:00:00
W_Account.3141,ThinkTech,W_Sales_User.11,118,3747000,Cold Call,Corporate,Biotechnology,78280 Steven Park,Meadowsberg,OH,USA,1928,Private,Warm,2017-04-22 00:00:00
W_Account.3143,Corelogic Dorado Corp.,W_Sales_User.7,229,5755000,Website,Corporate,Hospitality,71459 Jeffrey Rest,Lake Williammouth,ND,USA,1996,Other,Cool,2016-10-14 00:00:00
W_Account.3145,Long Term Care Resources,W_Sales_User.11,165,2849000,Cold Call,Corporate,Banking,081 Brittany Knoll,Lake Phillip,MN,USA,1973,Private,Cool,2016-02-14 00:00:00
W_Account.3146,Aronson,W_Sales_User.6,72,7958000,Marketing Event,Corporate,Energy,511 Briggs Village,Dennisshire,AK,USA,1939,Private,Cool,2016-02-15 00:00:00
W_Account.3151,Image Solutions,W_Sales_User.6,218,6380000,Marketing Event,Corporate,Hospitality,70855 Adam Spring,South Travisberg,ID,USA,1885,Public,Hot,2015-07-22 00:00:00
W_Account.3152,Berland Technologies,W_Sales_User.10,49,5355000,Cold Call,Corporate,Hospitality,7413 Martinez Passage,Hayesmouth,OH,USA,1917,Other,Hot,2016-06-01 00:00:00
W_Account.3153,Marquette Commercial Finance,W_Sales_User.11,77,2656000,Cold Call,Corporate,Technology,406 Ryan Corners,New Cherylchester,NE,USA,1907,Public,Hot,2017-02-01 00:00:00
W_Account.3155,ArcelorMittal USA,W_Sales_User.6,64,8370000,Community,Corporate,Apparel,312 Gilbert Garden,Port Anthonystad,AK,USA,1889,Subsidiary,Warm,2016-06-03 00:00:00
W_Account.3161,Previstar Inc,W_Sales_User.8,45,9847000,Data.com,Corporate,Not For Profit,8357 Nathan Cliff,Lake Julieberg,KS,USA,2001,Private,Cool,2015-08-30 00:00:00
W_Account.3162,Dynatrace,W_Sales_User.10,10,8323000,Referral,Corporate,Communications,059 Stephen Course,Lake Chelsea,OH,USA,1990,Private,Warm,2015-07-30 00:00:00
W_Account.3163,Qiave Technologies,W_Sales_User.8,208,5332000,Marketing Event,Corporate,Insurance,990 Katrina Circle,Nortonport,MI,USA,1915,Other,Warm,2016-04-18 00:00:00
W_Account.3167,Hoffmann-La Roche.,W_Sales_User.1,97,6402000,Inbound Call,Corporate,Financial Services,6839 Latasha River,Scottchester,HI,USA,1890,Private,Hot,2016-11-22 00:00:00
W_Account.3172,MyAssociation-Dup,W_Sales_User.8,222,3200000,Social Media,Corporate,Healthcare & Life Sciences,035 Brenda Villages,Lake Michaelchester,NE,USA,1911,Public,Hot,2016-02-24 00:00:00
W_Account.3174,The TSR Group,W_Sales_User.7,226,6577000,Community,Corporate,Food & Beverage,787 Rebecca Cape,Bradleychester,MO,USA,1910,Subsidiary,Warm,2016-08-02 00:00:00
W_Account.3175,Gate42 Cyber Technologies,W_Sales_User.1,187,6652000,Data.com,Corporate,Education,0813 Jones Drives,Taylorville,WA,USA,1962,Private,Hot,2016-03-02 00:00:00
W_Account.3176,Independent Assoc,W_Sales_User.6,239,8104000,Website,Corporate,Insurance,471 Leach Ford,West Williamland,WA,USA,1945,Private,Cool,2015-11-07 00:00:00
W_Account.3177,Aprilia Usa,W_Sales_User.6,151,2829000,Website,Corporate,Healthcare & Life Sciences,1030 Drake Fall,Abigailborough,AK,USA,1974,Public,Hot,2016-04-11 00:00:00
W_Account.3178,Technology Associates,W_Sales_User.9,157,3384000,Community,Corporate,Energy,0378 Atkins Knoll,Catherineton,OH,USA,1956,Private,Hot,2015-06-06 00:00:00
W_Account.3181,United Online,W_Sales_User.2,81,3510000,Marketing Event,Corporate,Chemicals,74459 Vazquez Hills,Tinaview,NV,USA,1947,Subsidiary,Cool,2016-11-23 00:00:00
W_Account.3185,Student.com,W_Sales_User.10,119,2070000,Community,Corporate,Apparel,459 Bennett Fords,Charlesview,MI,USA,1949,Other,Warm,2017-04-07 00:00:00
W_Account.3186,Plaza Group LTD,W_Sales_User.2,244,3078000,Website,Corporate,Telecommunications,87099 Mary Park,Nancytown,OR,USA,1911,Private,Warm,2016-03-03 00:00:00
W_Account.3190,Comsearch,W_Sales_User.7,63,8763000,Inbound Call,Corporate,Technology,411 Diana Route,Lake Thomas,IL,USA,1980,Private,Cool,2016-06-22 00:00:00
W_Account.3193,Jambatalk,W_Sales_User.3,42,3589000,Website,Corporate,Education,3498 Thompson Station,Wilsonport,WA,USA,1948,Private,Cool,2016-08-18 00:00:00
W_Account.3195,dsi worldwide-company was purchased,W_Sales_User.8,40,8747000,Inbound Call,Corporate,Technology,0659 Gomez Landing,Port Nicolemouth,IN,USA,1905,Private,Cool,2017-04-20 00:00:00
W_Account.3199,Amtek Technologies,W_Sales_User.2,12,9385000,Cold Call,Corporate,Biotechnology,66676 Garza Center,North Genechester,WY,USA,1918,Public,Hot,2015-11-24 00:00:00
W_Account.3201,ClearChex.com,W_Sales_User.5,248,4723000,Inbound Call,Corporate,Machinery,331 Miller Islands,New Theresa,NV,USA,1898,Private,Warm,2015-11-26 00:00:00
W_Account.3205,The Home Loan Group,W_Sales_User.3,234,9207000,Community,Corporate,Government,22676 Maxwell Club,Andreafort,CO,USA,1922,Other,Hot,2016-09-04 00:00:00
W_Account.3209,Koch Materials Co.,W_Sales_User.10,132,5439000,Inbound Call,Corporate,Utilities,4896 Julie Brooks,Brownchester,OH,USA,1910,Other,Hot,2016-02-13 00:00:00
W_Account.3211,Church Insurance Agency,W_Sales_User.6,47,2089000,Referral,Corporate,Recreation,151 Stephen Knoll,Lake Teresa,ID,USA,1981,Private,Warm,2016-11-05 00:00:00
W_Account.3214,Experian Automotive,W_Sales_User.6,58,9924000,Data.com,Corporate,Recreation,07625 Caldwell Loaf,North Claudiashire,WA,USA,2000,Other,Warm,2017-02-11 00:00:00
W_Account.3216,Kearfott Corporation,W_Sales_User.8,107,7919000,Marketing Event,Corporate,Utilities,7394 Smith Dale,Thompsonside,IN,USA,1907,Other,Warm,2016-12-10 00:00:00
W_Account.3217,Holden International,W_Sales_User.3,221,3600000,Data.com,Corporate,Machinery,2200 Alyssa Creek,Mariachester,WA,USA,1995,Other,Warm,2016-08-30 00:00:00
W_Account.3226,Creative Solutions Group,W_Sales_User.7,40,5908000,Inbound Call,Corporate,Insurance,75535 Alexander Village,Edwardsberg,IN,USA,1987,Private,Hot,2016-06-03 00:00:00
W_Account.3227,ALTA Software,W_Sales_User.2,73,6846000,Referral,Corporate,Healthcare & Life Sciences,5649 Smith Lights,South Linda,WY,USA,1905,Private,Hot,2015-11-06 00:00:00
W_Account.3228,Teacher Created Materials,W_Sales_User.8,3,5480000,Inbound Call,Corporate,Food & Beverage,94734 Taylor Locks,Rosechester,WI,USA,1918,Private,Warm,2016-04-08 00:00:00
