External+AF8-Id+AF8AXw-c,Amount+AF8AXw-c,StageName+AF8AXw-c,ForecastCategory+AF8AXw-c,CloseDate+AF8AXw-c,CreatedDate+AF8AXw-c,Opportunity.External+AF8-Id+AF8AXw-c
W+AF8-OpportunityHistory.16247,7500,Proposal/Quote,Commit,2015+AC0-09+AC0-28,2015+AC0-08+AC0-20 00:00:00,W+AF8-Opportunity.13680
W+AF8-OpportunityHistory.16246,7500,Closed Lost,Omitted,2015+AC0-09+AC0-28,2015+AC0-09+AC0-28 00:00:00,W+AF8-Opportunity.13680
W+AF8-OpportunityHistory.16245,23000,Qualification,Pipeline,2016+AC0-11+AC0-19,2016+AC0-08+AC0-31 00:00:00,W+AF8-Opportunity.13746
W+AF8-OpportunityHistory.16244,23000,Proposal/Quote,Pipeline,2016+AC0-11+AC0-19,2016+AC0-09+AC0-04 00:00:00,W+AF8-Opportunity.13746
W+AF8-OpportunityHistory.16243,14000,Proposal/Quote,Pipeline,2016+AC0-11+AC0-19,2016+AC0-09+AC0-07 00:00:00,W+AF8-Opportunity.13746
W+AF8-OpportunityHistory.16242,14000,Proposal/Quote,Pipeline,2016+AC0-10+AC0-27,2016+AC0-10+AC0-11 00:00:00,W+AF8-Opportunity.13746
W+AF8-OpportunityHistory.16241,14000,Proposal/Quote,Pipeline,2016+AC0-11+AC0-23,2016+AC0-11+AC0-19 00:00:00,W+AF8-Opportunity.13746
W+AF8-OpportunityHistory.16240,14000,Closed Won,Closed,2016+AC0-11+AC0-23,2016+AC0-11+AC0-23 00:00:00,W+AF8-Opportunity.13746
W+AF8-OpportunityHistory.16239,50000,Qualification,Pipeline,2016+AC0-07+AC0-26,2016+AC0-06+AC0-25 00:00:00,W+AF8-Opportunity.13750
W+AF8-OpportunityHistory.16238,50000,Qualification,Commit,2016+AC0-07+AC0-26,2016+AC0-07+AC0-05 00:00:00,W+AF8-Opportunity.13750
W+AF8-OpportunityHistory.16237,50000,Qualification,Commit,2016+AC0-08+AC0-03,2016+AC0-08+AC0-04 00:00:00,W+AF8-Opportunity.13750
W+AF8-OpportunityHistory.16236,50000,Qualification,Commit,2016+AC0-08+AC0-24,2016+AC0-08+AC0-11 00:00:00,W+AF8-Opportunity.13750
W+AF8-OpportunityHistory.16235,50000,Needs Analysis,Commit,2016+AC0-08+AC0-24,2016+AC0-08+AC0-18 00:00:00,W+AF8-Opportunity.13750
W+AF8-OpportunityHistory.16234,50000,Closed Lost,Omitted,2016+AC0-08+AC0-24,2016+AC0-08+AC0-24 00:00:00,W+AF8-Opportunity.13750
W+AF8-OpportunityHistory.16233,106092,Qualification,Pipeline,2016+AC0-02+AC0-22,2015+AC0-12+AC0-20 00:00:00,W+AF8-Opportunity.13805
W+AF8-OpportunityHistory.16232,106092,Qualification,Pipeline,2016+AC0-02+AC0-22,2015+AC0-12+AC0-25 00:00:00,W+AF8-Opportunity.13805
W+AF8-OpportunityHistory.16231,106092,Needs Analysis,BestCase,2016+AC0-02+AC0-22,2016+AC0-01+AC0-14 00:00:00,W+AF8-Opportunity.13805
W+AF8-OpportunityHistory.16230,106092,Closed Won,Closed,2016+AC0-02+AC0-22,2016+AC0-02+AC0-22 00:00:00,W+AF8-Opportunity.13805
W+AF8-OpportunityHistory.16229,57000,Qualification,Pipeline,2016+AC0-11+AC0-09,2016+AC0-08+AC0-27 00:00:00,W+AF8-Opportunity.13838
W+AF8-OpportunityHistory.16228,57000,Needs Analysis,Pipeline,2016+AC0-11+AC0-09,2016+AC0-09+AC0-05 00:00:00,W+AF8-Opportunity.13838
W+AF8-OpportunityHistory.16227,50000,Needs Analysis,Pipeline,2016+AC0-11+AC0-09,2016+AC0-09+AC0-30 00:00:00,W+AF8-Opportunity.13838
W+AF8-OpportunityHistory.16226,50000,Closed Lost,Omitted,2016+AC0-11+AC0-09,2016+AC0-11+AC0-09 00:00:00,W+AF8-Opportunity.13838
W+AF8-OpportunityHistory.16225,10000,Qualification,Pipeline,2017+AC0-01+AC0-02,2016+AC0-12+AC0-05 00:00:00,W+AF8-Opportunity.13854
W+AF8-OpportunityHistory.16224,10000,Negotiation,Commit,2017+AC0-01+AC0-02,2016+AC0-12+AC0-09 00:00:00,W+AF8-Opportunity.13854
W+AF8-OpportunityHistory.16223,20000,Negotiation,Commit,2017+AC0-01+AC0-02,2016+AC0-12+AC0-12 00:00:00,W+AF8-Opportunity.13854
W+AF8-OpportunityHistory.16222,20000,Negotiation,Commit,2017+AC0-01+AC0-19,2016+AC0-12+AC0-24 00:00:00,W+AF8-Opportunity.13854
W+AF8-OpportunityHistory.16221,20000,Closed Lost,Omitted,2017+AC0-01+AC0-19,2017+AC0-01+AC0-19 00:00:00,W+AF8-Opportunity.13854
W+AF8-OpportunityHistory.16220,17544,Qualification,Pipeline,2016+AC0-08+AC0-30,2016+AC0-06+AC0-11 00:00:00,W+AF8-Opportunity.13865
W+AF8-OpportunityHistory.16219,17544,Proposal/Quote,BestCase,2016+AC0-08+AC0-30,2016+AC0-06+AC0-29 00:00:00,W+AF8-Opportunity.13865
W+AF8-OpportunityHistory.16218,17544,Closed Lost,Omitted,2016+AC0-08+AC0-30,2016+AC0-08+AC0-02 00:00:00,W+AF8-Opportunity.13865
W+AF8-OpportunityHistory.16217,17544,Needs Analysis,Commit,2016+AC0-08+AC0-30,2016+AC0-08+AC0-13 00:00:00,W+AF8-Opportunity.13865
W+AF8-OpportunityHistory.16216,17544,Closed Won,Closed,2016+AC0-08+AC0-30,2016+AC0-08+AC0-30 00:00:00,W+AF8-Opportunity.13865
W+AF8-OpportunityHistory.16215,96000,Qualification,Pipeline,2016+AC0-07+AC0-11,2016+AC0-05+AC0-28 00:00:00,W+AF8-Opportunity.13937
W+AF8-OpportunityHistory.16214,96000,Proposal/Quote,Pipeline,2016+AC0-07+AC0-11,2016+AC0-05+AC0-29 00:00:00,W+AF8-Opportunity.13937
W+AF8-OpportunityHistory.16213,100000,Proposal/Quote,Pipeline,2016+AC0-07+AC0-11,2016+AC0-06+AC0-07 00:00:00,W+AF8-Opportunity.13937
W+AF8-OpportunityHistory.16212,100000,Closed Lost,Omitted,2016+AC0-07+AC0-11,2016+AC0-07+AC0-11 00:00:00,W+AF8-Opportunity.13937
W+AF8-OpportunityHistory.16211,20000,Qualification,Pipeline,2016+AC0-05+AC0-21,2016+AC0-03+AC0-22 00:00:00,W+AF8-Opportunity.13992
W+AF8-OpportunityHistory.16210,20000,Proposal/Quote,BestCase,2016+AC0-05+AC0-21,2016+AC0-04+AC0-12 00:00:00,W+AF8-Opportunity.13992
W+AF8-OpportunityHistory.16209,20000,Closed Lost,Omitted,2016+AC0-05+AC0-21,2016+AC0-05+AC0-21 00:00:00,W+AF8-Opportunity.13992
W+AF8-OpportunityHistory.16208,100000,Qualification,Pipeline,2016+AC0-02+AC0-16,2015+AC0-11+AC0-25 00:00:00,W+AF8-Opportunity.14015
W+AF8-OpportunityHistory.16207,100000,Proposal/Quote,BestCase,2016+AC0-02+AC0-16,2016+AC0-01+AC0-03 00:00:00,W+AF8-Opportunity.14015
W+AF8-OpportunityHistory.16206,100000,Closed Lost,Omitted,2016+AC0-02+AC0-16,2016+AC0-02+AC0-16 00:00:00,W+AF8-Opportunity.14015
W+AF8-OpportunityHistory.16205,44000,Qualification,Pipeline,2015+AC0-10+AC0-30,2015+AC0-08+AC0-12 00:00:00,W+AF8-Opportunity.14020
W+AF8-OpportunityHistory.16204,44000,Needs Analysis,BestCase,2015+AC0-10+AC0-30,2015+AC0-08+AC0-21 00:00:00,W+AF8-Opportunity.14020
W+AF8-OpportunityHistory.16203,43000,Needs Analysis,BestCase,2015+AC0-10+AC0-30,2015+AC0-09+AC0-06 00:00:00,W+AF8-Opportunity.14020
W+AF8-OpportunityHistory.16202,50000,Needs Analysis,BestCase,2015+AC0-10+AC0-30,2015+AC0-10+AC0-18 00:00:00,W+AF8-Opportunity.14020
W+AF8-OpportunityHistory.16201,50000,Closed Lost,Omitted,2015+AC0-10+AC0-30,2015+AC0-10+AC0-30 00:00:00,W+AF8-Opportunity.14020
W+AF8-OpportunityHistory.16200,8400,Qualification,Pipeline,2016+AC0-07+AC0-13,2016+AC0-05+AC0-12 00:00:00,W+AF8-Opportunity.14055
W+AF8-OpportunityHistory.16199,8400,Qualification,Pipeline,2016+AC0-07+AC0-13,2016+AC0-05+AC0-15 00:00:00,W+AF8-Opportunity.14055
W+AF8-OpportunityHistory.16198,8400,Needs Analysis,BestCase,2016+AC0-07+AC0-13,2016+AC0-06+AC0-09 00:00:00,W+AF8-Opportunity.14055
W+AF8-OpportunityHistory.16197,8400,Closed Lost,Omitted,2016+AC0-07+AC0-13,2016+AC0-07+AC0-13 00:00:00,W+AF8-Opportunity.14055
W+AF8-OpportunityHistory.16196,5116,Qualification,Pipeline,2016+AC0-10+AC0-17,2016+AC0-08+AC0-31 00:00:00,W+AF8-Opportunity.14124
W+AF8-OpportunityHistory.16195,5116,Needs Analysis,BestCase,2016+AC0-10+AC0-17,2016+AC0-09+AC0-25 00:00:00,W+AF8-Opportunity.14124
W+AF8-OpportunityHistory.16194,5116,Needs Analysis,BestCase,2016+AC0-11+AC0-21,2016+AC0-10+AC0-27 00:00:00,W+AF8-Opportunity.14124
W+AF8-OpportunityHistory.16193,116,Needs Analysis,BestCase,2016+AC0-11+AC0-21,2016+AC0-10+AC0-28 00:00:00,W+AF8-Opportunity.14124
W+AF8-OpportunityHistory.16192,116,Closed Lost,Omitted,2016+AC0-11+AC0-21,2016+AC0-11+AC0-21 00:00:00,W+AF8-Opportunity.14124
W+AF8-OpportunityHistory.16191,0,Qualification,Pipeline,2015+AC0-09+AC0-07,2015+AC0-06+AC0-20 00:00:00,W+AF8-Opportunity.14136
W+AF8-OpportunityHistory.16190,0,Negotiation,Pipeline,2015+AC0-09+AC0-07,2015+AC0-07+AC0-28 00:00:00,W+AF8-Opportunity.14136
W+AF8-OpportunityHistory.16189,0,Closed Lost,Omitted,2015+AC0-09+AC0-07,2015+AC0-09+AC0-07 00:00:00,W+AF8-Opportunity.14136
W+AF8-OpportunityHistory.16188,900000,Qualification,Pipeline,2017+AC0-03+AC0-07,2017+AC0-01+AC0-20 00:00:00,W+AF8-Opportunity.14231
W+AF8-OpportunityHistory.16187,900000,Proposal/Quote,BestCase,2017+AC0-03+AC0-07,2017+AC0-03+AC0-04 00:00:00,W+AF8-Opportunity.14231
W+AF8-OpportunityHistory.16186,900000,Closed Lost,Omitted,2017+AC0-03+AC0-07,2017+AC0-03+AC0-07 00:00:00,W+AF8-Opportunity.14231
W+AF8-OpportunityHistory.16185,627058,Qualification,Pipeline,2017+AC0-05+AC0-21,2017+AC0-03+AC0-14 00:00:00,W+AF8-Opportunity.14282
W+AF8-OpportunityHistory.16184,627058,Needs Analysis,BestCase,2017+AC0-05+AC0-21,2017+AC0-04+AC0-12 00:00:00,W+AF8-Opportunity.14282
W+AF8-OpportunityHistory.16183,627058,Closed Lost,Omitted,2017+AC0-05+AC0-21,2017+AC0-04+AC0-15 00:00:00,W+AF8-Opportunity.14282
W+AF8-OpportunityHistory.16182,627058,Negotiation,Pipeline,2017+AC0-05+AC0-21,2017+AC0-05+AC0-10 00:00:00,W+AF8-Opportunity.14282
W+AF8-OpportunityHistory.16181,620058,Negotiation,Pipeline,2017+AC0-05+AC0-21,2017+AC0-05+AC0-21 00:00:00,W+AF8-Opportunity.14282
W+AF8-OpportunityHistory.16180,620058,Closed Lost,Omitted,2017+AC0-05+AC0-21,2017+AC0-05+AC0-21 00:00:00,W+AF8-Opportunity.14282
W+AF8-OpportunityHistory.16179,29883,Qualification,Pipeline,2016+AC0-07+AC0-06,2016+AC0-05+AC0-04 00:00:00,W+AF8-Opportunity.14292
W+AF8-OpportunityHistory.16178,29883,Negotiation,BestCase,2016+AC0-07+AC0-06,2016+AC0-05+AC0-26 00:00:00,W+AF8-Opportunity.14292
W+AF8-OpportunityHistory.16177,34883,Negotiation,BestCase,2016+AC0-07+AC0-06,2016+AC0-07+AC0-02 00:00:00,W+AF8-Opportunity.14292
W+AF8-OpportunityHistory.16176,34883,Closed Lost,Omitted,2016+AC0-07+AC0-06,2016+AC0-07+AC0-06 00:00:00,W+AF8-Opportunity.14292
W+AF8-OpportunityHistory.16175,96000,Qualification,Pipeline,2017+AC0-01+AC0-28,2016+AC0-12+AC0-15 00:00:00,W+AF8-Opportunity.14335
W+AF8-OpportunityHistory.16174,96000,Proposal/Quote,Commit,2017+AC0-01+AC0-28,2017+AC0-01+AC0-06 00:00:00,W+AF8-Opportunity.14335
W+AF8-OpportunityHistory.16173,96000,Closed Lost,Omitted,2017+AC0-01+AC0-28,2017+AC0-01+AC0-19 00:00:00,W+AF8-Opportunity.14335
W+AF8-OpportunityHistory.16172,96000,Proposal/Quote,Commit,2017+AC0-01+AC0-28,2017+AC0-02+AC0-12 00:00:00,W+AF8-Opportunity.14335
W+AF8-OpportunityHistory.16171,96000,Proposal/Quote,Commit,2017+AC0-03+AC0-05,2017+AC0-02+AC0-20 00:00:00,W+AF8-Opportunity.14335
W+AF8-OpportunityHistory.16170,90000,Proposal/Quote,Commit,2017+AC0-03+AC0-05,2017+AC0-02+AC0-25 00:00:00,W+AF8-Opportunity.14335
W+AF8-OpportunityHistory.16169,90000,Closed Lost,Omitted,2017+AC0-03+AC0-05,2017+AC0-03+AC0-05 00:00:00,W+AF8-Opportunity.14335
W+AF8-OpportunityHistory.16168,50000,Qualification,Pipeline,2017+AC0-06+AC0-25,2017+AC0-04+AC0-09 00:00:00,W+AF8-Opportunity.14384
W+AF8-OpportunityHistory.16167,50000,Needs Analysis,BestCase,2017+AC0-06+AC0-25,2017+AC0-05+AC0-18 00:00:00,W+AF8-Opportunity.14384
W+AF8-OpportunityHistory.16166,50000,Proposal/Quote,BestCase,2017+AC0-06+AC0-25,2017+AC0-05+AC0-21 00:00:00,W+AF8-Opportunity.14384
W+AF8-OpportunityHistory.16165,46511,Qualification,Pipeline,2015+AC0-08+AC0-14,2015+AC0-07+AC0-18 00:00:00,W+AF8-Opportunity.14448
W+AF8-OpportunityHistory.16164,46511,Closed Lost,Omitted,2015+AC0-08+AC0-14,2015+AC0-08+AC0-14 00:00:00,W+AF8-Opportunity.14448
W+AF8-OpportunityHistory.16163,100000,Qualification,Pipeline,2016+AC0-06+AC0-04,2016+AC0-03+AC0-19 00:00:00,W+AF8-Opportunity.14549
W+AF8-OpportunityHistory.16162,100000,Closed Lost,Omitted,2016+AC0-06+AC0-04,2016+AC0-04+AC0-03 00:00:00,W+AF8-Opportunity.14549
W+AF8-OpportunityHistory.16161,100000,Proposal/Quote,Pipeline,2016+AC0-06+AC0-04,2016+AC0-05+AC0-31 00:00:00,W+AF8-Opportunity.14549
W+AF8-OpportunityHistory.16160,100000,Closed Lost,Omitted,2016+AC0-06+AC0-04,2016+AC0-06+AC0-04 00:00:00,W+AF8-Opportunity.14549
W+AF8-OpportunityHistory.16159,23252,Qualification,Pipeline,2015+AC0-11+AC0-22,2015+AC0-10+AC0-22 00:00:00,W+AF8-Opportunity.14594
W+AF8-OpportunityHistory.16158,23252,Closed Lost,Omitted,2015+AC0-11+AC0-22,2015+AC0-11+AC0-22 00:00:00,W+AF8-Opportunity.14594
W+AF8-OpportunityHistory.16157,50000,Qualification,Pipeline,2016+AC0-06+AC0-06,2016+AC0-04+AC0-10 00:00:00,W+AF8-Opportunity.14615
W+AF8-OpportunityHistory.16156,50000,Negotiation,Commit,2016+AC0-06+AC0-06,2016+AC0-05+AC0-14 00:00:00,W+AF8-Opportunity.14615
W+AF8-OpportunityHistory.16155,50000,Closed Lost,Omitted,2016+AC0-06+AC0-06,2016+AC0-06+AC0-06 00:00:00,W+AF8-Opportunity.14615
W+AF8-OpportunityHistory.16154,131,Qualification,Pipeline,2017+AC0-05+AC0-21,2017+AC0-03+AC0-01 00:00:00,W+AF8-Opportunity.14673
W+AF8-OpportunityHistory.16153,131,Closed Lost,Omitted,2017+AC0-05+AC0-21,2017+AC0-03+AC0-20 00:00:00,W+AF8-Opportunity.14673
W+AF8-OpportunityHistory.16152,131,Negotiation,Commit,2017+AC0-05+AC0-21,2017+AC0-03+AC0-21 00:00:00,W+AF8-Opportunity.14673
W+AF8-OpportunityHistory.16151,131,Closed Lost,Omitted,2017+AC0-05+AC0-21,2017+AC0-04+AC0-30 00:00:00,W+AF8-Opportunity.14673
W+AF8-OpportunityHistory.16150,131,Negotiation,BestCase,2017+AC0-05+AC0-21,2017+AC0-05+AC0-16 00:00:00,W+AF8-Opportunity.14673
W+AF8-OpportunityHistory.16149,131,Closed Lost,Omitted,2017+AC0-05+AC0-21,2017+AC0-05+AC0-21 00:00:00,W+AF8-Opportunity.14673
W+AF8-OpportunityHistory.16148,5217,Qualification,Pipeline,2016+AC0-03+AC0-24,2016+AC0-01+AC0-03 00:00:00,W+AF8-Opportunity.14683
W+AF8-OpportunityHistory.16147,5217,Proposal/Quote,BestCase,2016+AC0-03+AC0-24,2016+AC0-02+AC0-11 00:00:00,W+AF8-Opportunity.14683
W+AF8-OpportunityHistory.16146,5217,Closed Lost,Omitted,2016+AC0-03+AC0-24,2016+AC0-03+AC0-24 00:00:00,W+AF8-Opportunity.14683
W+AF8-OpportunityHistory.16145,29069,Qualification,Pipeline,2016+AC0-05+AC0-23,2016+AC0-02+AC0-29 00:00:00,W+AF8-Opportunity.14771
W+AF8-OpportunityHistory.16144,29069,Proposal/Quote,BestCase,2016+AC0-05+AC0-23,2016+AC0-03+AC0-29 00:00:00,W+AF8-Opportunity.14771
W+AF8-OpportunityHistory.16143,29069,Proposal/Quote,BestCase,2016+AC0-04+AC0-26,2016+AC0-03+AC0-29 00:00:00,W+AF8-Opportunity.14771
W+AF8-OpportunityHistory.16142,29069,Closed Lost,Omitted,2016+AC0-04+AC0-26,2016+AC0-04+AC0-19 00:00:00,W+AF8-Opportunity.14771
W+AF8-OpportunityHistory.16141,29069,Proposal/Quote,Commit,2016+AC0-04+AC0-26,2016+AC0-04+AC0-20 00:00:00,W+AF8-Opportunity.14771
W+AF8-OpportunityHistory.16140,29069,Closed Lost,Omitted,2016+AC0-04+AC0-26,2016+AC0-04+AC0-26 00:00:00,W+AF8-Opportunity.14771
W+AF8-OpportunityHistory.16139,6200,Qualification,Pipeline,2015+AC0-10+AC0-13,2015+AC0-07+AC0-04 00:00:00,W+AF8-Opportunity.14930
W+AF8-OpportunityHistory.16138,6200,Proposal/Quote,BestCase,2015+AC0-10+AC0-13,2015+AC0-07+AC0-26 00:00:00,W+AF8-Opportunity.14930
W+AF8-OpportunityHistory.16137,6200,Proposal/Quote,BestCase,2015+AC0-09+AC0-17,2015+AC0-08+AC0-20 00:00:00,W+AF8-Opportunity.14930
W+AF8-OpportunityHistory.16136,6200,Closed Lost,Omitted,2015+AC0-09+AC0-17,2015+AC0-09+AC0-17 00:00:00,W+AF8-Opportunity.14930
W+AF8-OpportunityHistory.16135,25000,Qualification,Pipeline,2016+AC0-11+AC0-24,2016+AC0-10+AC0-25 00:00:00,W+AF8-Opportunity.14977
W+AF8-OpportunityHistory.16134,25000,Closed Lost,Omitted,2016+AC0-11+AC0-24,2016+AC0-11+AC0-24 00:00:00,W+AF8-Opportunity.14977
W+AF8-OpportunityHistory.16133,5000,Qualification,Pipeline,2016+AC0-11+AC0-26,2016+AC0-09+AC0-06 00:00:00,W+AF8-Opportunity.15120
W+AF8-OpportunityHistory.16132,5000,Qualification,BestCase,2016+AC0-11+AC0-26,2016+AC0-09+AC0-09 00:00:00,W+AF8-Opportunity.15120
W+AF8-OpportunityHistory.16131,5000,Needs Analysis,Commit,2016+AC0-11+AC0-26,2016+AC0-10+AC0-04 00:00:00,W+AF8-Opportunity.15120
W+AF8-OpportunityHistory.16130,5000,Closed Lost,Omitted,2016+AC0-11+AC0-26,2016+AC0-10+AC0-28 00:00:00,W+AF8-Opportunity.15120
W+AF8-OpportunityHistory.16129,5000,Needs Analysis,BestCase,2016+AC0-11+AC0-26,2016+AC0-11+AC0-07 00:00:00,W+AF8-Opportunity.15120
W+AF8-OpportunityHistory.16128,5000,Closed Lost,Omitted,2016+AC0-11+AC0-26,2016+AC0-11+AC0-26 00:00:00,W+AF8-Opportunity.15120
W+AF8-OpportunityHistory.16127,253000,Qualification,Pipeline,2017+AC0-02+AC0-16,2016+AC0-12+AC0-12 00:00:00,W+AF8-Opportunity.15213
W+AF8-OpportunityHistory.16126,253000,Needs Analysis,BestCase,2017+AC0-02+AC0-16,2016+AC0-12+AC0-14 00:00:00,W+AF8-Opportunity.15213
W+AF8-OpportunityHistory.16125,250000,Needs Analysis,BestCase,2017+AC0-02+AC0-16,2017+AC0-01+AC0-12 00:00:00,W+AF8-Opportunity.15213
W+AF8-OpportunityHistory.16124,250000,Needs Analysis,BestCase,2017+AC0-01+AC0-10,2017+AC0-01+AC0-12 00:00:00,W+AF8-Opportunity.15213
W+AF8-OpportunityHistory.16123,250000,Needs Analysis,BestCase,2017+AC0-02+AC0-10,2017+AC0-01+AC0-22 00:00:00,W+AF8-Opportunity.15213
W+AF8-OpportunityHistory.16122,250000,Closed Lost,Omitted,2017+AC0-02+AC0-10,2017+AC0-02+AC0-10 00:00:00,W+AF8-Opportunity.15213
W+AF8-OpportunityHistory.16121,40000,Qualification,Pipeline,2015+AC0-11+AC0-05,2015+AC0-10+AC0-19 00:00:00,W+AF8-Opportunity.15224
W+AF8-OpportunityHistory.16120,40000,Closed Lost,Omitted,2015+AC0-11+AC0-05,2015+AC0-11+AC0-05 00:00:00,W+AF8-Opportunity.15224
W+AF8-OpportunityHistory.16119,19645,Qualification,Pipeline,2016+AC0-09+AC0-24,2016+AC0-07+AC0-12 00:00:00,W+AF8-Opportunity.15298
W+AF8-OpportunityHistory.16118,19645,Needs Analysis,BestCase,2016+AC0-09+AC0-24,2016+AC0-08+AC0-03 00:00:00,W+AF8-Opportunity.15298
W+AF8-OpportunityHistory.16117,19645,Proposal/Quote,Pipeline,2016+AC0-09+AC0-24,2016+AC0-09+AC0-14 00:00:00,W+AF8-Opportunity.15298
W+AF8-OpportunityHistory.16116,19645,Closed Won,Closed,2016+AC0-09+AC0-24,2016+AC0-09+AC0-24 00:00:00,W+AF8-Opportunity.15298
W+AF8-OpportunityHistory.16115,141858,Qualification,Pipeline,2016+AC0-10+AC0-20,2016+AC0-08+AC0-07 00:00:00,W+AF8-Opportunity.15331
W+AF8-OpportunityHistory.16114,141858,Qualification,BestCase,2016+AC0-10+AC0-20,2016+AC0-08+AC0-22 00:00:00,W+AF8-Opportunity.15331
W+AF8-OpportunityHistory.16113,141858,Qualification,BestCase,2016+AC0-10+AC0-27,2016+AC0-09+AC0-16 00:00:00,W+AF8-Opportunity.15331
W+AF8-OpportunityHistory.16112,141858,Needs Analysis,Pipeline,2016+AC0-10+AC0-27,2016+AC0-09+AC0-30 00:00:00,W+AF8-Opportunity.15331
W+AF8-OpportunityHistory.16111,141858,Closed Lost,Omitted,2016+AC0-10+AC0-27,2016+AC0-10+AC0-27 00:00:00,W+AF8-Opportunity.15331
W+AF8-OpportunityHistory.16110,45000,Qualification,Pipeline,2017+AC0-02+AC0-20,2017+AC0-01+AC0-19 00:00:00,W+AF8-Opportunity.15341
W+AF8-OpportunityHistory.16109,45000,Proposal/Quote,Pipeline,2017+AC0-02+AC0-20,2017+AC0-01+AC0-22 00:00:00,W+AF8-Opportunity.15341
W+AF8-OpportunityHistory.16108,45000,Closed Lost,Omitted,2017+AC0-02+AC0-20,2017+AC0-02+AC0-20 00:00:00,W+AF8-Opportunity.15341
W+AF8-OpportunityHistory.16107,250000,Qualification,Pipeline,2017+AC0-05+AC0-22,2017+AC0-03+AC0-19 00:00:00,W+AF8-Opportunity.15361
W+AF8-OpportunityHistory.16106,250000,Closed Lost,Omitted,2017+AC0-05+AC0-22,2017+AC0-04+AC0-06 00:00:00,W+AF8-Opportunity.15361
W+AF8-OpportunityHistory.16105,250000,Proposal/Quote,BestCase,2017+AC0-05+AC0-22,2017+AC0-05+AC0-16 00:00:00,W+AF8-Opportunity.15361
W+AF8-OpportunityHistory.16104,250000,Closed Lost,Omitted,2017+AC0-05+AC0-22,2017+AC0-05+AC0-22 00:00:00,W+AF8-Opportunity.15361
W+AF8-OpportunityHistory.16103,20426,Qualification,Pipeline,2017+AC0-04+AC0-13,2017+AC0-02+AC0-28 00:00:00,W+AF8-Opportunity.15397
W+AF8-OpportunityHistory.16102,20426,Negotiation,BestCase,2017+AC0-04+AC0-13,2017+AC0-04+AC0-07 00:00:00,W+AF8-Opportunity.15397
W+AF8-OpportunityHistory.16101,10426,Negotiation,BestCase,2017+AC0-04+AC0-13,2017+AC0-04+AC0-19 00:00:00,W+AF8-Opportunity.15397
W+AF8-OpportunityHistory.16100,10426,Negotiation,BestCase,2017+AC0-04+AC0-21,2017+AC0-05+AC0-04 00:00:00,W+AF8-Opportunity.15397
W+AF8-OpportunityHistory.16099,10426,Negotiation,BestCase,2017+AC0-05+AC0-18,2017+AC0-05+AC0-05 00:00:00,W+AF8-Opportunity.15397
W+AF8-OpportunityHistory.16098,10426,Closed Won,Closed,2017+AC0-05+AC0-18,2017+AC0-05+AC0-18 00:00:00,W+AF8-Opportunity.15397
W+AF8-OpportunityHistory.16097,115000,Qualification,Pipeline,2016+AC0-03+AC0-11,2016+AC0-02+AC0-03 00:00:00,W+AF8-Opportunity.15408
W+AF8-OpportunityHistory.16096,115000,Needs Analysis,BestCase,2016+AC0-03+AC0-11,2016+AC0-02+AC0-07 00:00:00,W+AF8-Opportunity.15408
W+AF8-OpportunityHistory.16095,115000,Closed Won,Closed,2016+AC0-03+AC0-11,2016+AC0-03+AC0-11 00:00:00,W+AF8-Opportunity.15408
W+AF8-OpportunityHistory.16094,15501,Qualification,Pipeline,2016+AC0-08+AC0-10,2016+AC0-05+AC0-21 00:00:00,W+AF8-Opportunity.15442
W+AF8-OpportunityHistory.16093,15501,Negotiation,Commit,2016+AC0-08+AC0-10,2016+AC0-05+AC0-29 00:00:00,W+AF8-Opportunity.15442
W+AF8-OpportunityHistory.16092,15501,Negotiation,Commit,2016+AC0-07+AC0-22,2016+AC0-07+AC0-10 00:00:00,W+AF8-Opportunity.15442
W+AF8-OpportunityHistory.16091,15501,Closed Lost,Omitted,2016+AC0-07+AC0-22,2016+AC0-07+AC0-22 00:00:00,W+AF8-Opportunity.15442
W+AF8-OpportunityHistory.16090,8193,Qualification,Pipeline,2016+AC0-03+AC0-02,2015+AC0-12+AC0-17 00:00:00,W+AF8-Opportunity.15494
W+AF8-OpportunityHistory.16089,8193,Closed Lost,Omitted,2016+AC0-03+AC0-02,2016+AC0-01+AC0-07 00:00:00,W+AF8-Opportunity.15494
W+AF8-OpportunityHistory.16088,8193,Needs Analysis,BestCase,2016+AC0-03+AC0-02,2016+AC0-02+AC0-24 00:00:00,W+AF8-Opportunity.15494
W+AF8-OpportunityHistory.16087,8193,Closed Won,Closed,2016+AC0-03+AC0-02,2016+AC0-03+AC0-02 00:00:00,W+AF8-Opportunity.15494
W+AF8-OpportunityHistory.16086,65976,Qualification,Pipeline,2015+AC0-11+AC0-21,2015+AC0-09+AC0-09 00:00:00,W+AF8-Opportunity.15549
W+AF8-OpportunityHistory.16085,65976,Proposal/Quote,Pipeline,2015+AC0-11+AC0-21,2015+AC0-10+AC0-03 00:00:00,W+AF8-Opportunity.15549
W+AF8-OpportunityHistory.16084,66976,Proposal/Quote,Pipeline,2015+AC0-11+AC0-21,2015+AC0-11+AC0-11 00:00:00,W+AF8-Opportunity.15549
W+AF8-OpportunityHistory.16083,66976,Closed Won,Closed,2015+AC0-11+AC0-21,2015+AC0-11+AC0-21 00:00:00,W+AF8-Opportunity.15549
